date,iso,region,city,place_type,cases,deaths
2020-06-21,PE-TAC,Tacna,,departamento,738,8
2020-06-22,PE-TAC,Tacna,,departamento,747,8
2020-06-23,PE-TAC,Tacna,,departamento,810,8
2020-06-24,PE-TAC,Tacna,,departamento,810,8
2020-06-25,PE-TAC,Tacna,,departamento,821,8
2020-06-26,PE-TAC,Tacna,,departamento,821,8
2020-06-27,PE-TAC,Tacna,,departamento,869,8
2020-06-28,PE-TAC,Tacna,,departamento,869,8
2020-06-29,PE-TAC,Tacna,,departamento,876,8
2020-06-30,PE-TAC,Tacna,,departamento,888,9
2020-07-01,PE-TAC,Tacna,,departamento,944,9
2020-07-02,PE-TAC,Tacna,,departamento,960,9
2020-07-03,PE-TAC,Tacna,,departamento,971,10
2020-07-04,PE-TAC,Tacna,,departamento,971,10
2020-07-05,PE-TAC,Tacna,,departamento,1007,10
2020-07-06,PE-TAC,Tacna,,departamento,1034,10
2020-07-07,PE-TAC,Tacna,,departamento,1065,10
2020-07-08,PE-TAC,Tacna,,departamento,1065,10
2020-07-09,PE-TAC,Tacna,,departamento,1137,10
2020-07-10,PE-TAC,Tacna,,departamento,1137,10
2020-07-11,PE-TAC,Tacna,,departamento,1223,11
2020-07-12,PE-TAC,Tacna,,departamento,1257,11
2020-07-13,PE-TAC,Tacna,,departamento,1341,13
2020-07-14,PE-TAC,Tacna,,departamento,1341,13
2020-07-15,PE-TAC,Tacna,,departamento,1374,13
2020-07-16,PE-TAC,Tacna,,departamento,1500,13
2020-07-17,PE-TAC,Tacna,,departamento,1500,13
2020-07-18,PE-TAC,Tacna,,departamento,1550,14
2020-07-19,PE-TAC,Tacna,,departamento,1694,15
2020-07-20,PE-TAC,Tacna,,departamento,1694,15
2020-07-21,PE-TAC,Tacna,,departamento,1975,16
2020-07-22,PE-TAC,Tacna,,departamento,2008,17
2020-07-23,PE-TAC,Tacna,,departamento,2198,25
2020-07-24,PE-TAC,Tacna,,departamento,2198,25
2020-07-25,PE-TAC,Tacna,,departamento,2250,27
2020-07-26,PE-TAC,Tacna,,departamento,2250,27
2020-07-27,PE-TAC,Tacna,,departamento,2250,27
2020-07-28,PE-TAC,Tacna,,departamento,2406,29
2020-07-29,PE-TAC,Tacna,,departamento,2509,30
2020-07-30,PE-TAC,Tacna,,departamento,2616,30
2020-07-31,PE-TAC,Tacna,,departamento,2616,30
2020-08-01,PE-TAC,Tacna,,departamento,2733,33
2020-08-02,PE-TAC,Tacna,,departamento,2997,36
2020-08-03,PE-TAC,Tacna,,departamento,3114,37
2020-08-04,PE-TAC,Tacna,,departamento,3207,37
2020-08-05,PE-TAC,Tacna,,departamento,3288,38
2020-08-06,PE-TAC,Tacna,,departamento,3522,39
2020-08-07,PE-TAC,Tacna,,departamento,3721,43
2020-08-08,PE-TAC,Tacna,,departamento,3918,44
2020-08-09,PE-TAC,Tacna,,departamento,3918,44
2020-08-10,PE-TAC,Tacna,,departamento,4303,52
2020-08-11,PE-TAC,Tacna,,departamento,4303,52
2020-08-12,PE-TAC,Tacna,,departamento,4529,58
2020-08-13,PE-TAC,Tacna,,departamento,4529,58
2020-08-14,PE-TAC,Tacna,,departamento,4899,91
2020-08-15,PE-TAC,Tacna,,departamento,4899,91
2020-08-16,PE-TAC,Tacna,,departamento,4899,91
2020-08-17,PE-TAC,Tacna,,departamento,4899,91
2020-08-18,PE-TAC,Tacna,,departamento,5546,101
2020-08-19,PE-TAC,Tacna,,departamento,5865,106
2020-08-20,PE-TAC,Tacna,,departamento,5865,106
2020-08-21,PE-TAC,Tacna,,departamento,5865,106
2020-08-22,PE-TAC,Tacna,,departamento,5865,106
2020-08-23,PE-TAC,Tacna,,departamento,6653,119
2020-08-24,PE-TAC,Tacna,,departamento,6653,119
2020-08-25,PE-TAC,Tacna,,departamento,6653,119
2020-08-26,PE-TAC,Tacna,,departamento,6653,119
2020-08-30,PE-TAC,Tacna,,departamento,8199,139
2020-08-31,PE-TAC,Tacna,,departamento,8199,139
2020-09-01,PE-TAC,Tacna,,departamento,8199,139
2020-09-02,PE-TAC,Tacna,,departamento,8199,139
2020-09-03,PE-TAC,Tacna,,departamento,8199,139
2020-09-04,PE-TAC,Tacna,,departamento,8199,139
2020-09-05,PE-TAC,Tacna,,departamento,8199,139
2020-09-06,PE-TAC,Tacna,,departamento,9307,159
2020-09-07,PE-TAC,Tacna,,departamento,9307,159
2020-09-08,PE-TAC,Tacna,,departamento,9307,159
2020-09-09,PE-TAC,Tacna,,departamento,9307,159
2020-09-10,PE-TAC,Tacna,,departamento,9307,171
2020-09-11,PE-TAC,Tacna,,departamento,9307,171
2020-09-12,PE-TAC,Tacna,,departamento,10120,174
2020-09-16,PE-TAC,Tacna,,departamento,10510,180
2020-09-17,PE-TAC,Tacna,,departamento,10510,180
2020-09-18,PE-TAC,Tacna,,departamento,10510,180
2020-09-19,PE-TAC,Tacna,,departamento,10510,180
2020-09-20,PE-TAC,Tacna,,departamento,10510,180
2020-09-21,PE-TAC,Tacna,,departamento,10510,180
2020-09-22,PE-TAC,Tacna,,departamento,10510,180
2020-09-23,PE-TAC,Tacna,,departamento,10510,180
2020-09-24,PE-TAC,Tacna,,departamento,11391,206
2020-10-01,PE-TAC,Tacna,,departamento,11911,212
2020-10-02,PE-TAC,Tacna,,departamento,11911,212
2020-10-03,PE-TAC,Tacna,,departamento,11911,3211
2020-10-04,PE-TAC,Tacna,,departamento,11911,3211
2020-10-05,PE-TAC,Tacna,,departamento,11911,3211
2020-10-06,PE-TAC,Tacna,,departamento,12123,3268
2020-10-07,PE-TAC,Tacna,,departamento,12123,3268
2020-10-08,PE-TAC,Tacna,,departamento,12123,3268
2020-10-09,PE-TAC,Tacna,,departamento,12185,3285
2020-10-10,PE-TAC,Tacna,,departamento,12185,3285
2020-10-11,PE-TAC,Tacna,,departamento,12185,3285
2020-10-12,PE-TAC,Tacna,,departamento,12341,3327
2020-10-13,PE-TAC,Tacna,,departamento,12341,3327
2020-10-14,PE-TAC,Tacna,,departamento,12341,3327
2020-10-15,PE-TAC,Tacna,,departamento,12341,3327
2020-10-16,PE-TAC,Tacna,,departamento,12577,3390
2020-10-17,PE-TAC,Tacna,,departamento,12577,3390
2020-10-18,PE-TAC,Tacna,,departamento,12688,3420
2020-10-19,PE-TAC,Tacna,,departamento,12688,3420
