date,country,region,place_type,geo_code,cases,deaths
2020-03-30,England,East Riding of Yorkshire,utla,E06000011,35,
2020-03-29,England,East Riding of Yorkshire,utla,E06000011,31,
2020-03-28,England,East Riding of Yorkshire,utla,E06000011,26,
2020-03-27,England,East Riding of Yorkshire,utla,E06000011,23,
2020-03-26,England,East Riding of Yorkshire,utla,E06000011,21,
2020-03-25,England,East Riding of Yorkshire,utla,E06000011,19,
2020-03-24,England,East Riding of Yorkshire,utla,E06000011,16,
2020-03-23,England,East Riding of Yorkshire,utla,E06000011,16,
2020-03-22,England,East Riding of Yorkshire,utla,E06000011,15,
2020-03-21,England,East Riding of Yorkshire,utla,E06000011,15,
2020-03-20,England,East Riding of Yorkshire,utla,E06000011,15,
2020-03-19,England,East Riding of Yorkshire,utla,E06000011,10,
2020-03-18,England,East Riding of Yorkshire,utla,E06000011,10,
2020-03-17,England,East Riding of Yorkshire,utla,E06000011,9,
2020-03-16,England,East Riding of Yorkshire,utla,E06000011,4,
2020-03-15,England,East Riding of Yorkshire,utla,E06000011,3,
2020-03-14,England,East Riding of Yorkshire,utla,E06000011,2,
2020-03-13,England,East Riding of Yorkshire,utla,E06000011,1,
2020-03-12,England,East Riding of Yorkshire,utla,E06000011,0,
2020-03-11,England,East Riding of Yorkshire,utla,E06000011,0,
2020-03-10,England,East Riding of Yorkshire,utla,E06000011,0,
2020-03-09,England,East Riding of Yorkshire,utla,E06000011,0,
2020-03-08,England,East Riding of Yorkshire,utla,E06000011,0,
2020-03-07,England,East Riding of Yorkshire,utla,E06000011,0,
2020-03-06,England,East Riding of Yorkshire,utla,E06000011,,
2020-03-05,England,East Riding of Yorkshire,utla,E06000011,,
2020-03-04,England,East Riding of Yorkshire,utla,E06000011,,
2020-03-03,England,East Riding of Yorkshire,utla,E06000011,,
2020-03-02,England,East Riding of Yorkshire,utla,E06000011,,
2020-03-01,England,East Riding of Yorkshire,utla,E06000011,,
2020-02-29,England,East Riding of Yorkshire,utla,E06000011,,
2020-02-28,England,East Riding of Yorkshire,utla,E06000011,,
2020-02-27,England,East Riding of Yorkshire,utla,E06000011,,
2020-02-26,England,East Riding of Yorkshire,utla,E06000011,,
2020-02-25,England,East Riding of Yorkshire,utla,E06000011,,
2020-04-06,England,East Sussex,utla,E10000011,161,
2020-04-05,England,East Sussex,utla,E10000011,155,
2020-04-04,England,East Sussex,utla,E10000011,132,
2020-04-03,England,East Sussex,utla,E10000011,129,
2020-04-02,England,East Sussex,utla,E10000011,95,
2020-04-01,England,East Sussex,utla,E10000011,84,
2020-03-31,England,East Sussex,utla,E10000011,73,
2020-03-30,England,East Sussex,utla,E10000011,45,
2020-03-29,England,East Sussex,utla,E10000011,44,
2020-03-28,England,East Sussex,utla,E10000011,43,
2020-03-27,England,East Sussex,utla,E10000011,39,
2020-03-26,England,East Sussex,utla,E10000011,26,
2020-03-25,England,East Sussex,utla,E10000011,22,
2020-03-24,England,East Sussex,utla,E10000011,21,
2020-03-23,England,East Sussex,utla,E10000011,11,
2020-03-22,England,East Sussex,utla,E10000011,9,
2020-03-21,England,East Sussex,utla,E10000011,8,
2020-03-20,England,East Sussex,utla,E10000011,8,
2020-03-19,England,East Sussex,utla,E10000011,8,
2020-03-18,England,East Sussex,utla,E10000011,8,
2020-03-17,England,East Sussex,utla,E10000011,7,
2020-03-16,England,East Sussex,utla,E10000011,2,
2020-03-15,England,East Sussex,utla,E10000011,1,
2020-03-14,England,East Sussex,utla,E10000011,1,
2020-03-13,England,East Sussex,utla,E10000011,0,
2020-03-12,England,East Sussex,utla,E10000011,0,
2020-03-11,England,East Sussex,utla,E10000011,0,
2020-03-10,England,East Sussex,utla,E10000011,0,
2020-03-09,England,East Sussex,utla,E10000011,0,
2020-03-08,England,East Sussex,utla,E10000011,0,
2020-03-07,England,East Sussex,utla,E10000011,0,
2020-03-06,England,East Sussex,utla,E10000011,,
2020-03-05,England,East Sussex,utla,E10000011,,
2020-03-04,England,East Sussex,utla,E10000011,,
2020-03-03,England,East Sussex,utla,E10000011,,
2020-03-02,England,East Sussex,utla,E10000011,,
2020-03-01,England,East Sussex,utla,E10000011,,
2020-02-29,England,East Sussex,utla,E10000011,,
2020-02-28,England,East Sussex,utla,E10000011,,
2020-02-27,England,East Sussex,utla,E10000011,,
2020-02-26,England,East Sussex,utla,E10000011,,
2020-02-25,England,East Sussex,utla,E10000011,,
2020-04-06,England,East of England,nhsr,E40000007,3402,
2020-04-05,England,East of England,nhsr,E40000007,3150,
2020-04-04,England,East of England,nhsr,E40000007,2613,
2020-04-03,England,East of England,nhsr,E40000007,2384,
2020-04-02,England,East of England,nhsr,E40000007,2233,
2020-04-01,England,East of England,nhsr,E40000007,1841,
2020-03-31,England,East of England,nhsr,E40000007,1632,
2020-03-30,England,East of England,nhsr,E40000007,1339,
2020-03-29,England,East of England,nhsr,E40000007,1139,
2020-03-28,England,East of England,nhsr,E40000007,1001,
2020-03-27,England,East of England,nhsr,E40000007,796,
2020-03-26,England,East of England,nhsr,E40000007,592,
2020-03-25,England,East of England,nhsr,E40000007,480,
2020-03-24,England,East of England,nhsr,E40000007,429,
2020-03-23,England,East of England,nhsr,E40000007,351,
2020-03-22,England,East of England,nhsr,E40000007,274,
2020-03-21,England,East of England,nhsr,E40000007,221,
2020-03-20,England,East of England,nhsr,E40000007,183,
2020-03-19,England,East of England,nhsr,E40000007,147,
2020-03-18,England,East of England,nhsr,E40000007,128,
2020-03-17,England,East of England,nhsr,E40000007,93,
2020-03-16,England,East of England,nhsr,E40000007,81,
2020-03-15,England,East of England,nhsr,E40000007,71,
2020-03-14,England,East of England,nhsr,E40000007,43,
2020-03-13,England,East of England,nhsr,E40000007,39,
2020-03-12,England,East of England,nhsr,E40000007,32,
2020-03-11,England,East of England,nhsr,E40000007,32,
2020-03-10,England,East of England,nhsr,E40000007,29,
2020-03-09,England,East of England,nhsr,E40000007,24,
2020-03-08,England,East of England,nhsr,E40000007,23,
2020-03-07,England,East of England,nhsr,E40000007,16,
2020-03-06,England,East of England,nhsr,E40000007,11,
2020-03-05,England,East of England,nhsr,E40000007,8,
2020-03-04,England,East of England,nhsr,E40000007,,
2020-03-03,England,East of England,nhsr,E40000007,,
2020-03-02,England,East of England,nhsr,E40000007,,
2020-03-01,England,East of England,nhsr,E40000007,,
2020-02-29,England,East of England,nhsr,E40000007,,
2020-02-28,England,East of England,nhsr,E40000007,,
2020-02-27,England,East of England,nhsr,E40000007,,
2020-02-26,England,East of England,nhsr,E40000007,,
2020-02-25,England,East of England,nhsr,E40000007,,
2020-04-06,England,Enfield,utla,E09000010,350,
2020-04-05,England,Enfield,utla,E09000010,333,
2020-04-04,England,Enfield,utla,E09000010,300,
2020-04-03,England,Enfield,utla,E09000010,282,
2020-04-02,England,Enfield,utla,E09000010,264,
2020-04-01,England,Enfield,utla,E09000010,240,
2020-03-31,England,Enfield,utla,E09000010,174,
2020-03-30,England,Enfield,utla,E09000010,164,
2020-03-29,England,Enfield,utla,E09000010,151,
2020-03-28,England,Enfield,utla,E09000010,144,
2020-03-27,England,Enfield,utla,E09000010,136,
2020-03-26,England,Enfield,utla,E09000010,110,
2020-03-25,England,Enfield,utla,E09000010,98,
2020-03-24,England,Enfield,utla,E09000010,84,
2020-03-23,England,Enfield,utla,E09000010,76,
2020-03-22,England,Enfield,utla,E09000010,68,
2020-03-21,England,Enfield,utla,E09000010,54,
2020-03-20,England,Enfield,utla,E09000010,48,
2020-03-19,England,Enfield,utla,E09000010,30,
2020-03-18,England,Enfield,utla,E09000010,27,
2020-03-17,England,Enfield,utla,E09000010,10,
2020-03-16,England,Enfield,utla,E09000010,8,
2020-03-15,England,Enfield,utla,E09000010,6,
2020-03-14,England,Enfield,utla,E09000010,5,
2020-03-13,England,Enfield,utla,E09000010,2,
2020-03-12,England,Enfield,utla,E09000010,1,
2020-03-11,England,Enfield,utla,E09000010,1,
2020-03-10,England,Enfield,utla,E09000010,1,
2020-03-09,England,Enfield,utla,E09000010,1,
2020-03-08,England,Enfield,utla,E09000010,0,
2020-03-07,England,Enfield,utla,E09000010,0,
2020-03-06,England,Enfield,utla,E09000010,,
2020-03-05,England,Enfield,utla,E09000010,,
2020-03-04,England,Enfield,utla,E09000010,,
2020-03-03,England,Enfield,utla,E09000010,,
2020-03-02,England,Enfield,utla,E09000010,,
2020-03-01,England,Enfield,utla,E09000010,,
2020-02-29,England,Enfield,utla,E09000010,,
2020-02-28,England,Enfield,utla,E09000010,,
2020-02-27,England,Enfield,utla,E09000010,,
2020-02-26,England,Enfield,utla,E09000010,,
2020-02-25,England,Enfield,utla,E09000010,,
2020-04-06,England,Essex,utla,E10000012,858,
2020-04-05,England,Essex,utla,E10000012,792,
2020-04-04,England,Essex,utla,E10000012,597,
2020-04-03,England,Essex,utla,E10000012,547,
2020-04-02,England,Essex,utla,E10000012,517,
2020-04-01,England,Essex,utla,E10000012,420,
2020-03-31,England,Essex,utla,E10000012,380,
2020-03-30,England,Essex,utla,E10000012,301,
2020-03-29,England,Essex,utla,E10000012,244,
2020-03-28,England,Essex,utla,E10000012,213,
2020-03-27,England,Essex,utla,E10000012,166,
2020-03-26,England,Essex,utla,E10000012,130,
2020-03-25,England,Essex,utla,E10000012,88,
2020-03-24,England,Essex,utla,E10000012,80,
2020-03-23,England,Essex,utla,E10000012,67,
2020-03-22,England,Essex,utla,E10000012,53,
2020-03-21,England,Essex,utla,E10000012,45,
2020-03-20,England,Essex,utla,E10000012,43,
2020-03-19,England,Essex,utla,E10000012,31,
2020-03-18,England,Essex,utla,E10000012,27,
2020-03-17,England,Essex,utla,E10000012,21,
2020-03-16,England,Essex,utla,E10000012,20,
2020-03-15,England,Essex,utla,E10000012,14,
2020-03-14,England,Essex,utla,E10000012,8,
2020-03-13,England,Essex,utla,E10000012,9,
2020-03-12,England,Essex,utla,E10000012,6,
2020-03-11,England,Essex,utla,E10000012,6,
2020-03-10,England,Essex,utla,E10000012,5,
2020-03-09,England,Essex,utla,E10000012,5,
2020-03-08,England,Essex,utla,E10000012,5,
2020-03-07,England,Essex,utla,E10000012,3,
2020-03-06,England,Essex,utla,E10000012,,
2020-03-05,England,Essex,utla,E10000012,,
2020-03-04,England,Essex,utla,E10000012,,
2020-03-03,England,Essex,utla,E10000012,,
2020-03-02,England,Essex,utla,E10000012,,
2020-03-01,England,Essex,utla,E10000012,,
2020-02-29,England,Essex,utla,E10000012,,
2020-02-28,England,Essex,utla,E10000012,,
2020-02-27,England,Essex,utla,E10000012,,
2020-02-26,England,Essex,utla,E10000012,,
2020-02-25,England,Essex,utla,E10000012,,
2020-04-06,England,Gateshead,utla,E08000037,180,
2020-04-05,England,Gateshead,utla,E08000037,168,
2020-04-04,England,Gateshead,utla,E08000037,108,
2020-04-03,England,Gateshead,utla,E08000037,108,
2020-04-02,England,Gateshead,utla,E08000037,95,
2020-04-01,England,Gateshead,utla,E08000037,80,
2020-03-31,England,Gateshead,utla,E08000037,65,
2020-03-30,England,Gateshead,utla,E08000037,52,
2020-03-29,England,Gateshead,utla,E08000037,44,
2020-03-28,England,Gateshead,utla,E08000037,31,
2020-03-27,England,Gateshead,utla,E08000037,23,
2020-03-26,England,Gateshead,utla,E08000037,12,
2020-03-25,England,Gateshead,utla,E08000037,10,
2020-03-24,England,Gateshead,utla,E08000037,5,
2020-03-23,England,Gateshead,utla,E08000037,4,
2020-03-22,England,Gateshead,utla,E08000037,3,
2020-03-21,England,Gateshead,utla,E08000037,2,
2020-03-20,England,Gateshead,utla,E08000037,1,
2020-03-19,England,Gateshead,utla,E08000037,1,
2020-03-18,England,Gateshead,utla,E08000037,1,
2020-03-17,England,Gateshead,utla,E08000037,0,
2020-03-16,England,Gateshead,utla,E08000037,1,
2020-03-15,England,Gateshead,utla,E08000037,1,
2020-03-14,England,Gateshead,utla,E08000037,1,
2020-03-13,England,Gateshead,utla,E08000037,1,
2020-03-12,England,Gateshead,utla,E08000037,0,
2020-03-11,England,Gateshead,utla,E08000037,0,
2020-03-10,England,Gateshead,utla,E08000037,0,
2020-03-09,England,Gateshead,utla,E08000037,0,
2020-03-08,England,Gateshead,utla,E08000037,0,
2020-03-07,England,Gateshead,utla,E08000037,0,
2020-03-06,England,Gateshead,utla,E08000037,,
2020-03-05,England,Gateshead,utla,E08000037,,
2020-03-04,England,Gateshead,utla,E08000037,,
2020-03-03,England,Gateshead,utla,E08000037,,
2020-03-02,England,Gateshead,utla,E08000037,,
2020-03-01,England,Gateshead,utla,E08000037,,
2020-02-29,England,Gateshead,utla,E08000037,,
2020-02-28,England,Gateshead,utla,E08000037,,
2020-02-27,England,Gateshead,utla,E08000037,,
2020-02-26,England,Gateshead,utla,E08000037,,
2020-02-25,England,Gateshead,utla,E08000037,,
2020-04-06,England,Gloucestershire,utla,E10000013,306,
2020-04-05,England,Gloucestershire,utla,E10000013,281,
2020-04-04,England,Gloucestershire,utla,E10000013,258,
2020-04-03,England,Gloucestershire,utla,E10000013,224,
2020-04-02,England,Gloucestershire,utla,E10000013,208,
2020-04-01,England,Gloucestershire,utla,E10000013,172,
2020-03-31,England,Gloucestershire,utla,E10000013,156,
2020-03-30,England,Gloucestershire,utla,E10000013,109,
2020-03-29,England,Gloucestershire,utla,E10000013,107,
2020-03-28,England,Gloucestershire,utla,E10000013,105,
2020-03-27,England,Gloucestershire,utla,E10000013,78,
2020-03-26,England,Gloucestershire,utla,E10000013,64,
2020-03-25,England,Gloucestershire,utla,E10000013,57,
2020-03-24,England,Gloucestershire,utla,E10000013,49,
2020-03-23,England,Gloucestershire,utla,E10000013,32,
2020-03-22,England,Gloucestershire,utla,E10000013,29,
2020-03-21,England,Gloucestershire,utla,E10000013,27,
2020-03-20,England,Gloucestershire,utla,E10000013,22,
2020-03-19,England,Gloucestershire,utla,E10000013,15,
2020-03-18,England,Gloucestershire,utla,E10000013,12,
2020-03-17,England,Gloucestershire,utla,E10000013,11,
2020-03-16,England,Gloucestershire,utla,E10000013,6,
2020-03-15,England,Gloucestershire,utla,E10000013,6,
2020-03-14,England,Gloucestershire,utla,E10000013,6,
2020-03-13,England,Gloucestershire,utla,E10000013,5,
2020-03-12,England,Gloucestershire,utla,E10000013,3,
2020-03-11,England,Gloucestershire,utla,E10000013,4,
2020-03-10,England,Gloucestershire,utla,E10000013,3,
2020-03-09,England,Gloucestershire,utla,E10000013,3,
2020-03-08,England,Gloucestershire,utla,E10000013,3,
2020-03-07,England,Gloucestershire,utla,E10000013,3,
2020-03-06,England,Gloucestershire,utla,E10000013,,
2020-03-05,England,Gloucestershire,utla,E10000013,,
2020-03-04,England,Gloucestershire,utla,E10000013,,
2020-03-03,England,Gloucestershire,utla,E10000013,,
2020-03-02,England,Gloucestershire,utla,E10000013,,
2020-03-01,England,Gloucestershire,utla,E10000013,,
2020-02-29,England,Gloucestershire,utla,E10000013,,
2020-02-28,England,Gloucestershire,utla,E10000013,,
2020-02-27,England,Gloucestershire,utla,E10000013,,
2020-02-26,England,Gloucestershire,utla,E10000013,,
2020-02-25,England,Gloucestershire,utla,E10000013,,
2020-04-06,England,Greenwich,utla,E09000011,322,
2020-04-05,England,Greenwich,utla,E09000011,318,
2020-04-04,England,Greenwich,utla,E09000011,283,
2020-04-03,England,Greenwich,utla,E09000011,277,
2020-04-02,England,Greenwich,utla,E09000011,247,
2020-04-01,England,Greenwich,utla,E09000011,205,
2020-03-31,England,Greenwich,utla,E09000011,200,
2020-03-30,England,Greenwich,utla,E09000011,185,
2020-03-29,England,Greenwich,utla,E09000011,168,
2020-03-28,England,Greenwich,utla,E09000011,148,
2020-03-27,England,Greenwich,utla,E09000011,128,
2020-03-26,England,Greenwich,utla,E09000011,118,
2020-03-25,England,Greenwich,utla,E09000011,97,
2020-03-24,England,Greenwich,utla,E09000011,77,
2020-03-23,England,Greenwich,utla,E09000011,67,
2020-03-22,England,Greenwich,utla,E09000011,61,
2020-03-21,England,Greenwich,utla,E09000011,54,
2020-03-20,England,Greenwich,utla,E09000011,41,
2020-03-19,England,Greenwich,utla,E09000011,33,
2020-03-18,England,Greenwich,utla,E09000011,19,
2020-03-17,England,Greenwich,utla,E09000011,19,
2020-03-16,England,Greenwich,utla,E09000011,18,
2020-03-15,England,Greenwich,utla,E09000011,13,
2020-03-14,England,Greenwich,utla,E09000011,10,
2020-03-13,England,Greenwich,utla,E09000011,1,
2020-03-12,England,Greenwich,utla,E09000011,1,
2020-03-11,England,Greenwich,utla,E09000011,1,
2020-03-10,England,Greenwich,utla,E09000011,1,
2020-03-09,England,Greenwich,utla,E09000011,0,
2020-03-08,England,Greenwich,utla,E09000011,0,
2020-03-07,England,Greenwich,utla,E09000011,0,
2020-03-06,England,Greenwich,utla,E09000011,,
2020-03-05,England,Greenwich,utla,E09000011,,
2020-03-04,England,Greenwich,utla,E09000011,,
2020-03-03,England,Greenwich,utla,E09000011,,
2020-03-02,England,Greenwich,utla,E09000011,,
2020-03-01,England,Greenwich,utla,E09000011,,
2020-02-29,England,Greenwich,utla,E09000011,,
2020-02-28,England,Greenwich,utla,E09000011,,
2020-02-27,England,Greenwich,utla,E09000011,,
2020-02-26,England,Greenwich,utla,E09000011,,
2020-02-25,England,Greenwich,utla,E09000011,,
2020-04-06,England,Hackney and City of London,utla,E09000012,362,
2020-04-05,England,Hackney and City of London,utla,E09000012,345,
2020-04-04,England,Hackney and City of London,utla,E09000012,304,
2020-04-03,England,Hackney and City of London,utla,E09000012,298,
2020-04-02,England,Hackney and City of London,utla,E09000012,266,
2020-04-01,England,Hackney and City of London,utla,E09000012,221,
2020-03-31,England,Hackney and City of London,utla,E09000012,213,
2020-03-30,England,Hackney and City of London,utla,E09000012,189,
2020-03-29,England,Hackney and City of London,utla,E09000012,177,
2020-03-28,England,Hackney and City of London,utla,E09000012,151,
2020-03-27,England,Hackney and City of London,utla,E09000012,134,
2020-03-26,England,Hackney and City of London,utla,E09000012,119,
2020-03-25,England,Hackney and City of London,utla,E09000012,85,
2020-03-24,England,Hackney and City of London,utla,E09000012,74,
2020-03-23,England,Hackney and City of London,utla,E09000012,72,
2020-03-22,England,Hackney and City of London,utla,E09000012,64,
2020-03-21,England,Hackney and City of London,utla,E09000012,52,
2020-03-20,England,Hackney and City of London,utla,E09000012,45,
2020-03-19,England,Hackney and City of London,utla,E09000012,32,
2020-03-18,England,Hackney and City of London,utla,E09000012,29,
2020-03-17,England,Hackney and City of London,utla,E09000012,22,
2020-03-16,England,Hackney and City of London,utla,E09000012,20,
2020-03-15,England,Hackney and City of London,utla,E09000012,13,
2020-03-14,England,Hackney and City of London,utla,E09000012,11,
2020-03-13,England,Hackney and City of London,utla,E09000012,5,
2020-03-12,England,Hackney and City of London,utla,E09000012,4,
2020-03-11,England,Hackney and City of London,utla,E09000012,4,
2020-03-10,England,Hackney and City of London,utla,E09000012,3,
2020-03-09,England,Hackney and City of London,utla,E09000012,2,
2020-03-08,England,Hackney and City of London,utla,E09000012,2,
2020-03-07,England,Hackney and City of London,utla,E09000012,2,
2020-03-06,England,Hackney and City of London,utla,E09000012,,
2020-03-05,England,Hackney and City of London,utla,E09000012,,
2020-03-04,England,Hackney and City of London,utla,E09000012,,
2020-03-03,England,Hackney and City of London,utla,E09000012,,
2020-03-02,England,Hackney and City of London,utla,E09000012,,
2020-03-01,England,Hackney and City of London,utla,E09000012,,
2020-02-29,England,Hackney and City of London,utla,E09000012,,
2020-02-28,England,Hackney and City of London,utla,E09000012,,
2020-02-27,England,Hackney and City of London,utla,E09000012,,
2020-02-26,England,Hackney and City of London,utla,E09000012,,
2020-02-25,England,Hackney and City of London,utla,E09000012,,
2020-04-06,England,Halton,utla,E06000006,95,
2020-04-05,England,Halton,utla,E06000006,75,
2020-04-04,England,Halton,utla,E06000006,61,
2020-04-03,England,Halton,utla,E06000006,51,
2020-04-02,England,Halton,utla,E06000006,41,
2020-04-01,England,Halton,utla,E06000006,32,
2020-03-31,England,Halton,utla,E06000006,25,
2020-03-30,England,Halton,utla,E06000006,19,
2020-03-29,England,Halton,utla,E06000006,16,
2020-03-28,England,Halton,utla,E06000006,12,
2020-03-27,England,Halton,utla,E06000006,10,
2020-03-26,England,Halton,utla,E06000006,8,
2020-03-25,England,Halton,utla,E06000006,8,
2020-03-24,England,Halton,utla,E06000006,8,
2020-03-23,England,Halton,utla,E06000006,7,
2020-03-22,England,Halton,utla,E06000006,7,
2020-03-21,England,Halton,utla,E06000006,7,
2020-03-20,England,Halton,utla,E06000006,5,
2020-03-19,England,Halton,utla,E06000006,4,
2020-03-18,England,Halton,utla,E06000006,4,
2020-03-17,England,Halton,utla,E06000006,3,
2020-03-16,England,Halton,utla,E06000006,0,
2020-03-15,England,Halton,utla,E06000006,0,
2020-03-14,England,Halton,utla,E06000006,0,
2020-03-13,England,Halton,utla,E06000006,0,
2020-03-12,England,Halton,utla,E06000006,0,
2020-03-11,England,Halton,utla,E06000006,0,
2020-03-10,England,Halton,utla,E06000006,0,
2020-03-09,England,Halton,utla,E06000006,0,
2020-03-08,England,Halton,utla,E06000006,0,
2020-03-07,England,Halton,utla,E06000006,0,
2020-03-06,England,Halton,utla,E06000006,,
2020-03-05,England,Halton,utla,E06000006,,
2020-03-04,England,Halton,utla,E06000006,,
2020-03-03,England,Halton,utla,E06000006,,
2020-03-02,England,Halton,utla,E06000006,,
2020-03-01,England,Halton,utla,E06000006,,
2020-02-29,England,Halton,utla,E06000006,,
2020-02-28,England,Halton,utla,E06000006,,
2020-02-27,England,Halton,utla,E06000006,,
2020-02-26,England,Halton,utla,E06000006,,
2020-02-25,England,Halton,utla,E06000006,,
2020-04-06,England,Hammersmith and Fulham,utla,E09000013,266,
2020-04-05,England,Hammersmith and Fulham,utla,E09000013,252,
2020-04-04,England,Hammersmith and Fulham,utla,E09000013,230,
2020-04-03,England,Hammersmith and Fulham,utla,E09000013,207,
2020-04-02,England,Hammersmith and Fulham,utla,E09000013,188,
2020-04-01,England,Hammersmith and Fulham,utla,E09000013,177,
2020-03-31,England,Hammersmith and Fulham,utla,E09000013,168,
2020-03-30,England,Hammersmith and Fulham,utla,E09000013,158,
2020-03-29,England,Hammersmith and Fulham,utla,E09000013,144,
2020-03-28,England,Hammersmith and Fulham,utla,E09000013,124,
2020-03-27,England,Hammersmith and Fulham,utla,E09000013,112,
2020-03-26,England,Hammersmith and Fulham,utla,E09000013,94,
2020-03-25,England,Hammersmith and Fulham,utla,E09000013,80,
2020-03-24,England,Hammersmith and Fulham,utla,E09000013,70,
2020-03-23,England,Hammersmith and Fulham,utla,E09000013,58,
2020-03-22,England,Hammersmith and Fulham,utla,E09000013,51,
2020-03-21,England,Hammersmith and Fulham,utla,E09000013,45,
2020-03-20,England,Hammersmith and Fulham,utla,E09000013,36,
2020-03-19,England,Hammersmith and Fulham,utla,E09000013,28,
2020-03-18,England,Hammersmith and Fulham,utla,E09000013,25,
2020-03-17,England,Hammersmith and Fulham,utla,E09000013,23,
2020-03-16,England,Hammersmith and Fulham,utla,E09000013,21,
2020-03-15,England,Hammersmith and Fulham,utla,E09000013,19,
2020-03-14,England,Hammersmith and Fulham,utla,E09000013,10,
2020-03-13,England,Hammersmith and Fulham,utla,E09000013,5,
2020-03-12,England,Hammersmith and Fulham,utla,E09000013,3,
2020-03-11,England,Hammersmith and Fulham,utla,E09000013,3,
2020-03-10,England,Hammersmith and Fulham,utla,E09000013,2,
2020-03-09,England,Hammersmith and Fulham,utla,E09000013,2,
2020-03-08,England,Hammersmith and Fulham,utla,E09000013,2,
2020-03-07,England,Hammersmith and Fulham,utla,E09000013,1,
2020-03-06,England,Hammersmith and Fulham,utla,E09000013,,
2020-03-05,England,Hammersmith and Fulham,utla,E09000013,,
2020-03-04,England,Hammersmith and Fulham,utla,E09000013,,
2020-03-03,England,Hammersmith and Fulham,utla,E09000013,,
2020-03-02,England,Hammersmith and Fulham,utla,E09000013,,
2020-03-01,England,Hammersmith and Fulham,utla,E09000013,,
2020-02-29,England,Hammersmith and Fulham,utla,E09000013,,
2020-02-28,England,Hammersmith and Fulham,utla,E09000013,,
2020-02-27,England,Hammersmith and Fulham,utla,E09000013,,
2020-02-26,England,Hammersmith and Fulham,utla,E09000013,,
2020-02-25,England,Hammersmith and Fulham,utla,E09000013,,
2020-04-06,England,Hampshire,utla,E10000014,921,
2020-04-05,England,Hampshire,utla,E10000014,876,
2020-04-04,England,Hampshire,utla,E10000014,809,
2020-04-03,England,Hampshire,utla,E10000014,749,
2020-04-02,England,Hampshire,utla,E10000014,699,
2020-04-01,England,Hampshire,utla,E10000014,652,
2020-03-31,England,Hampshire,utla,E10000014,567,
2020-03-30,England,Hampshire,utla,E10000014,498,
2020-03-29,England,Hampshire,utla,E10000014,432,
2020-03-28,England,Hampshire,utla,E10000014,384,
2020-03-27,England,Hampshire,utla,E10000014,317,
2020-03-26,England,Hampshire,utla,E10000014,267,
2020-03-25,England,Hampshire,utla,E10000014,251,
2020-03-24,England,Hampshire,utla,E10000014,207,
2020-03-23,England,Hampshire,utla,E10000014,171,
2020-03-22,England,Hampshire,utla,E10000014,156,
2020-03-21,England,Hampshire,utla,E10000014,138,
2020-03-20,England,Hampshire,utla,E10000014,107,
2020-03-19,England,Hampshire,utla,E10000014,87,
2020-03-18,England,Hampshire,utla,E10000014,77,
2020-03-17,England,Hampshire,utla,E10000014,69,
2020-03-16,England,Hampshire,utla,E10000014,55,
2020-03-15,England,Hampshire,utla,E10000014,53,
2020-03-14,England,Hampshire,utla,E10000014,41,
2020-03-13,England,Hampshire,utla,E10000014,20,
2020-03-12,England,Hampshire,utla,E10000014,15,
2020-03-11,England,Hampshire,utla,E10000014,13,
2020-03-10,England,Hampshire,utla,E10000014,10,
2020-03-09,England,Hampshire,utla,E10000014,8,
2020-03-08,England,Hampshire,utla,E10000014,8,
2020-03-07,England,Hampshire,utla,E10000014,2,
2020-03-06,England,Hampshire,utla,E10000014,,
2020-03-05,England,Hampshire,utla,E10000014,,
2020-03-04,England,Hampshire,utla,E10000014,,
2020-03-03,England,Hampshire,utla,E10000014,,
2020-03-02,England,Hampshire,utla,E10000014,,
2020-03-01,England,Hampshire,utla,E10000014,,
2020-02-29,England,Hampshire,utla,E10000014,,
2020-02-28,England,Hampshire,utla,E10000014,,
2020-02-27,England,Hampshire,utla,E10000014,,
2020-02-26,England,Hampshire,utla,E10000014,,
2020-02-25,England,Hampshire,utla,E10000014,,
2020-04-06,England,Haringey,utla,E09000014,285,
2020-04-05,England,Haringey,utla,E09000014,277,
2020-04-04,England,Haringey,utla,E09000014,246,
2020-04-03,England,Haringey,utla,E09000014,233,
2020-04-02,England,Haringey,utla,E09000014,211,
2020-04-01,England,Haringey,utla,E09000014,194,
2020-03-31,England,Haringey,utla,E09000014,161,
2020-03-30,England,Haringey,utla,E09000014,151,
2020-03-29,England,Haringey,utla,E09000014,141,
2020-03-28,England,Haringey,utla,E09000014,127,
2020-03-27,England,Haringey,utla,E09000014,113,
2020-03-26,England,Haringey,utla,E09000014,91,
2020-03-25,England,Haringey,utla,E09000014,76,
2020-03-24,England,Haringey,utla,E09000014,72,
2020-03-23,England,Haringey,utla,E09000014,64,
2020-03-22,England,Haringey,utla,E09000014,57,
2020-03-21,England,Haringey,utla,E09000014,51,
2020-03-20,England,Haringey,utla,E09000014,44,
2020-03-19,England,Haringey,utla,E09000014,32,
2020-03-18,England,Haringey,utla,E09000014,29,
2020-03-17,England,Haringey,utla,E09000014,17,
2020-03-16,England,Haringey,utla,E09000014,16,
2020-03-15,England,Haringey,utla,E09000014,11,
2020-03-14,England,Haringey,utla,E09000014,9,
2020-03-13,England,Haringey,utla,E09000014,3,
2020-03-12,England,Haringey,utla,E09000014,3,
2020-03-11,England,Haringey,utla,E09000014,1,
2020-03-10,England,Haringey,utla,E09000014,1,
