date,country,region,place_type,geo_code,cases,deaths
2020-04-08,Wales,Ceredigion,utla,W06000008,24,
2020-04-07,Wales,Ceredigion,utla,W06000008,24,
2020-04-06,Wales,Ceredigion,utla,W06000008,22,
2020-04-05,Wales,Ceredigion,utla,W06000008,,
2020-04-04,Wales,Ceredigion,utla,W06000008,,
2020-04-03,Wales,Ceredigion,utla,W06000008,,
2020-04-02,Wales,Ceredigion,utla,W06000008,,
2020-04-01,Wales,Ceredigion,utla,W06000008,,
2020-03-31,Wales,Ceredigion,utla,W06000008,,
2020-03-30,Wales,Ceredigion,utla,W06000008,,
2020-03-29,Wales,Ceredigion,utla,W06000008,,
2020-03-28,Wales,Ceredigion,utla,W06000008,,
2020-03-27,Wales,Ceredigion,utla,W06000008,,
2020-03-26,Wales,Ceredigion,utla,W06000008,,
2020-03-25,Wales,Ceredigion,utla,W06000008,,
2020-03-24,Wales,Ceredigion,utla,W06000008,,
2020-03-23,Wales,Ceredigion,utla,W06000008,,
2020-03-22,Wales,Ceredigion,utla,W06000008,,
2020-03-21,Wales,Ceredigion,utla,W06000008,,
2020-03-20,Wales,Ceredigion,utla,W06000008,1,
2020-03-19,Wales,Ceredigion,utla,W06000008,,
2020-03-18,Wales,Ceredigion,utla,W06000008,,
2020-03-17,Wales,Ceredigion,utla,W06000008,1,
2020-03-16,Wales,Ceredigion,utla,W06000008,1,
2020-03-15,Wales,Ceredigion,utla,W06000008,1,
2020-03-14,Wales,Ceredigion,utla,W06000008,0,
2020-03-13,Wales,Ceredigion,utla,W06000008,0,
2020-03-12,Wales,Ceredigion,utla,W06000008,0,
2020-03-11,Wales,Ceredigion,utla,W06000008,0,
2020-03-10,Wales,Ceredigion,utla,W06000008,0,
2020-03-09,Wales,Ceredigion,utla,W06000008,0,
2020-03-08,Wales,Ceredigion,utla,W06000008,0,
2020-03-07,Wales,Ceredigion,utla,W06000008,0,
2020-03-06,Wales,Ceredigion,utla,W06000008,0,
2020-03-05,Wales,Ceredigion,utla,W06000008,0,
2020-03-04,Wales,Ceredigion,utla,W06000008,0,
2020-03-03,Wales,Ceredigion,utla,W06000008,0,
2020-03-02,Wales,Ceredigion,utla,W06000008,0,
2020-03-01,Wales,Ceredigion,utla,W06000008,0,
2020-02-29,Wales,Ceredigion,utla,W06000008,0,
2020-02-28,Wales,Ceredigion,utla,W06000008,0,
2020-02-27,Wales,Ceredigion,utla,W06000008,0,
2020-02-26,Wales,Ceredigion,utla,W06000008,0,
2020-02-25,Wales,Ceredigion,utla,W06000008,0,
2020-04-20,Wales,City and County of Swansea,utla,W06000011,765,
2020-04-19,Wales,City and County of Swansea,utla,W06000011,732,
2020-04-18,Wales,City and County of Swansea,utla,W06000011,698,
2020-04-17,Wales,City and County of Swansea,utla,W06000011,665,
2020-04-16,Wales,City and County of Swansea,utla,W06000011,640,
2020-04-15,Wales,City and County of Swansea,utla,W06000011,610,
2020-04-14,Wales,City and County of Swansea,utla,W06000011,566,
2020-04-13,Wales,City and County of Swansea,utla,W06000011,548,
2020-04-12,Wales,City and County of Swansea,utla,W06000011,500,
2020-04-11,Wales,City and County of Swansea,utla,W06000011,456,
2020-04-10,Wales,City and County of Swansea,utla,W06000011,406,
2020-04-09,Wales,City and County of Swansea,utla,W06000011,,
2020-04-08,Wales,City and County of Swansea,utla,W06000011,359,
2020-04-07,Wales,City and County of Swansea,utla,W06000011,323,
2020-04-06,Wales,City and County of Swansea,utla,W06000011,274,
2020-04-05,Wales,City and County of Swansea,utla,W06000011,,
2020-04-04,Wales,City and County of Swansea,utla,W06000011,,
2020-04-03,Wales,City and County of Swansea,utla,W06000011,,
2020-04-02,Wales,City and County of Swansea,utla,W06000011,,
2020-04-01,Wales,City and County of Swansea,utla,W06000011,,
2020-03-31,Wales,City and County of Swansea,utla,W06000011,,
2020-03-30,Wales,City and County of Swansea,utla,W06000011,,
2020-03-29,Wales,City and County of Swansea,utla,W06000011,,
2020-03-28,Wales,City and County of Swansea,utla,W06000011,,
2020-03-27,Wales,City and County of Swansea,utla,W06000011,,
2020-03-26,Wales,City and County of Swansea,utla,W06000011,,
2020-03-25,Wales,City and County of Swansea,utla,W06000011,,
2020-03-24,Wales,City and County of Swansea,utla,W06000011,,
2020-03-23,Wales,City and County of Swansea,utla,W06000011,,
2020-03-22,Wales,City and County of Swansea,utla,W06000011,,
2020-03-21,Wales,City and County of Swansea,utla,W06000011,,
2020-03-20,Wales,City and County of Swansea,utla,W06000011,19,
2020-03-19,Wales,City and County of Swansea,utla,W06000011,,
2020-03-18,Wales,City and County of Swansea,utla,W06000011,,
2020-03-17,Wales,City and County of Swansea,utla,W06000011,22,
2020-03-16,Wales,City and County of Swansea,utla,W06000011,21,
2020-03-15,Wales,City and County of Swansea,utla,W06000011,22,
2020-03-14,Wales,City and County of Swansea,utla,W06000011,14,
2020-03-13,Wales,City and County of Swansea,utla,W06000011,4,
2020-03-12,Wales,City and County of Swansea,utla,W06000011,2,
2020-03-11,Wales,City and County of Swansea,utla,W06000011,2,
2020-03-10,Wales,City and County of Swansea,utla,W06000011,1,
2020-03-09,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-08,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-07,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-06,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-05,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-04,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-03,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-02,Wales,City and County of Swansea,utla,W06000011,0,
2020-03-01,Wales,City and County of Swansea,utla,W06000011,0,
2020-02-29,Wales,City and County of Swansea,utla,W06000011,0,
2020-02-28,Wales,City and County of Swansea,utla,W06000011,0,
2020-02-27,Wales,City and County of Swansea,utla,W06000011,0,
2020-02-26,Wales,City and County of Swansea,utla,W06000011,0,
2020-02-25,Wales,City and County of Swansea,utla,W06000011,0,
2020-04-20,Wales,City of Cardiff,utla,W06000015,1365,
2020-04-19,Wales,City of Cardiff,utla,W06000015,1322,
2020-04-18,Wales,City of Cardiff,utla,W06000015,1278,
2020-04-17,Wales,City of Cardiff,utla,W06000015,1231,
2020-04-16,Wales,City of Cardiff,utla,W06000015,1184,
2020-04-15,Wales,City of Cardiff,utla,W06000015,1129,
2020-04-14,Wales,City of Cardiff,utla,W06000015,1091,
2020-04-13,Wales,City of Cardiff,utla,W06000015,1056,
2020-04-12,Wales,City of Cardiff,utla,W06000015,1002,
2020-04-11,Wales,City of Cardiff,utla,W06000015,926,
2020-04-10,Wales,City of Cardiff,utla,W06000015,875,
2020-04-09,Wales,City of Cardiff,utla,W06000015,,
2020-04-08,Wales,City of Cardiff,utla,W06000015,777,
2020-04-07,Wales,City of Cardiff,utla,W06000015,722,
2020-04-06,Wales,City of Cardiff,utla,W06000015,684,
2020-04-05,Wales,City of Cardiff,utla,W06000015,,
2020-04-04,Wales,City of Cardiff,utla,W06000015,,
2020-04-03,Wales,City of Cardiff,utla,W06000015,,
2020-04-02,Wales,City of Cardiff,utla,W06000015,,
2020-04-01,Wales,City of Cardiff,utla,W06000015,,
2020-03-31,Wales,City of Cardiff,utla,W06000015,,
2020-03-30,Wales,City of Cardiff,utla,W06000015,,
2020-03-29,Wales,City of Cardiff,utla,W06000015,,
2020-03-28,Wales,City of Cardiff,utla,W06000015,,
2020-03-27,Wales,City of Cardiff,utla,W06000015,,
2020-03-26,Wales,City of Cardiff,utla,W06000015,,
2020-03-25,Wales,City of Cardiff,utla,W06000015,,
2020-03-24,Wales,City of Cardiff,utla,W06000015,,
2020-03-23,Wales,City of Cardiff,utla,W06000015,,
2020-03-22,Wales,City of Cardiff,utla,W06000015,,
2020-03-21,Wales,City of Cardiff,utla,W06000015,,
2020-03-20,Wales,City of Cardiff,utla,W06000015,28,
2020-03-19,Wales,City of Cardiff,utla,W06000015,,
2020-03-18,Wales,City of Cardiff,utla,W06000015,,
2020-03-17,Wales,City of Cardiff,utla,W06000015,14,
2020-03-16,Wales,City of Cardiff,utla,W06000015,13,
2020-03-15,Wales,City of Cardiff,utla,W06000015,8,
2020-03-14,Wales,City of Cardiff,utla,W06000015,5,
2020-03-13,Wales,City of Cardiff,utla,W06000015,4,
2020-03-12,Wales,City of Cardiff,utla,W06000015,3,
2020-03-11,Wales,City of Cardiff,utla,W06000015,2,
2020-03-10,Wales,City of Cardiff,utla,W06000015,2,
2020-03-09,Wales,City of Cardiff,utla,W06000015,1,
2020-03-08,Wales,City of Cardiff,utla,W06000015,1,
2020-03-07,Wales,City of Cardiff,utla,W06000015,1,
2020-03-06,Wales,City of Cardiff,utla,W06000015,1,
2020-03-05,Wales,City of Cardiff,utla,W06000015,1,
2020-03-04,Wales,City of Cardiff,utla,W06000015,0,
2020-03-03,Wales,City of Cardiff,utla,W06000015,0,
2020-03-02,Wales,City of Cardiff,utla,W06000015,0,
2020-03-01,Wales,City of Cardiff,utla,W06000015,0,
2020-02-29,Wales,City of Cardiff,utla,W06000015,0,
2020-02-28,Wales,City of Cardiff,utla,W06000015,0,
2020-02-27,Wales,City of Cardiff,utla,W06000015,0,
2020-02-26,Wales,City of Cardiff,utla,W06000015,0,
2020-02-25,Wales,City of Cardiff,utla,W06000015,0,
2020-04-20,Wales,Conwy,utla,W06000003,108,
2020-04-19,Wales,Conwy,utla,W06000003,105,
2020-04-18,Wales,Conwy,utla,W06000003,92,
2020-04-17,Wales,Conwy,utla,W06000003,84,
2020-04-16,Wales,Conwy,utla,W06000003,80,
2020-04-15,Wales,Conwy,utla,W06000003,74,
2020-04-14,Wales,Conwy,utla,W06000003,59,
2020-04-13,Wales,Conwy,utla,W06000003,57,
2020-04-12,Wales,Conwy,utla,W06000003,51,
2020-04-11,Wales,Conwy,utla,W06000003,43,
2020-04-10,Wales,Conwy,utla,W06000003,36,
2020-04-09,Wales,Conwy,utla,W06000003,,
2020-04-08,Wales,Conwy,utla,W06000003,33,
2020-04-07,Wales,Conwy,utla,W06000003,26,
2020-04-06,Wales,Conwy,utla,W06000003,23,
2020-04-05,Wales,Conwy,utla,W06000003,,
2020-04-04,Wales,Conwy,utla,W06000003,,
2020-04-03,Wales,Conwy,utla,W06000003,,
2020-04-02,Wales,Conwy,utla,W06000003,,
2020-04-01,Wales,Conwy,utla,W06000003,,
2020-03-31,Wales,Conwy,utla,W06000003,,
2020-03-30,Wales,Conwy,utla,W06000003,,
2020-03-29,Wales,Conwy,utla,W06000003,,
2020-03-28,Wales,Conwy,utla,W06000003,,
2020-03-27,Wales,Conwy,utla,W06000003,,
2020-03-26,Wales,Conwy,utla,W06000003,,
2020-03-25,Wales,Conwy,utla,W06000003,,
2020-03-24,Wales,Conwy,utla,W06000003,,
2020-03-23,Wales,Conwy,utla,W06000003,,
2020-03-22,Wales,Conwy,utla,W06000003,,
2020-03-21,Wales,Conwy,utla,W06000003,,
2020-03-20,Wales,Conwy,utla,W06000003,1,
2020-03-19,Wales,Conwy,utla,W06000003,,
2020-03-18,Wales,Conwy,utla,W06000003,,
2020-03-17,Wales,Conwy,utla,W06000003,1,
2020-03-16,Wales,Conwy,utla,W06000003,1,
2020-03-15,Wales,Conwy,utla,W06000003,1,
2020-03-14,Wales,Conwy,utla,W06000003,1,
2020-03-13,Wales,Conwy,utla,W06000003,0,
2020-03-12,Wales,Conwy,utla,W06000003,0,
2020-03-11,Wales,Conwy,utla,W06000003,0,
2020-03-10,Wales,Conwy,utla,W06000003,0,
2020-03-09,Wales,Conwy,utla,W06000003,0,
2020-03-08,Wales,Conwy,utla,W06000003,0,
2020-03-07,Wales,Conwy,utla,W06000003,0,
2020-03-06,Wales,Conwy,utla,W06000003,0,
2020-03-05,Wales,Conwy,utla,W06000003,0,
2020-03-04,Wales,Conwy,utla,W06000003,0,
2020-03-03,Wales,Conwy,utla,W06000003,0,
2020-03-02,Wales,Conwy,utla,W06000003,0,
2020-03-01,Wales,Conwy,utla,W06000003,0,
2020-02-29,Wales,Conwy,utla,W06000003,0,
2020-02-28,Wales,Conwy,utla,W06000003,0,
2020-02-27,Wales,Conwy,utla,W06000003,0,
2020-02-26,Wales,Conwy,utla,W06000003,0,
2020-02-25,Wales,Conwy,utla,W06000003,0,
2020-04-20,Wales,Cwm Taf,health_board,W11000030,1286,
2020-04-19,Wales,Cwm Taf,health_board,W11000030,1235,
2020-04-18,Wales,Cwm Taf,health_board,W11000030,1146,
2020-04-17,Wales,Cwm Taf,health_board,W11000030,1096,
2020-04-16,Wales,Cwm Taf,health_board,W11000030,1046,
2020-04-15,Wales,Cwm Taf,health_board,W11000030,988,
2020-04-14,Wales,Cwm Taf,health_board,W11000030,955,
2020-04-13,Wales,Cwm Taf,health_board,W11000030,891,
2020-04-12,Wales,Cwm Taf,health_board,W11000030,859,
2020-04-11,Wales,Cwm Taf,health_board,W11000030,797,
2020-04-10,Wales,Cwm Taf,health_board,W11000030,728,
2020-04-09,Wales,Cwm Taf,health_board,W11000030,,
2020-04-08,Wales,Cwm Taf,health_board,W11000030,618,
2020-04-07,Wales,Cwm Taf,health_board,W11000030,578,
2020-04-06,Wales,Cwm Taf,health_board,W11000030,534,
2020-04-05,Wales,Cwm Taf,health_board,W11000030,479,
2020-04-04,Wales,Cwm Taf,health_board,W11000030,387,
2020-04-03,Wales,Cwm Taf,health_board,W11000030,329,
2020-04-02,Wales,Cwm Taf,health_board,W11000030,242,
2020-04-01,Wales,Cwm Taf,health_board,W11000030,210,
2020-03-31,Wales,Cwm Taf,health_board,W11000030,189,
2020-03-30,Wales,Cwm Taf,health_board,W11000030,158,
2020-03-29,Wales,Cwm Taf,health_board,W11000030,124,
2020-03-28,Wales,Cwm Taf,health_board,W11000030,90,
2020-03-27,Wales,Cwm Taf,health_board,W11000030,68,
2020-03-26,Wales,Cwm Taf,health_board,W11000030,54,
2020-03-25,Wales,Cwm Taf,health_board,W11000030,42,
2020-03-24,Wales,Cwm Taf,health_board,W11000030,23,
2020-03-23,Wales,Cwm Taf,health_board,W11000030,21,
2020-03-22,Wales,Cwm Taf,health_board,W11000030,13,
2020-03-21,Wales,Cwm Taf,health_board,W11000030,9,
2020-03-20,Wales,Cwm Taf,health_board,W11000030,,
2020-03-19,Wales,Cwm Taf,health_board,W11000030,6,
2020-03-18,Wales,Cwm Taf,health_board,W11000030,,
2020-03-17,Wales,Cwm Taf,health_board,W11000030,,
2020-03-16,Wales,Cwm Taf,health_board,W11000030,,
2020-03-15,Wales,Cwm Taf,health_board,W11000030,,
2020-03-14,Wales,Cwm Taf,health_board,W11000030,,
2020-03-13,Wales,Cwm Taf,health_board,W11000030,,
2020-03-12,Wales,Cwm Taf,health_board,W11000030,,
2020-03-11,Wales,Cwm Taf,health_board,W11000030,,
2020-03-10,Wales,Cwm Taf,health_board,W11000030,,
2020-03-09,Wales,Cwm Taf,health_board,W11000030,,
2020-03-08,Wales,Cwm Taf,health_board,W11000030,,
2020-03-07,Wales,Cwm Taf,health_board,W11000030,,
2020-03-06,Wales,Cwm Taf,health_board,W11000030,,
2020-03-05,Wales,Cwm Taf,health_board,W11000030,,
2020-03-04,Wales,Cwm Taf,health_board,W11000030,,
2020-03-03,Wales,Cwm Taf,health_board,W11000030,,
2020-03-02,Wales,Cwm Taf,health_board,W11000030,,
2020-03-01,Wales,Cwm Taf,health_board,W11000030,,
2020-02-29,Wales,Cwm Taf,health_board,W11000030,,
2020-02-28,Wales,Cwm Taf,health_board,W11000030,,
2020-02-27,Wales,Cwm Taf,health_board,W11000030,,
2020-02-26,Wales,Cwm Taf,health_board,W11000030,,
2020-02-25,Wales,Cwm Taf,health_board,W11000030,,
2020-04-20,Wales,Denbighshire,utla,W06000004,165,
2020-04-19,Wales,Denbighshire,utla,W06000004,161,
2020-04-18,Wales,Denbighshire,utla,W06000004,153,
2020-04-17,Wales,Denbighshire,utla,W06000004,136,
2020-04-16,Wales,Denbighshire,utla,W06000004,133,
2020-04-15,Wales,Denbighshire,utla,W06000004,124,
2020-04-14,Wales,Denbighshire,utla,W06000004,111,
2020-04-13,Wales,Denbighshire,utla,W06000004,109,
2020-04-12,Wales,Denbighshire,utla,W06000004,93,
2020-04-11,Wales,Denbighshire,utla,W06000004,82,
2020-04-10,Wales,Denbighshire,utla,W06000004,74,
2020-04-09,Wales,Denbighshire,utla,W06000004,,
2020-04-08,Wales,Denbighshire,utla,W06000004,56,
2020-04-07,Wales,Denbighshire,utla,W06000004,46,
2020-04-06,Wales,Denbighshire,utla,W06000004,45,
2020-04-05,Wales,Denbighshire,utla,W06000004,,
2020-04-04,Wales,Denbighshire,utla,W06000004,,
2020-04-03,Wales,Denbighshire,utla,W06000004,,
2020-04-02,Wales,Denbighshire,utla,W06000004,,
2020-04-01,Wales,Denbighshire,utla,W06000004,,
2020-03-31,Wales,Denbighshire,utla,W06000004,,
2020-03-30,Wales,Denbighshire,utla,W06000004,,
2020-03-29,Wales,Denbighshire,utla,W06000004,,
2020-03-28,Wales,Denbighshire,utla,W06000004,,
2020-03-27,Wales,Denbighshire,utla,W06000004,,
2020-03-26,Wales,Denbighshire,utla,W06000004,,
2020-03-25,Wales,Denbighshire,utla,W06000004,,
2020-03-24,Wales,Denbighshire,utla,W06000004,,
2020-03-23,Wales,Denbighshire,utla,W06000004,,
2020-03-22,Wales,Denbighshire,utla,W06000004,,
2020-03-21,Wales,Denbighshire,utla,W06000004,,
2020-03-20,Wales,Denbighshire,utla,W06000004,0,
2020-03-19,Wales,Denbighshire,utla,W06000004,,
2020-03-18,Wales,Denbighshire,utla,W06000004,,
2020-03-17,Wales,Denbighshire,utla,W06000004,0,
2020-03-16,Wales,Denbighshire,utla,W06000004,0,
2020-03-15,Wales,Denbighshire,utla,W06000004,0,
2020-03-14,Wales,Denbighshire,utla,W06000004,0,
2020-03-13,Wales,Denbighshire,utla,W06000004,0,
2020-03-12,Wales,Denbighshire,utla,W06000004,0,
2020-03-11,Wales,Denbighshire,utla,W06000004,0,
2020-03-10,Wales,Denbighshire,utla,W06000004,0,
2020-03-09,Wales,Denbighshire,utla,W06000004,0,
2020-03-08,Wales,Denbighshire,utla,W06000004,0,
2020-03-07,Wales,Denbighshire,utla,W06000004,0,
2020-03-06,Wales,Denbighshire,utla,W06000004,0,
2020-03-05,Wales,Denbighshire,utla,W06000004,0,
2020-03-04,Wales,Denbighshire,utla,W06000004,0,
2020-03-03,Wales,Denbighshire,utla,W06000004,0,
2020-03-02,Wales,Denbighshire,utla,W06000004,0,
2020-03-01,Wales,Denbighshire,utla,W06000004,0,
2020-02-29,Wales,Denbighshire,utla,W06000004,0,
2020-02-28,Wales,Denbighshire,utla,W06000004,0,
2020-02-27,Wales,Denbighshire,utla,W06000004,0,
2020-02-26,Wales,Denbighshire,utla,W06000004,0,
2020-02-25,Wales,Denbighshire,utla,W06000004,0,
2020-04-20,Wales,Flintshire,utla,W06000005,164,
2020-04-19,Wales,Flintshire,utla,W06000005,157,
2020-04-18,Wales,Flintshire,utla,W06000005,147,
2020-04-17,Wales,Flintshire,utla,W06000005,140,
2020-04-16,Wales,Flintshire,utla,W06000005,133,
2020-04-15,Wales,Flintshire,utla,W06000005,129,
2020-04-14,Wales,Flintshire,utla,W06000005,117,
2020-04-13,Wales,Flintshire,utla,W06000005,113,
2020-04-12,Wales,Flintshire,utla,W06000005,106,
2020-04-11,Wales,Flintshire,utla,W06000005,98,
2020-04-10,Wales,Flintshire,utla,W06000005,90,
2020-04-09,Wales,Flintshire,utla,W06000005,,
2020-04-08,Wales,Flintshire,utla,W06000005,75,
2020-04-07,Wales,Flintshire,utla,W06000005,68,
2020-04-06,Wales,Flintshire,utla,W06000005,62,
2020-04-05,Wales,Flintshire,utla,W06000005,,
2020-04-04,Wales,Flintshire,utla,W06000005,,
2020-04-03,Wales,Flintshire,utla,W06000005,,
2020-04-02,Wales,Flintshire,utla,W06000005,,
2020-04-01,Wales,Flintshire,utla,W06000005,,
2020-03-31,Wales,Flintshire,utla,W06000005,,
2020-03-30,Wales,Flintshire,utla,W06000005,,
2020-03-29,Wales,Flintshire,utla,W06000005,,
2020-03-28,Wales,Flintshire,utla,W06000005,,
2020-03-27,Wales,Flintshire,utla,W06000005,,
2020-03-26,Wales,Flintshire,utla,W06000005,,
2020-03-25,Wales,Flintshire,utla,W06000005,,
2020-03-24,Wales,Flintshire,utla,W06000005,,
2020-03-23,Wales,Flintshire,utla,W06000005,,
2020-03-22,Wales,Flintshire,utla,W06000005,,
2020-03-21,Wales,Flintshire,utla,W06000005,,
2020-03-20,Wales,Flintshire,utla,W06000005,1,
2020-03-19,Wales,Flintshire,utla,W06000005,,
2020-03-18,Wales,Flintshire,utla,W06000005,,
2020-03-17,Wales,Flintshire,utla,W06000005,1,
2020-03-16,Wales,Flintshire,utla,W06000005,1,
2020-03-15,Wales,Flintshire,utla,W06000005,1,
2020-03-14,Wales,Flintshire,utla,W06000005,1,
2020-03-13,Wales,Flintshire,utla,W06000005,1,
2020-03-12,Wales,Flintshire,utla,W06000005,0,
2020-03-11,Wales,Flintshire,utla,W06000005,0,
2020-03-10,Wales,Flintshire,utla,W06000005,0,
2020-03-09,Wales,Flintshire,utla,W06000005,0,
2020-03-08,Wales,Flintshire,utla,W06000005,0,
2020-03-07,Wales,Flintshire,utla,W06000005,0,
2020-03-06,Wales,Flintshire,utla,W06000005,0,
2020-03-05,Wales,Flintshire,utla,W06000005,0,
2020-03-04,Wales,Flintshire,utla,W06000005,0,
2020-03-03,Wales,Flintshire,utla,W06000005,0,
2020-03-02,Wales,Flintshire,utla,W06000005,0,
2020-03-01,Wales,Flintshire,utla,W06000005,0,
2020-02-29,Wales,Flintshire,utla,W06000005,0,
2020-02-28,Wales,Flintshire,utla,W06000005,0,
2020-02-27,Wales,Flintshire,utla,W06000005,0,
2020-02-26,Wales,Flintshire,utla,W06000005,0,
2020-02-25,Wales,Flintshire,utla,W06000005,0,
2020-04-20,Wales,Gwynedd,utla,W06000002,140,
2020-04-19,Wales,Gwynedd,utla,W06000002,130,
2020-04-18,Wales,Gwynedd,utla,W06000002,119,
2020-04-17,Wales,Gwynedd,utla,W06000002,112,
2020-04-16,Wales,Gwynedd,utla,W06000002,103,
2020-04-15,Wales,Gwynedd,utla,W06000002,82,
2020-04-14,Wales,Gwynedd,utla,W06000002,66,
2020-04-13,Wales,Gwynedd,utla,W06000002,65,
2020-04-12,Wales,Gwynedd,utla,W06000002,56,
2020-04-11,Wales,Gwynedd,utla,W06000002,45,
2020-04-10,Wales,Gwynedd,utla,W06000002,37,
2020-04-09,Wales,Gwynedd,utla,W06000002,,
2020-04-08,Wales,Gwynedd,utla,W06000002,34,
2020-04-07,Wales,Gwynedd,utla,W06000002,29,
2020-04-06,Wales,Gwynedd,utla,W06000002,27,
2020-04-05,Wales,Gwynedd,utla,W06000002,,
2020-04-04,Wales,Gwynedd,utla,W06000002,,
2020-04-03,Wales,Gwynedd,utla,W06000002,,
2020-04-02,Wales,Gwynedd,utla,W06000002,,
2020-04-01,Wales,Gwynedd,utla,W06000002,,
2020-03-31,Wales,Gwynedd,utla,W06000002,,
2020-03-30,Wales,Gwynedd,utla,W06000002,,
2020-03-29,Wales,Gwynedd,utla,W06000002,,
2020-03-28,Wales,Gwynedd,utla,W06000002,,
2020-03-27,Wales,Gwynedd,utla,W06000002,,
2020-03-26,Wales,Gwynedd,utla,W06000002,,
2020-03-25,Wales,Gwynedd,utla,W06000002,,
2020-03-24,Wales,Gwynedd,utla,W06000002,,
2020-03-23,Wales,Gwynedd,utla,W06000002,,
2020-03-22,Wales,Gwynedd,utla,W06000002,,
2020-03-21,Wales,Gwynedd,utla,W06000002,,
2020-03-20,Wales,Gwynedd,utla,W06000002,1,
2020-03-19,Wales,Gwynedd,utla,W06000002,,
2020-03-18,Wales,Gwynedd,utla,W06000002,,
2020-03-17,Wales,Gwynedd,utla,W06000002,0,
2020-03-16,Wales,Gwynedd,utla,W06000002,0,
2020-03-15,Wales,Gwynedd,utla,W06000002,0,
2020-03-14,Wales,Gwynedd,utla,W06000002,0,
2020-03-13,Wales,Gwynedd,utla,W06000002,0,
2020-03-12,Wales,Gwynedd,utla,W06000002,0,
2020-03-11,Wales,Gwynedd,utla,W06000002,0,
2020-03-10,Wales,Gwynedd,utla,W06000002,0,
2020-03-09,Wales,Gwynedd,utla,W06000002,0,
2020-03-08,Wales,Gwynedd,utla,W06000002,0,
2020-03-07,Wales,Gwynedd,utla,W06000002,0,
2020-03-06,Wales,Gwynedd,utla,W06000002,0,
2020-03-05,Wales,Gwynedd,utla,W06000002,0,
2020-03-04,Wales,Gwynedd,utla,W06000002,0,
2020-03-03,Wales,Gwynedd,utla,W06000002,0,
2020-03-02,Wales,Gwynedd,utla,W06000002,0,
2020-03-01,Wales,Gwynedd,utla,W06000002,0,
2020-02-29,Wales,Gwynedd,utla,W06000002,0,
2020-02-28,Wales,Gwynedd,utla,W06000002,0,
2020-02-27,Wales,Gwynedd,utla,W06000002,0,
2020-02-26,Wales,Gwynedd,utla,W06000002,0,
2020-02-25,Wales,Gwynedd,utla,W06000002,0,
2020-04-20,Wales,Hywel Dda,health_board,W11000025,533,
2020-04-19,Wales,Hywel Dda,health_board,W11000025,504,
2020-04-18,Wales,Hywel Dda,health_board,W11000025,492,
2020-04-17,Wales,Hywel Dda,health_board,W11000025,475,
2020-04-16,Wales,Hywel Dda,health_board,W11000025,456,
2020-04-15,Wales,Hywel Dda,health_board,W11000025,443,
2020-04-14,Wales,Hywel Dda,health_board,W11000025,415,
2020-04-13,Wales,Hywel Dda,health_board,W11000025,382,
2020-04-12,Wales,Hywel Dda,health_board,W11000025,362,
2020-04-11,Wales,Hywel Dda,health_board,W11000025,339,
2020-04-10,Wales,Hywel Dda,health_board,W11000025,314,
2020-04-09,Wales,Hywel Dda,health_board,W11000025,,
2020-04-08,Wales,Hywel Dda,health_board,W11000025,283,
2020-04-07,Wales,Hywel Dda,health_board,W11000025,244,
2020-04-06,Wales,Hywel Dda,health_board,W11000025,213,
2020-04-05,Wales,Hywel Dda,health_board,W11000025,189,
2020-04-04,Wales,Hywel Dda,health_board,W11000025,170,
2020-04-03,Wales,Hywel Dda,health_board,W11000025,144,
2020-04-02,Wales,Hywel Dda,health_board,W11000025,134,
2020-04-01,Wales,Hywel Dda,health_board,W11000025,107,
2020-03-31,Wales,Hywel Dda,health_board,W11000025,94,
2020-03-30,Wales,Hywel Dda,health_board,W11000025,87,
2020-03-29,Wales,Hywel Dda,health_board,W11000025,75,
2020-03-28,Wales,Hywel Dda,health_board,W11000025,54,
2020-03-27,Wales,Hywel Dda,health_board,W11000025,52,
2020-03-26,Wales,Hywel Dda,health_board,W11000025,45,
2020-03-25,Wales,Hywel Dda,health_board,W11000025,38,
2020-03-24,Wales,Hywel Dda,health_board,W11000025,27,
2020-03-23,Wales,Hywel Dda,health_board,W11000025,16,
2020-03-22,Wales,Hywel Dda,health_board,W11000025,16,
2020-03-21,Wales,Hywel Dda,health_board,W11000025,14,
2020-03-20,Wales,Hywel Dda,health_board,W11000025,,
2020-03-19,Wales,Hywel Dda,health_board,W11000025,12,
2020-03-18,Wales,Hywel Dda,health_board,W11000025,,
2020-03-17,Wales,Hywel Dda,health_board,W11000025,,
2020-03-16,Wales,Hywel Dda,health_board,W11000025,,
2020-03-15,Wales,Hywel Dda,health_board,W11000025,,
2020-03-14,Wales,Hywel Dda,health_board,W11000025,,
2020-03-13,Wales,Hywel Dda,health_board,W11000025,,
2020-03-12,Wales,Hywel Dda,health_board,W11000025,,
2020-03-11,Wales,Hywel Dda,health_board,W11000025,,
2020-03-10,Wales,Hywel Dda,health_board,W11000025,,
2020-03-09,Wales,Hywel Dda,health_board,W11000025,,
2020-03-08,Wales,Hywel Dda,health_board,W11000025,,
