date,iso,state,city,place_type,cases,deaths,recovered
2021-04-19,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-20,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-21,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-22,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-23,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-24,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-25,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-26,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-27,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-28,ACT,Australian Capital Territory,,territory,123,3,120
2021-04-29,ACT,Australian Capital Territory,,territory,124,3,120
2021-04-30,ACT,Australian Capital Territory,,territory,124,3,120
2021-05-01,ACT,Australian Capital Territory,,territory,124,3,120
2021-05-02,ACT,Australian Capital Territory,,territory,124,3,120
2021-05-03,ACT,Australian Capital Territory,,territory,124,3,120
2021-05-04,ACT,Australian Capital Territory,,territory,124,3,120
2021-05-05,ACT,Australian Capital Territory,,territory,124,3,120
2021-05-06,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-07,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-08,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-09,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-10,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-11,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-12,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-13,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-14,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-15,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-16,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-17,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-18,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-19,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-20,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-21,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-22,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-23,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-24,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-25,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-26,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-27,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-28,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-29,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-30,ACT,Australian Capital Territory,,territory,124,3,121
2021-05-31,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-01,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-02,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-03,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-04,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-05,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-06,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-07,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-08,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-09,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-10,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-11,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-12,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-13,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-14,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-15,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-16,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-17,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-18,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-19,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-20,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-21,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-22,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-23,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-24,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-25,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-26,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-27,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-28,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-29,ACT,Australian Capital Territory,,territory,124,3,121
2021-06-30,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-01,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-02,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-03,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-04,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-05,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-06,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-07,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-08,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-09,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-10,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-11,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-12,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-13,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-14,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-15,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-16,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-17,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-18,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-19,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-20,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-21,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-22,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-23,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-24,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-25,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-26,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-27,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-28,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-29,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-30,ACT,Australian Capital Territory,,territory,124,3,121
2021-07-31,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-01,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-02,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-03,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-04,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-05,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-06,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-07,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-08,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-09,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-10,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-11,ACT,Australian Capital Territory,,territory,124,3,121
2021-08-12,ACT,Australian Capital Territory,,territory,125,3,121
2021-08-13,ACT,Australian Capital Territory,,territory,129,3,121
2021-08-14,ACT,Australian Capital Territory,,territory,130,3,121
2021-08-15,ACT,Australian Capital Territory,,territory,133,3,121
2021-08-16,ACT,Australian Capital Territory,,territory,152,3,121
2021-08-17,ACT,Australian Capital Territory,,territory,169,3,121
2021-08-18,ACT,Australian Capital Territory,,territory,191,3,121
2021-08-19,ACT,Australian Capital Territory,,territory,206,3,121
2021-08-20,ACT,Australian Capital Territory,,territory,218,3,121
2021-08-21,ACT,Australian Capital Territory,,territory,226,3,121
2021-08-22,ACT,Australian Capital Territory,,territory,245,3,121
2021-08-23,ACT,Australian Capital Territory,,territory,261,3,121
2021-08-24,ACT,Australian Capital Territory,,territory,291,3,121
2021-08-25,ACT,Australian Capital Territory,,territory,300,3,121
2021-08-26,ACT,Australian Capital Territory,,territory,314,3,123
2021-08-27,ACT,Australian Capital Territory,,territory,335,3,125
2021-08-28,ACT,Australian Capital Territory,,territory,361,3,129
2021-08-29,ACT,Australian Capital Territory,,territory,374,3,141
2021-08-30,ACT,Australian Capital Territory,,territory,385,3,146
2021-08-31,ACT,Australian Capital Territory,,territory,398,3,153
2021-09-01,ACT,Australian Capital Territory,,territory,421,3,162
2021-09-02,ACT,Australian Capital Territory,,territory,432,3,172
2021-09-03,ACT,Australian Capital Territory,,territory,451,3,193
2021-09-04,ACT,Australian Capital Territory,,territory,483,3,241
2021-09-05,ACT,Australian Capital Territory,,territory,498,3,258
2021-09-06,ACT,Australian Capital Territory,,territory,509,3,284
2021-09-07,ACT,Australian Capital Territory,,territory,528,3,295
2021-09-08,ACT,Australian Capital Territory,,territory,548,3,314
2021-09-09,ACT,Australian Capital Territory,,territory,563,3,333
2021-09-10,ACT,Australian Capital Territory,,territory,587,3,346
2021-09-11,ACT,Australian Capital Territory,,territory,602,3,350
2021-09-12,ACT,Australian Capital Territory,,territory,617,3,375
2021-09-13,ACT,Australian Capital Territory,,territory,630,3,382
2021-09-14,ACT,Australian Capital Territory,,territory,652,3,397
2021-09-15,ACT,Australian Capital Territory,,territory,665,3,419
2021-09-16,ACT,Australian Capital Territory,,territory,680,3,436
2021-09-17,ACT,Australian Capital Territory,,territory,710,3,462
2021-09-18,ACT,Australian Capital Territory,,territory,725,3,485
2021-09-19,ACT,Australian Capital Territory,,territory,742,3,497
2021-09-20,ACT,Australian Capital Territory,,territory,749,3,523
2021-09-21,ACT,Australian Capital Territory,,territory,765,3,535
2021-09-22,ACT,Australian Capital Territory,,territory,782,3,557
2021-09-23,ACT,Australian Capital Territory,,territory,798,3,584
2021-09-24,ACT,Australian Capital Territory,,territory,817,3,601
2021-09-25,ACT,Australian Capital Territory,,territory,849,3,613
2021-09-26,ACT,Australian Capital Territory,,territory,874,3,631
2021-09-27,ACT,Australian Capital Territory,,territory,893,4,634
2021-09-28,ACT,Australian Capital Territory,,territory,906,4,659
2021-09-29,ACT,Australian Capital Territory,,territory,928,4,687
2021-09-30,ACT,Australian Capital Territory,,territory,959,4,709
2021-10-01,ACT,Australian Capital Territory,,territory,1011,4,733
2021-10-02,ACT,Australian Capital Territory,,territory,1063,6,738
2021-10-03,ACT,Australian Capital Territory,,territory,1101,6,753
2021-10-04,ACT,Australian Capital Territory,,territory,1129,6,761
2021-10-05,ACT,Australian Capital Territory,,territory,1162,8,768
2021-10-06,ACT,Australian Capital Territory,,territory,1190,9,786
2021-10-07,ACT,Australian Capital Territory,,territory,1231,9,815
2021-10-08,ACT,Australian Capital Territory,,territory,1271,9,832
2021-10-09,ACT,Australian Capital Territory,,territory,1296,9,857
2021-10-10,ACT,Australian Capital Territory,,territory,1326,9,884
2021-10-11,ACT,Australian Capital Territory,,territory,1358,9,894
2021-10-12,ACT,Australian Capital Territory,,territory,1386,9,927
2021-10-13,ACT,Australian Capital Territory,,territory,1437,9,954
2021-10-14,ACT,Australian Capital Territory,,territory,1483,10,981
2021-10-15,ACT,Australian Capital Territory,,territory,1518,10,1014
2021-10-16,ACT,Australian Capital Territory,,territory,1538,11,1032
2021-10-17,ACT,Australian Capital Territory,,territory,1571,11,1074
2021-10-18,ACT,Australian Capital Territory,,territory,1588,11,1136
2021-10-19,ACT,Australian Capital Territory,,territory,1612,11,1173
2021-10-20,ACT,Australian Capital Territory,,territory,1636,11,1179
2021-10-21,ACT,Australian Capital Territory,,territory,1664,11,1228
2021-10-22,ACT,Australian Capital Territory,,territory,1677,11,1280
2021-10-23,ACT,Australian Capital Territory,,territory,1701,11,1290
2021-10-24,ACT,Australian Capital Territory,,territory,1710,11,1309
2021-10-25,ACT,Australian Capital Territory,,territory,1719,11,1376
2021-10-26,ACT,Australian Capital Territory,,territory,1731,11,1424
2021-10-27,ACT,Australian Capital Territory,,territory,1741,11,1450
2021-10-28,ACT,Australian Capital Territory,,territory,1749,11,1480
2021-10-29,ACT,Australian Capital Territory,,territory,1759,11,1514
2021-10-30,ACT,Australian Capital Territory,,territory,1768,11,1526
2021-10-31,ACT,Australian Capital Territory,,territory,1775,11,1554
2021-11-01,ACT,Australian Capital Territory,,territory,1780,13,1598
2021-11-02,ACT,Australian Capital Territory,,territory,1788,13,1622
2021-11-03,ACT,Australian Capital Territory,,territory,1803,13,1649
2021-11-04,ACT,Australian Capital Territory,,territory,1816,13,1659
2021-11-05,ACT,Australian Capital Territory,,territory,1822,14,1683
2021-11-06,ACT,Australian Capital Territory,,territory,1839,14,1689
2021-11-07,ACT,Australian Capital Territory,,territory,1852,14,1703
2021-11-08,ACT,Australian Capital Territory,,territory,1865,14,1715
2021-11-09,ACT,Australian Capital Territory,,territory,1883,14,1718
2021-11-10,ACT,Australian Capital Territory,,territory,1892,14,1728
2021-11-11,ACT,Australian Capital Territory,,territory,1901,14,1728
2021-11-12,ACT,Australian Capital Territory,,territory,1916,14,1748
2021-11-13,ACT,Australian Capital Territory,,territory,1927,14,1751
2021-11-14,ACT,Australian Capital Territory,,territory,1942,14,1756
2021-11-15,ACT,Australian Capital Territory,,territory,1952,14,1763
2021-11-16,ACT,Australian Capital Territory,,territory,1964,14,1765
2021-11-17,ACT,Australian Capital Territory,,territory,1970,14,1783
2021-11-18,ACT,Australian Capital Territory,,territory,1995,14,1790
2021-11-19,ACT,Australian Capital Territory,,territory,2012,14,1815
2021-11-20,ACT,Australian Capital Territory,,territory,2025,14,1832
2021-11-21,ACT,Australian Capital Territory,,territory,2041,14,1850
2021-11-22,ACT,Australian Capital Territory,,territory,2052,14,1854
2021-11-23,ACT,Australian Capital Territory,,territory,2071,14,1871
2021-11-24,ACT,Australian Capital Territory,,territory,2086,14,1884
2021-11-25,ACT,Australian Capital Territory,,territory,2094,14,1903
2021-11-26,ACT,Australian Capital Territory,,territory,2102,14,1913
2021-11-27,ACT,Australian Capital Territory,,territory,2109,14,1932
2021-11-28,ACT,Australian Capital Territory,,territory,2116,14,1940
2021-11-29,ACT,Australian Capital Territory,,territory,2123,14,1955
2021-11-30,ACT,Australian Capital Territory,,territory,2129,14,1971
2021-12-01,ACT,Australian Capital Territory,,territory,2133,14,1984
2021-12-02,ACT,Australian Capital Territory,,territory,2141,14,1999
2021-12-03,ACT,Australian Capital Territory,,territory,2145,14,2011
2021-12-04,ACT,Australian Capital Territory,,territory,2152,14,2019
2021-12-05,ACT,Australian Capital Territory,,territory,2155,14,2031
2021-12-06,ACT,Australian Capital Territory,,territory,2163,14,2051
2021-12-07,ACT,Australian Capital Territory,,territory,2166,14,2067
2021-12-08,ACT,Australian Capital Territory,,territory,2174,15,2080
2021-12-09,ACT,Australian Capital Territory,,territory,2178,15,2087
2021-12-10,ACT,Australian Capital Territory,,territory,2184,15,2096
2021-12-11,ACT,Australian Capital Territory,,territory,2195,15,2104
2021-12-12,ACT,Australian Capital Territory,,territory,2196,15,2111
2021-12-13,ACT,Australian Capital Territory,,territory,2199,15,2121
2021-12-14,ACT,Australian Capital Territory,,territory,2203,15,2128
2021-12-15,ACT,Australian Capital Territory,,territory,2210,15,2134
2021-12-16,ACT,Australian Capital Territory,,territory,2221,15,2145
2021-12-17,ACT,Australian Capital Territory,,territory,2241,15,2151
2021-12-18,ACT,Australian Capital Territory,,territory,2259,15,2155
2021-12-19,ACT,Australian Capital Territory,,territory,2277,15,2159
2021-12-20,ACT,Australian Capital Territory,,territory,2290,15,2163
2021-12-21,ACT,Australian Capital Territory,,territory,2306,15,2167
2021-12-22,ACT,Australian Capital Territory,,territory,2364,15,2175
2021-12-23,ACT,Australian Capital Territory,,territory,2449,15,2189
2021-12-24,ACT,Australian Capital Territory,,territory,2551,15,2202
2021-12-25,ACT,Australian Capital Territory,,territory,2693,15,2202
2021-12-26,ACT,Australian Capital Territory,,territory,2755,15,2229
2021-12-27,ACT,Australian Capital Territory,,territory,2941,15,2238
2021-12-28,ACT,Australian Capital Territory,,territory,3185,15,2262
2021-12-29,ACT,Australian Capital Territory,,territory,3323,15,2280
2021-12-30,ACT,Australian Capital Territory,,territory,3563,15,2414
2021-12-31,ACT,Australian Capital Territory,,territory,4009,15,2336
2022-01-01,ACT,Australian Capital Territory,,territory,4447,15,2953
2022-01-02,ACT,Australian Capital Territory,,territory,4918,15,3076
2022-01-03,ACT,Australian Capital Territory,,territory,5322,15,3191
2022-01-04,ACT,Australian Capital Territory,,territory,6243,15,3439
2022-01-05,ACT,Australian Capital Territory,,territory,7005,15,3921
2022-01-06,ACT,Australian Capital Territory,,territory,8020,15,4440
2022-01-07,ACT,Australian Capital Territory,,territory,9428,15,4902
2022-01-08,ACT,Australian Capital Territory,,territory,10776,15,5820
2022-01-09,ACT,Australian Capital Territory,,territory,12175,15,6394
2022-01-10,ACT,Australian Capital Territory,,territory,13247,15,7551
2022-01-11,ACT,Australian Capital Territory,,territory,15305,16,8987
2022-01-12,ACT,Australian Capital Territory,,territory,16357,16,10740
2022-01-13,ACT,Australian Capital Territory,,territory,17660,16,12640
2022-01-14,ACT,Australian Capital Territory,,territory,18489,16,14091
2022-01-15,ACT,Australian Capital Territory,,territory,19064,16,15732
2022-01-16,ACT,Australian Capital Territory,,territory,19686,18,16411
2022-01-17,ACT,Australian Capital Territory,,territory,20468,19,17192
2022-01-18,ACT,Australian Capital Territory,,territory,22332,20,18727
2022-01-19,ACT,Australian Capital Territory,,territory,22851,20,19916
2022-01-20,ACT,Australian Capital Territory,,territory,23067,20,22655
2022-01-21,ACT,Australian Capital Territory,,territory,23295,22,21811
2022-01-22,ACT,Australian Capital Territory,,territory,23526,22,22104
2022-01-23,ACT,Australian Capital Territory,,territory,23887,22,22389
2022-01-24,ACT,Australian Capital Territory,,territory,24300,24,22564
2022-01-25,ACT,Australian Capital Territory,,territory,24810,25,22850
2022-01-26,ACT,Australian Capital Territory,,territory,25388,25,23052
2022-01-27,ACT,Australian Capital Territory,,territory,26013,25,23270
2022-01-28,ACT,Australian Capital Territory,,territory,26460,26,23482
2022-01-29,ACT,Australian Capital Territory,,territory,26897,26,23808
2022-01-30,ACT,Australian Capital Territory,,territory,27278,26,24276
2022-01-31,ACT,Australian Capital Territory,,territory,27546,26,24790
2022-02-01,ACT,Australian Capital Territory,,territory,27812,26,25344
2022-02-02,ACT,Australian Capital Territory,,territory,28131,26,25954
2022-02-03,ACT,Australian Capital Territory,,territory,28400,26,26411
2022-02-04,ACT,Australian Capital Territory,,territory,28649,27,26850
2022-02-05,ACT,Australian Capital Territory,,territory,28847,28,27201
2022-02-06,ACT,Australian Capital Territory,,territory,29021,28,27480
2022-02-07,ACT,Australian Capital Territory,,territory,29115,29,27752
2022-02-08,ACT,Australian Capital Territory,,territory,29364,30,28075
2022-02-09,ACT,Australian Capital Territory,,territory,29633,31,28361
2022-02-10,ACT,Australian Capital Territory,,territory,29901,31,28610
2022-02-11,ACT,Australian Capital Territory,,territory,30190,31,28790
2022-02-12,ACT,Australian Capital Territory,,territory,30437,31,28962
2022-02-13,ACT,Australian Capital Territory,,territory,30690,31,29314
2022-02-14,ACT,Australian Capital Territory,,territory,30867,31,29584
2022-02-15,ACT,Australian Capital Territory,,territory,31075,31,29842
2022-02-16,ACT,Australian Capital Territory,,territory,31399,31,30155
2022-02-17,ACT,Australian Capital Territory,,territory,31675,31,30396
2022-02-18,ACT,Australian Capital Territory,,territory,31925,32,30627
2022-02-19,ACT,Australian Capital Territory,,territory,32191,32,30627
2022-02-20,ACT,Australian Capital Territory,,territory,32426,32,30627
2022-02-21,ACT,Australian Capital Territory,,territory,32604,33,31331
2022-02-22,ACT,Australian Capital Territory,,territory,32877,33,31621
2022-02-23,ACT,Australian Capital Territory,,territory,33254,33,31897
2022-02-24,ACT,Australian Capital Territory,,territory,33604,33,31897
2022-02-25,ACT,Australian Capital Territory,,territory,34039,33,32159
2022-02-26,ACT,Australian Capital Territory,,territory,34233,33,32571
2022-02-27,ACT,Australian Capital Territory,,territory,34469,33,32825
2022-02-28,ACT,Australian Capital Territory,,territory,34702,34,32823
2022-03-01,ACT,Australian Capital Territory,,territory,35010,34,33599
2022-03-02,ACT,Australian Capital Territory,,territory,35604,34,33605
2022-03-03,ACT,Australian Capital Territory,,territory,35980,34,34003
2022-03-04,ACT,Australian Capital Territory,,territory,36579,34,34325
2022-03-05,ACT,Australian Capital Territory,,territory,37028,34,34871
2022-03-06,ACT,Australian Capital Territory,,territory,37309,34,35155
2022-03-07,ACT,Australian Capital Territory,,territory,37590,34,35657
2022-03-08,ACT,Australian Capital Territory,,territory,37915,34,36178
2022-03-09,ACT,Australian Capital Territory,,territory,38374,34,36183
2022-03-10,ACT,Australian Capital Territory,,territory,38844,34,36984
2022-03-11,ACT,Australian Capital Territory,,territory,39288,37,37287
2022-03-12,ACT,Australian Capital Territory,,territory,39710,37,37575
2022-03-13,ACT,Australian Capital Territory,,territory,40069,37,37873
2022-03-14,ACT,Australian Capital Territory,,territory,40377,37,38366
2022-03-15,ACT,Australian Capital Territory,,territory,40722,38,38813
2022-03-16,ACT,Australian Capital Territory,,territory,41260,38,39251
2022-03-17,ACT,Australian Capital Territory,,territory,41993,38,39662
2022-03-18,ACT,Australian Capital Territory,,territory,42668,38,40054
2022-03-19,ACT,Australian Capital Territory,,territory,43278,38,40054
2022-03-20,ACT,Australian Capital Territory,,territory,43795,38,40054
2022-03-21,ACT,Australian Capital Territory,,territory,44483,38,41469
2022-03-22,ACT,Australian Capital Territory,,territory,44877,38,42232
2022-03-23,ACT,Australian Capital Territory,,territory,45524,38,42888
2022-03-24,ACT,Australian Capital Territory,,territory,46185,38,43464
2022-03-25,ACT,Australian Capital Territory,,territory,46872,39,43481
2022-03-26,ACT,Australian Capital Territory,,territory,47520,39,44556
2022-03-27,ACT,Australian Capital Territory,,territory,47978,39,44996
2022-03-28,ACT,Australian Capital Territory,,territory,48287,39,45710
2022-03-29,ACT,Australian Capital Territory,,territory,48774,39,45716
2022-03-30,ACT,Australian Capital Territory,,territory,49395,39,46366
2022-03-31,ACT,Australian Capital Territory,,territory,50041,41,46962
2022-04-01,ACT,Australian Capital Territory,,territory,50610,42,47479
2022-04-02,ACT,Australian Capital Territory,,territory,51142,42,47989
2022-04-03,ACT,Australian Capital Territory,,territory,51556,42,
2022-04-04,ACT,Australian Capital Territory,,territory,51916,42,
2022-04-05,ACT,Australian Capital Territory,,territory,52294,43,
2022-04-06,ACT,Australian Capital Territory,,territory,52918,43,
2022-04-07,ACT,Australian Capital Territory,,territory,53593,43,
2022-04-08,ACT,Australian Capital Territory,,territory,54217,44,
2022-04-09,ACT,Australian Capital Territory,,territory,54870,45,
2022-04-10,ACT,Australian Capital Territory,,territory,55338,45,
2022-04-11,ACT,Australian Capital Territory,,territory,55741,46,
2022-04-12,ACT,Australian Capital Territory,,territory,56183,46,
2022-04-13,ACT,Australian Capital Territory,,territory,56777,46,
2022-04-14,ACT,Australian Capital Territory,,territory,57405,47,
2022-04-15,ACT,Australian Capital Territory,,territory,57873,47,
2022-04-16,ACT,Australian Capital Territory,,territory,58476,47,
2022-04-17,ACT,Australian Capital Territory,,territory,58844,47,
2022-04-18,ACT,Australian Capital Territory,,territory,59182,47,
2022-04-19,ACT,Australian Capital Territory,,territory,59467,47,
2022-04-20,ACT,Australian Capital Territory,,territory,60039,47,
2022-04-21,ACT,Australian Capital Territory,,territory,60733,48,
2022-04-22,ACT,Australian Capital Territory,,territory,61338,49,
2022-04-23,ACT,Australian Capital Territory,,territory,61983,50,
2022-04-24,ACT,Australian Capital Territory,,territory,62356,50,
2022-04-25,ACT,Australian Capital Territory,,territory,62768,50,
2022-04-26,ACT,Australian Capital Territory,,territory,63073,50,
2022-04-27,ACT,Australian Capital Territory,,territory,63502,50,
2022-04-28,ACT,Australian Capital Territory,,territory,64154,50,
2022-04-29,ACT,Australian Capital Territory,,territory,64708,50,
2022-04-30,ACT,Australian Capital Territory,,territory,65284,51,
2022-05-01,ACT,Australian Capital Territory,,territory,65730,51,
2022-05-02,ACT,Australian Capital Territory,,territory,66091,52,
2022-05-03,ACT,Australian Capital Territory,,territory,66550,53,
2022-05-04,ACT,Australian Capital Territory,,territory,67111,54,
2022-05-05,ACT,Australian Capital Territory,,territory,67718,54,
2022-05-06,ACT,Australian Capital Territory,,territory,68271,55,
2022-05-07,ACT,Australian Capital Territory,,territory,68893,55,
2022-05-08,ACT,Australian Capital Territory,,territory,69352,55,
2022-05-09,ACT,Australian Capital Territory,,territory,69735,55,
2022-05-10,ACT,Australian Capital Territory,,territory,70124,56,
2022-05-11,ACT,Australian Capital Territory,,territory,70815,58,
2022-05-12,ACT,Australian Capital Territory,,territory,71411,58,
2022-05-13,ACT,Australian Capital Territory,,territory,72088,58,
2022-05-14,ACT,Australian Capital Territory,,territory,72600,58,
2022-05-15,ACT,Australian Capital Territory,,territory,73122,58,
2022-05-16,ACT,Australian Capital Territory,,territory,73481,58,
2022-05-17,ACT,Australian Capital Territory,,territory,73987,59,
2022-05-18,ACT,Australian Capital Territory,,territory,74544,59,
2022-05-19,ACT,Australian Capital Territory,,territory,75298,60,
2022-05-20,ACT,Australian Capital Territory,,territory,75854,60,
2022-05-21,ACT,Australian Capital Territory,,territory,76295,60,
2022-05-22,ACT,Australian Capital Territory,,territory,76708,60,
2022-05-23,ACT,Australian Capital Territory,,territory,77090,61,
2022-05-24,ACT,Australian Capital Territory,,territory,77485,61,
2022-05-25,ACT,Australian Capital Territory,,territory,77986,61,
2022-05-26,ACT,Australian Capital Territory,,territory,78558,61,
2022-05-27,ACT,Australian Capital Territory,,territory,78952,61,
2022-05-28,ACT,Australian Capital Territory,,territory,79417,62,
2022-05-29,ACT,Australian Capital Territory,,territory,79788,62,
2022-05-30,ACT,Australian Capital Territory,,territory,80109,63,
2022-05-31,ACT,Australian Capital Territory,,territory,80410,63,
2022-06-01,ACT,Australian Capital Territory,,territory,80791,64,
2022-06-02,ACT,Australian Capital Territory,,territory,81313,64,
2022-06-03,ACT,Australian Capital Territory,,territory,81678,64,
2022-06-04,ACT,Australian Capital Territory,,territory,82213,64,
2022-06-05,ACT,Australian Capital Territory,,territory,82521,64,
2022-06-06,ACT,Australian Capital Territory,,territory,82808,64,
2022-06-07,ACT,Australian Capital Territory,,territory,83130,66,
2022-06-08,ACT,Australian Capital Territory,,territory,83590,67,
2022-06-09,ACT,Australian Capital Territory,,territory,83998,67,
2022-06-10,ACT,Australian Capital Territory,,territory,84455,68,
2022-06-11,ACT,Australian Capital Territory,,territory,84838,68,
2022-06-12,ACT,Australian Capital Territory,,territory,85195,68,
2022-06-13,ACT,Australian Capital Territory,,territory,85500,68,
2022-06-14,ACT,Australian Capital Territory,,territory,85805,68,
2022-06-15,ACT,Australian Capital Territory,,territory,86272,68,
2022-06-16,ACT,Australian Capital Territory,,territory,86815,68,
2022-06-17,ACT,Australian Capital Territory,,territory,87332,74,
2022-06-18,ACT,Australian Capital Territory,,territory,87825,74,
2022-06-19,ACT,Australian Capital Territory,,territory,88287,74,
2022-06-20,ACT,Australian Capital Territory,,territory,88746,75,
2022-06-21,ACT,Australian Capital Territory,,territory,89187,78,
2022-06-22,ACT,Australian Capital Territory,,territory,89730,78,
2022-06-23,ACT,Australian Capital Territory,,territory,90386,78,
2022-06-24,ACT,Australian Capital Territory,,territory,90929,78,
2022-06-25,ACT,Australian Capital Territory,,territory,91571,78,
2020-01-04,ACT,Australian Capital Territory,,territory,,,114
