date,iso,state,city,place_type,cases,deaths,recovered
2021-06-27,NT,Northern Territory,,territory,182,0,175
2021-06-28,NT,Northern Territory,,territory,182,0,175
2021-06-29,NT,Northern Territory,,territory,185,0,175
2021-06-30,NT,Northern Territory,,territory,185,0,175
2021-07-01,NT,Northern Territory,,territory,186,0,175
2021-07-02,NT,Northern Territory,,territory,186,0,175
2021-07-03,NT,Northern Territory,,territory,186,0,175
2021-07-04,NT,Northern Territory,,territory,186,0,175
2021-07-05,NT,Northern Territory,,territory,186,0,175
2021-07-06,NT,Northern Territory,,territory,186,0,175
2021-07-07,NT,Northern Territory,,territory,186,0,175
2021-07-08,NT,Northern Territory,,territory,189,0,178
2021-07-09,NT,Northern Territory,,territory,189,0,178
2021-07-10,NT,Northern Territory,,territory,189,0,178
2021-07-11,NT,Northern Territory,,territory,189,0,178
2021-07-12,NT,Northern Territory,,territory,189,0,178
2021-07-13,NT,Northern Territory,,territory,190,0,181
2021-07-14,NT,Northern Territory,,territory,190,0,181
2021-07-15,NT,Northern Territory,,territory,191,0,181
2021-07-16,NT,Northern Territory,,territory,191,0,183
2021-07-17,NT,Northern Territory,,territory,192,0,184
2021-07-18,NT,Northern Territory,,territory,192,0,184
2021-07-19,NT,Northern Territory,,territory,192,0,184
2021-07-20,NT,Northern Territory,,territory,192,0,186
2021-07-21,NT,Northern Territory,,territory,192,0,186
2021-07-22,NT,Northern Territory,,territory,192,0,187
2021-07-23,NT,Northern Territory,,territory,192,0,189
2021-07-24,NT,Northern Territory,,territory,193,0,189
2021-07-25,NT,Northern Territory,,territory,193,0,189
2021-07-26,NT,Northern Territory,,territory,193,0,189
2021-07-27,NT,Northern Territory,,territory,193,0,189
2021-07-28,NT,Northern Territory,,territory,198,0,191
2021-07-29,NT,Northern Territory,,territory,198,0,191
2021-07-30,NT,Northern Territory,,territory,198,0,191
2021-07-31,NT,Northern Territory,,territory,200,0,192
2021-08-01,NT,Northern Territory,,territory,200,0,192
2021-08-02,NT,Northern Territory,,territory,201,0,192
2021-08-03,NT,Northern Territory,,territory,201,0,192
2021-08-04,NT,Northern Territory,,territory,201,0,192
2021-08-05,NT,Northern Territory,,territory,199,0,192
2021-08-06,NT,Northern Territory,,territory,200,0,193
2021-08-07,NT,Northern Territory,,territory,200,0,193
2021-08-08,NT,Northern Territory,,territory,200,0,193
2021-08-09,NT,Northern Territory,,territory,200,0,194
2021-08-10,NT,Northern Territory,,territory,200,0,193
2021-08-11,NT,Northern Territory,,territory,200,0,193
2021-08-12,NT,Northern Territory,,territory,200,0,193
2021-08-13,NT,Northern Territory,,territory,200,0,193
2021-08-14,NT,Northern Territory,,territory,200,0,193
2021-08-15,NT,Northern Territory,,territory,200,0,198
2021-08-16,NT,Northern Territory,,territory,201,0,198
2021-08-17,NT,Northern Territory,,territory,201,0,198
2021-08-18,NT,Northern Territory,,territory,201,0,198
2021-08-19,NT,Northern Territory,,territory,201,0,200
2021-08-20,NT,Northern Territory,,territory,201,0,200
2021-08-21,NT,Northern Territory,,territory,201,0,200
2021-08-22,NT,Northern Territory,,territory,201,0,200
2021-08-23,NT,Northern Territory,,territory,201,0,200
2021-08-24,NT,Northern Territory,,territory,201,0,200
2021-08-25,NT,Northern Territory,,territory,201,0,200
2021-08-26,NT,Northern Territory,,territory,201,0,200
2021-08-27,NT,Northern Territory,,territory,202,0,200
2021-08-28,NT,Northern Territory,,territory,202,0,200
2021-08-29,NT,Northern Territory,,territory,203,0,200
2021-08-30,NT,Northern Territory,,territory,203,0,200
2021-08-31,NT,Northern Territory,,territory,203,0,200
2021-09-01,NT,Northern Territory,,territory,203,0,200
2021-09-02,NT,Northern Territory,,territory,203,0,200
2021-09-03,NT,Northern Territory,,territory,203,0,200
2021-09-04,NT,Northern Territory,,territory,203,0,200
2021-09-05,NT,Northern Territory,,territory,203,0,200
2021-09-06,NT,Northern Territory,,territory,204,0,200
2021-09-07,NT,Northern Territory,,territory,204,0,200
2021-09-08,NT,Northern Territory,,territory,204,0,202
2021-09-09,NT,Northern Territory,,territory,204,0,202
2021-09-10,NT,Northern Territory,,territory,204,0,203
2021-09-11,NT,Northern Territory,,territory,204,0,203
2021-09-12,NT,Northern Territory,,territory,204,0,204
2021-09-13,NT,Northern Territory,,territory,204,0,204
2021-09-14,NT,Northern Territory,,territory,204,0,204
2021-09-15,NT,Northern Territory,,territory,205,0,204
2021-09-16,NT,Northern Territory,,territory,205,0,204
2021-09-17,NT,Northern Territory,,territory,205,0,204
2021-09-18,NT,Northern Territory,,territory,205,0,204
2021-09-19,NT,Northern Territory,,territory,205,0,204
2021-09-20,NT,Northern Territory,,territory,207,0,204
2021-09-21,NT,Northern Territory,,territory,207,0,204
2021-09-22,NT,Northern Territory,,territory,209,0,205
2021-09-23,NT,Northern Territory,,territory,209,0,205
2021-09-24,NT,Northern Territory,,territory,209,0,205
2021-09-25,NT,Northern Territory,,territory,209,0,205
2021-09-26,NT,Northern Territory,,territory,209,0,205
2021-09-27,NT,Northern Territory,,territory,210,0,205
2021-09-28,NT,Northern Territory,,territory,211,0,205
2021-09-29,NT,Northern Territory,,territory,211,0,205
2021-09-30,NT,Northern Territory,,territory,212,0,205
2021-10-01,NT,Northern Territory,,territory,213,0,205
2021-10-02,NT,Northern Territory,,territory,213,0,205
2021-10-03,NT,Northern Territory,,territory,213,0,205
2021-10-04,NT,Northern Territory,,territory,213,0,207
2021-10-05,NT,Northern Territory,,territory,213,0,207
2021-10-06,NT,Northern Territory,,territory,213,0,207
2021-10-07,NT,Northern Territory,,territory,214,0,207
2021-10-08,NT,Northern Territory,,territory,215,0,209
2021-10-09,NT,Northern Territory,,territory,215,0,209
2021-10-10,NT,Northern Territory,,territory,216,0,209
2021-10-11,NT,Northern Territory,,territory,216,0,209
2021-10-12,NT,Northern Territory,,territory,217,0,209
2021-10-13,NT,Northern Territory,,territory,223,0,216
2021-10-14,NT,Northern Territory,,territory,223,0,216
2021-10-15,NT,Northern Territory,,territory,225,0,216
2021-10-16,NT,Northern Territory,,territory,226,0,216
2021-10-17,NT,Northern Territory,,territory,226,0,217
2021-10-18,NT,Northern Territory,,territory,226,0,217
2021-10-19,NT,Northern Territory,,territory,226,0,217
2021-10-20,NT,Northern Territory,,territory,226,0,217
2021-10-21,NT,Northern Territory,,territory,226,0,217
2021-10-22,NT,Northern Territory,,territory,226,0,217
2021-10-23,NT,Northern Territory,,territory,226,0,217
2021-10-24,NT,Northern Territory,,territory,226,0,217
2021-10-25,NT,Northern Territory,,territory,226,0,220
2021-10-26,NT,Northern Territory,,territory,226,0,220
2021-10-27,NT,Northern Territory,,territory,226,0,224
2021-10-28,NT,Northern Territory,,territory,226,0,224
2021-10-29,NT,Northern Territory,,territory,226,0,224
2021-10-30,NT,Northern Territory,,territory,226,0,224
2021-10-31,NT,Northern Territory,,territory,226,0,224
2021-11-01,NT,Northern Territory,,territory,226,0,224
2021-11-02,NT,Northern Territory,,territory,226,0,226
2021-11-03,NT,Northern Territory,,territory,227,0,226
2021-11-04,NT,Northern Territory,,territory,228,0,226
2021-11-05,NT,Northern Territory,,territory,229,0,226
2021-11-06,NT,Northern Territory,,territory,230,0,226
2021-11-07,NT,Northern Territory,,territory,230,0,226
2021-11-08,NT,Northern Territory,,territory,230,0,226
2021-11-09,NT,Northern Territory,,territory,231,0,226
2021-11-10,NT,Northern Territory,,territory,232,0,226
2021-11-11,NT,Northern Territory,,territory,232,0,226
2021-11-12,NT,Northern Territory,,territory,232,0,226
2021-11-13,NT,Northern Territory,,territory,232,0,226
2021-11-14,NT,Northern Territory,,territory,233,0,226
2021-11-15,NT,Northern Territory,,territory,235,0,227
2021-11-16,NT,Northern Territory,,territory,245,0,226
2021-11-17,NT,Northern Territory,,territory,251,0,227
2021-11-18,NT,Northern Territory,,territory,251,0,227
2021-11-19,NT,Northern Territory,,territory,253,0,228
2021-11-20,NT,Northern Territory,,territory,254,0,228
2021-11-21,NT,Northern Territory,,territory,263,0,228
2021-11-22,NT,Northern Territory,,territory,266,0,228
2021-11-23,NT,Northern Territory,,territory,267,0,228
2021-11-24,NT,Northern Territory,,territory,278,0,229
2021-11-25,NT,Northern Territory,,territory,279,0,229
2021-11-26,NT,Northern Territory,,territory,279,0,230
2021-11-27,NT,Northern Territory,,territory,283,0,231
2021-11-28,NT,Northern Territory,,territory,288,0,231
2021-11-29,NT,Northern Territory,,territory,290,0,231
2021-11-30,NT,Northern Territory,,territory,289,0,231
2021-12-01,NT,Northern Territory,,territory,290,0,231
2021-12-02,NT,Northern Territory,,territory,290,0,233
2021-12-03,NT,Northern Territory,,territory,292,0,233
2021-12-04,NT,Northern Territory,,territory,292,1,234
2021-12-05,NT,Northern Territory,,territory,292,1,233
2021-12-06,NT,Northern Territory,,territory,297,1,234
2021-12-07,NT,Northern Territory,,territory,300,1,247
2021-12-08,NT,Northern Territory,,territory,300,1,266
2021-12-09,NT,Northern Territory,,territory,303,1,266
2021-12-10,NT,Northern Territory,,territory,307,1,266
2021-12-11,NT,Northern Territory,,territory,307,1,274
2021-12-12,NT,Northern Territory,,territory,310,1,274
2021-12-13,NT,Northern Territory,,territory,320,1,274
2021-12-14,NT,Northern Territory,,territory,330,1,281
2021-12-15,NT,Northern Territory,,territory,341,1,281
2021-12-16,NT,Northern Territory,,territory,344,1,281
2021-12-17,NT,Northern Territory,,territory,349,1,281
2021-12-18,NT,Northern Territory,,territory,353,1,281
2021-12-19,NT,Northern Territory,,territory,354,1,282
2021-12-20,NT,Northern Territory,,territory,364,1,282
2021-12-21,NT,Northern Territory,,territory,372,1,284
2021-12-22,NT,Northern Territory,,territory,384,1,284
2021-12-23,NT,Northern Territory,,territory,394,1,289
2021-12-24,NT,Northern Territory,,territory,400,1,292
2021-12-25,NT,Northern Territory,,territory,414,1,292
2021-12-26,NT,Northern Territory,,territory,433,1,292
2021-12-27,NT,Northern Territory,,territory,448,1,291
2021-12-28,NT,Northern Territory,,territory,456,1,312
2021-12-29,NT,Northern Territory,,territory,476,1,317
2021-12-30,NT,Northern Territory,,territory,497,1,340
2021-12-31,NT,Northern Territory,,territory,572,1,324
2022-01-01,NT,Northern Territory,,territory,624,1,324
2022-01-02,NT,Northern Territory,,territory,719,1,324
2022-01-03,NT,Northern Territory,,territory,777,1,324
2022-01-04,NT,Northern Territory,,territory,884,1,324
2022-01-05,NT,Northern Territory,,territory,986,1,385
2022-01-06,NT,Northern Territory,,territory,1238,1,468
2022-01-07,NT,Northern Territory,,territory,1686,1,506
2022-01-08,NT,Northern Territory,,territory,1766,1,779
2022-01-09,NT,Northern Territory,,territory,1885,1,443
2022-01-10,NT,Northern Territory,,territory,2161,1,454
2022-01-11,NT,Northern Territory,,territory,2246,1,500
2022-01-12,NT,Northern Territory,,territory,2409,1,626
2022-01-13,NT,Northern Territory,,territory,2690,1,626
2022-01-14,NT,Northern Territory,,territory,2995,1,1097
2022-01-15,NT,Northern Territory,,territory,3220,2,1108
2022-01-16,NT,Northern Territory,,territory,3366,2,995
2022-01-17,NT,Northern Territory,,territory,3337,2,1232
2022-01-18,NT,Northern Territory,,territory,3428,2,1154
2022-01-19,NT,Northern Territory,,territory,,2,1286
2022-01-20,NT,Northern Territory,,territory,,2,1500
2022-01-21,NT,Northern Territory,,territory,,2,1500
2022-01-22,NT,Northern Territory,,territory,,2,1736
2022-01-23,NT,Northern Territory,,territory,,2,2058
2022-01-24,NT,Northern Territory,,territory,,2,2096
2022-01-25,NT,Northern Territory,,territory,,2,2849
2022-01-26,NT,Northern Territory,,territory,,2,3039
2022-01-27,NT,Northern Territory,,territory,,2,3039
2022-01-28,NT,Northern Territory,,territory,,2,3181
2022-01-29,NT,Northern Territory,,territory,,2,3717
2022-01-30,NT,Northern Territory,,territory,,2,4117
2022-01-31,NT,Northern Territory,,territory,,2,10209
2022-02-01,NT,Northern Territory,,territory,,2,10710
2022-02-02,NT,Northern Territory,,territory,,2,11504
2022-02-03,NT,Northern Territory,,territory,,4,12232
2022-02-04,NT,Northern Territory,,territory,,4,12232
2022-02-05,NT,Northern Territory,,territory,,4,13561
2022-02-06,NT,Northern Territory,,territory,,5,15115
2022-02-07,NT,Northern Territory,,territory,,5,15911
2022-02-08,NT,Northern Territory,,territory,,5,16996
2022-02-09,NT,Northern Territory,,territory,,5,18147
2022-02-10,NT,Northern Territory,,territory,,7,19349
2022-02-11,NT,Northern Territory,,territory,,7,20459
2022-02-12,NT,Northern Territory,,territory,,9,21490
2022-02-13,NT,Northern Territory,,territory,,10,22473
2022-02-14,NT,Northern Territory,,territory,,10,23343
2022-02-15,NT,Northern Territory,,territory,,11,24396
2022-02-16,NT,Northern Territory,,territory,,13,25444
2022-02-17,NT,Northern Territory,,territory,,13,26573
2022-02-18,NT,Northern Territory,,territory,,14,27634
2022-02-19,NT,Northern Territory,,territory,,14,28840
2022-02-20,NT,Northern Territory,,territory,,15,29459
2022-02-21,NT,Northern Territory,,territory,,15,29661
2022-02-22,NT,Northern Territory,,territory,,16,31058
2022-02-23,NT,Northern Territory,,territory,,16,32009
2022-02-24,NT,Northern Territory,,territory,,19,32986
2022-02-25,NT,Northern Territory,,territory,,21,33918
2022-02-26,NT,Northern Territory,,territory,,22,34676
2022-02-27,NT,Northern Territory,,territory,,22,35207
2022-02-28,NT,Northern Territory,,territory,,22,35850
2022-03-01,NT,Northern Territory,,territory,,24,36560
2022-03-02,NT,Northern Territory,,territory,,26,37404
2022-03-03,NT,Northern Territory,,territory,,27,38139
2022-03-04,NT,Northern Territory,,territory,,28,38865
2022-03-05,NT,Northern Territory,,territory,,29,39461
2022-03-06,NT,Northern Territory,,territory,,29,39843
2022-03-07,NT,Northern Territory,,territory,,29,40239
2022-03-08,NT,Northern Territory,,territory,,30,40239
2022-03-09,NT,Northern Territory,,territory,,31,41313
2022-03-10,NT,Northern Territory,,territory,,31,41854
2022-03-11,NT,Northern Territory,,territory,,31,41854
2022-03-12,NT,Northern Territory,,territory,,31,42794
2022-03-13,NT,Northern Territory,,territory,,31,43014
2022-03-14,NT,Northern Territory,,territory,,31,43252
2022-03-15,NT,Northern Territory,,territory,,31,43653
2022-03-16,NT,Northern Territory,,territory,,31,43834
2022-03-17,NT,Northern Territory,,territory,,31,44070
2022-03-18,NT,Northern Territory,,territory,,31,44272
2022-03-19,NT,Northern Territory,,territory,,31,44451
2022-03-20,NT,Northern Territory,,territory,,31,44579
2022-03-21,NT,Northern Territory,,territory,,31,44793
2022-03-22,NT,Northern Territory,,territory,,32,45067
2022-03-23,NT,Northern Territory,,territory,,33,45288
2022-03-24,NT,Northern Territory,,territory,,33,45519
2022-03-25,NT,Northern Territory,,territory,,33,45738
2022-03-26,NT,Northern Territory,,territory,,33,45940
2022-03-27,NT,Northern Territory,,territory,,33,46121
2022-03-28,NT,Northern Territory,,territory,,33,46091
2022-03-29,NT,Northern Territory,,territory,,33,46653
2022-03-30,NT,Northern Territory,,territory,,34,46997
2022-03-31,NT,Northern Territory,,territory,,35,47356
2022-04-01,NT,Northern Territory,,territory,,35,47689
2022-04-02,NT,Northern Territory,,territory,,36,47889
2022-04-03,NT,Northern Territory,,territory,,36,
2022-04-04,NT,Northern Territory,,territory,,36,
2022-04-05,NT,Northern Territory,,territory,,36,
2022-04-06,NT,Northern Territory,,territory,,36,
2022-04-07,NT,Northern Territory,,territory,,36,
2022-04-08,NT,Northern Territory,,territory,,36,
2022-04-09,NT,Northern Territory,,territory,,36,
2022-04-10,NT,Northern Territory,,territory,,36,
2022-04-11,NT,Northern Territory,,territory,,36,
2022-04-12,NT,Northern Territory,,territory,,36,
2022-04-13,NT,Northern Territory,,territory,,36,
2022-04-14,NT,Northern Territory,,territory,,36,
2022-04-15,NT,Northern Territory,,territory,,36,
2022-04-16,NT,Northern Territory,,territory,,36,
2022-04-17,NT,Northern Territory,,territory,,36,
2022-04-18,NT,Northern Territory,,territory,,37,
2022-04-19,NT,Northern Territory,,territory,,37,
2022-04-20,NT,Northern Territory,,territory,,37,
2022-04-21,NT,Northern Territory,,territory,,39,
2022-04-22,NT,Northern Territory,,territory,,39,
2022-04-23,NT,Northern Territory,,territory,,40,
2022-04-24,NT,Northern Territory,,territory,,40,
2022-04-25,NT,Northern Territory,,territory,,40,
2022-04-26,NT,Northern Territory,,territory,,40,
2022-04-27,NT,Northern Territory,,territory,,41,
2022-04-28,NT,Northern Territory,,territory,,43,
2022-04-29,NT,Northern Territory,,territory,,43,
2022-04-30,NT,Northern Territory,,territory,,43,
2022-05-01,NT,Northern Territory,,territory,,43,
2022-05-02,NT,Northern Territory,,territory,,43,
2022-05-03,NT,Northern Territory,,territory,,43,
2022-05-04,NT,Northern Territory,,territory,,43,
2022-05-05,NT,Northern Territory,,territory,,44,
2022-05-06,NT,Northern Territory,,territory,,45,
2022-05-07,NT,Northern Territory,,territory,,45,
2022-05-08,NT,Northern Territory,,territory,,45,
2022-05-09,NT,Northern Territory,,territory,,45,
2022-05-10,NT,Northern Territory,,territory,,45,
2022-05-11,NT,Northern Territory,,territory,,46,
2020-01-04,NT,Northern Territory,,territory,,,70
