countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BOL,South America,Bolivia,2020-03-11,2,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-12,2,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-13,3,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-14,10,7,,,,,1,1,,,,,,,,,,,,,,,26,0,,,,,,tests performed,,,,,,,,,,44,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-15,10,0,,,,,1,0,,,,,,,,,,,,,,7,33,0,0,,,,,tests performed,,,,,,,,,,44,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-16,11,1,2,,,0,1,0,0,,,0,,,,,,,,,,12,45,0,0,,,,,tests performed,,,,,,,,,,53,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-17,11,0,2,,,0,1,0,0,,,0,,,,,,,,,,5,50,0,0,,,,,tests performed,,,,,,,,,,69,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-18,12,1,1,,,0,1,0,0,,,0,,,,,,,,,,1,51,0,0,,,,,tests performed,,,,,,,,,,75,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-19,12,0,1,,,0,1,0,0,,,0,,,,,,,,,,33,84,0,0,,,,,tests performed,,,,,,,,,,75,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-20,15,3,2,,,0,1,0,0,,,0,,,,,,,,,,27,111,0,0,,,,,tests performed,,,,,,,,,,75,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-21,19,4,1,,,0,2,0,0,,,0,,,,,,,,,,,,,,20,0,0,16,tests performed,,,,,,,,,,86,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-22,24,5,2,,,0,2,0,0,,,0,,,,,,,,,,,228,0,,28,0,0,14,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-23,27,3,2,,,0,2,0,0,,,0,,,,,,,,,,45,273,0,0,33,0,0,14,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-24,29,2,3,,,0,2,0,0,,,0,,,,,,,,,,,,,,40,0,0,16,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-25,32,3,3,,,0,3,0,0,,,0,,,,,,,,,,,,,,48,0,0,17,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-26,43,11,4,,,0,4,1,0,,,0,,,,,,,,,,,442,0,,51,0,0,12,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-27,61,18,7,,,0,5,2,1,,,0,,,,,,,,,,,,,,56,0,0,8,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-28,74,13,8,,,0,6,1,1,,,0,,,,,,,,,,,,,,57,0,0,7,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-29,81,7,8,1,1,0,7,1,1,0,0,0,,,,,,,,,,,,,,58,0,0,7,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-30,97,16,10,4,3,1,8,1,1,0,0,0,,,,,,,,,,,697,0,,61,0,0,6,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-03-31,107,10,11,6,2,1,9,1,1,1,0,0,,,,,,,,,,82,779,0,0,64,0,0,6,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-01,115,8,12,7,1,1,10,1,1,1,0,0,1,,,,,,,,,57,836,0,0,64,0,0,5,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-02,123,8,11,8,1,1,11,1,1,1,0,0,1,,,,,,,,,,,,,76,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-03,132,9,10,9,1,1,11,1,1,1,0,0,1,,,,,,,,,,1118,0,,87,0,0,9,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-04,139,7,9,10,1,1,12,1,1,1,0,0,1,,,,,,,,,,,,,99,0,0,11,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-05,157,18,11,10,0,1,13,2,1,1,0,0,1,,,,,,,,,,,,,110,0,0,10,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-06,183,26,12,11,1,1,16,2,1,1,0,0,1,,,,,,,,,,1549,0,,122,0,0,10,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-07,194,11,12,14,3,1,17,1,1,1,0,0,1,,,,,,,,,132,1681,0,0,129,0,0,10,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-08,210,16,14,15,1,1,18,1,1,1,0,0,1,,,,,,,,,194,1875,0,0,148,0,0,11,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-09,264,54,20,18,3,1,23,5,2,2,0,0,1,,,,,,,,,122,1997,0,0,146,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-10,268,4,19,19,1,1,23,0,2,2,0,0,1,,,,,,,,,188,2185,0,0,152,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-11,275,7,19,20,1,1,24,1,2,2,0,0,1,,,,,,,,,171,2356,0,0,156,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-12,300,25,20,24,4,2,26,2,2,2,0,0,1,,,,,,,,,172,2528,0,0,160,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-13,330,30,21,27,3,2,28,3,2,2,0,0,1,,,,,,,,,,,,,168,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-14,354,24,23,28,1,2,30,2,2,2,0,0,1,,,,,,,,,,2919,0,,177,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-15,397,43,27,28,0,2,34,4,2,2,0,0,1,,,,,,,,,311,3230,0,0,194,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-16,441,44,25,29,1,2,38,4,2,2,0,0,1,,,,,,,,,189,3419,0,0,203,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-17,465,24,28,31,2,2,40,2,2,3,0,0,1,,,,,,,,,154,3573,0,0,198,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-18,493,28,31,31,0,2,42,2,3,3,0,0,1,,,,,,,,,350,3923,0,0,224,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-19,520,27,31,32,1,1,45,2,3,3,0,0,1,,,,,,,,,212,4135,0,0,230,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-20,564,44,33,33,1,1,48,4,3,3,0,0,1,,,,,,,,,163,4298,0,0,225,0,0,7,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-21,598,34,35,34,1,1,51,3,3,3,0,0,1,,,,,,,,,122,4420,0,0,214,0,0,6,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-22,609,11,30,37,3,1,52,1,3,3,0,0,2,,,,,,,,,435,4855,0,0,232,0,0,8,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-23,703,94,37,43,6,2,60,8,3,4,1,0,2,,,,,,,,,140,4995,0,0,225,0,0,6,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-24,807,104,49,44,1,2,69,9,4,4,0,0,2,,,,,,,,,302,5297,0,0,246,0,0,5,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-25,866,59,53,46,2,2,74,5,5,4,0,0,2,,,,,,,,,275,5572,0,0,236,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-26,950,84,61,50,4,3,81,7,5,4,0,0,2,,,,,,,,,219,5791,0,0,237,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-27,1014,64,64,53,3,3,87,5,6,5,0,0,2,,,,,,,,,197,5988,1,0,241,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-28,1053,39,65,55,2,3,90,3,6,5,0,0,2,,,,,,,,,133,6121,1,0,243,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-29,1110,57,72,59,4,3,95,5,6,5,0,0,2,,,,,,,,,,,,,212,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-04-30,1167,57,66,62,3,3,100,5,6,5,0,0,2,,,,,,,,,,6551,1,,222,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-01,1229,62,60,66,4,3,105,5,5,6,0,0,2,,,,,,,,,424,6975,1,0,240,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-02,1470,241,86,71,5,4,126,21,7,6,0,0,2,,,,,,,,,676,7651,1,0,297,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-03,1594,124,92,76,5,4,137,11,8,7,0,0,2,,,,,,,,,429,8080,1,0,327,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-04,1681,87,95,82,6,4,144,7,8,7,1,0,2,,,,,,,,,531,8611,1,0,375,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-05,1802,121,107,86,4,4,154,10,9,7,0,0,2,,,,,,,,,384,8995,1,0,411,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-06,1886,84,111,91,5,5,162,7,9,8,0,0,2,,,,,,,,,161,9156,1,0,403,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-07,2081,195,131,102,11,6,178,17,11,9,1,0,2,,,,,,,,,943,10099,1,0,507,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-08,2266,185,148,106,4,6,194,16,13,9,0,0,1,,,,,,,,,552,10651,1,0,525,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-09,2437,171,138,114,8,6,209,15,12,10,1,1,1,,,,,,,,,,,,,501,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-10,2556,119,137,118,4,6,219,10,12,10,0,1,1,,,,,,,,,,11671,1,,513,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-11,2831,275,164,122,4,6,243,24,14,10,0,0,1,,,,,,,,,882,12553,1,0,563,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-12,2964,133,166,128,6,6,254,11,14,11,1,1,1,,,,,,,,,527,13080,1,0,584,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-13,3148,184,180,142,14,7,270,16,15,12,1,1,1,,,,,,,,,525,13605,1,0,636,0,0,4,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-14,3372,224,184,152,10,7,289,19,16,13,1,1,1,,,,,,,,,554,14159,1,0,580,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-15,3577,205,187,164,12,8,306,18,16,14,1,1,1,,,,,,,,,644,14803,1,0,593,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-16,3826,249,198,165,1,7,328,21,17,14,0,1,1,,,,,,,,,853,15656,1,0,642,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-17,4088,262,219,169,4,7,350,22,19,14,0,1,1,,,,,,,,,748,16404,1,0,676,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-18,4263,175,205,174,5,7,365,15,18,15,0,1,1,,,,,,,,,377,16781,1,0,604,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-19,4481,218,217,189,15,9,384,19,19,16,1,1,1,,,,,,,,,779,17560,2,0,640,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-20,4919,438,253,199,10,8,421,38,22,17,1,1,1,,,,,,,,,1006,18566,2,0,709,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-21,5187,268,259,215,16,9,444,23,22,18,1,1,1,,,,,,,,,723,19289,2,0,733,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-22,5579,392,286,230,15,9,478,34,25,20,1,1,1,,,,,,,,,807,20096,2,0,756,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-23,5915,336,298,240,10,11,507,29,26,21,1,1,1,,,,,,,,,1109,21205,2,0,793,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-24,6263,348,311,250,10,12,537,30,27,21,1,1,1,,,,,,,,,789,21994,2,0,799,0,0,3,tests performed,,,,,,,,,,96,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-25,6660,397,342,261,11,12,571,34,29,22,1,1,1,,,,,,,,,779,22773,2,0,856,0,0,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-26,7136,476,379,274,13,12,611,41,32,23,1,1,1,,,,,,,,,866,23639,2,0,868,0,0,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-27,7768,632,407,280,6,12,665,54,35,24,1,1,1,,,,,,,,,1426,25065,2,0,928,0,0,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-28,8387,619,457,293,13,11,718,53,39,25,1,1,1,,,,,,,,,1125,26190,2,0,986,0,0,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-29,8731,344,450,300,7,10,748,29,39,26,1,1,1,,,,,,,,,775,26965,2,0,981,0,0,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-30,9592,861,525,310,10,10,822,74,45,27,1,1,1,,,,,,,,,1274,28239,2,0,1005,0,1,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-05-31,9982,390,531,313,3,9,855,33,46,27,0,1,1,,,,,,,,,718,28957,2,0,995,0,1,2,tests performed,,,,,,,,,,94,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-01,10531,549,553,343,30,12,902,47,47,29,3,1,1,,,,,,,,,1083,30040,3,0,1038,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-02,10991,460,551,376,33,15,942,39,47,32,3,1,1,,,,,,,,,1146,31186,3,0,1078,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-03,11638,647,553,400,24,17,997,55,47,34,2,1,1,,,,,,,,,1300,32486,3,0,1060,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-04,12245,607,551,415,15,17,1049,52,47,36,1,1,1,,,,,,,,,1460,33946,3,0,1108,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-05,12728,483,571,427,12,18,1090,41,49,37,1,2,1,,,,,,,,,1304,35250,3,0,1184,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-06,13358,630,538,454,27,21,1144,54,46,39,2,2,1,,,,,,,,,1280,36530,3,0,1184,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-07,13643,285,523,465,11,22,1169,24,45,40,1,2,1,,,,,,,,,746,37276,3,0,1188,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-08,13949,306,488,475,10,19,1195,26,42,41,1,2,1,,,,,,,,,816,38092,3,0,1150,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-09,14644,695,522,487,12,16,1255,60,45,42,1,1,1,,,,,,,,,1518,39610,3,0,1203,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-10,15281,637,520,512,25,16,1309,55,45,44,2,1,1,,,,,,,,,1425,41035,4,0,1221,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-11,16165,884,560,533,21,17,1385,76,48,46,2,1,1,,,,,,,,,1706,42741,4,0,1256,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-12,16929,764,600,559,26,19,1450,65,51,48,2,2,1,,,,,,,,,1774,44515,4,0,1324,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-13,17842,913,641,585,26,19,1528,78,55,50,2,2,1,,,,,,,,,1554,46069,4,0,1363,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-14,18459,617,688,611,26,21,1581,53,59,52,2,2,1,,,,,,,,,1303,47372,4,0,1442,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-15,19073,614,732,632,21,22,1634,53,63,54,2,2,1,,,,,,,,,1384,48756,4,0,1523,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-16,19883,810,748,659,27,25,1703,69,64,56,2,2,1,,,,,,,,,1358,50114,4,0,1501,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-17,20685,802,772,679,20,24,1772,69,66,58,2,2,1,,,,,,,,,1222,51336,4,0,1472,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-18,21499,814,762,697,18,23,1842,70,65,60,2,2,1,,,,,,,,,1420,52756,5,0,1431,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-19,22476,977,792,715,18,22,1925,84,68,61,2,2,1,,,,,,,,,2358,55114,5,0,1514,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-20,23512,1036,810,740,25,22,2014,89,69,63,2,2,1,,,,,,,,,1850,56964,5,0,1556,0,1,2,tests performed,,,,,,,,,,91,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-21,24388,876,847,773,33,23,2089,75,73,66,3,2,1,,,,,,,,,1825,58789,5,0,1631,0,1,2,tests performed,,,,,,,,,,91,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-22,25493,1105,917,820,47,27,2184,95,79,70,4,2,1,,,,,,,,,2666,61455,5,0,1814,0,1,2,tests performed,,,,,,,,,,91,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-23,26389,896,929,846,26,27,2261,77,80,72,2,2,1,,,,,,,,,1756,63211,5,0,1871,0,0,2,tests performed,,,,,,,,,,91,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-24,27487,1098,972,876,30,28,2355,94,83,75,3,2,1,,,,,,,,,1735,64946,6,0,1944,0,0,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-25,28503,1016,1001,913,37,31,2442,87,86,78,3,3,1,,,,,,,,,1651,66597,6,0,1977,0,1,2,tests performed,,,,,,,,,,89,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-26,29423,920,992,934,21,31,2521,79,85,80,2,3,1,,,,,,,,,2033,68630,6,0,1931,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-27,30676,1253,1023,970,36,33,2628,107,88,83,3,3,1,,,,,,,,,2242,70872,6,0,1987,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-28,31524,848,1019,1014,44,34,2701,73,87,87,4,3,1,,,,,,,,,1364,72236,6,0,1921,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-29,32125,601,947,1071,57,36,2752,51,81,92,5,3,1,,,,,,,,,1036,73272,6,0,1688,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-06-30,33219,1094,976,1123,52,40,2846,94,84,96,4,3,1,,,,,,,,,2194,75466,6,0,1751,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-01,34227,1008,963,1201,78,46,2932,86,82,103,7,4,1,,,,,,,,,1947,77413,7,0,1781,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
BOL,South America,Bolivia,2020-07-02,35528,1301,1004,1271,70,51,3044,111,86,109,6,4,1,,,,,,,,,2154,79567,7,0,1853,0,1,2,tests performed,,,,,,,,,,90,11673029,10,25,7,4,6886,7,204,7,,,25,1,72,1
