date,iso,region,city,place_type,cases,deaths,recovered
2020-06-27,CO-CES,Cesar,,departamento,813,21,315
2020-06-28,CO-CES,Cesar,,departamento,884,21,366
2020-06-29,CO-CES,Cesar,,departamento,946,22,376
2020-06-30,CO-CES,Cesar,,departamento,946,22,376
2020-07-01,CO-CES,Cesar,,departamento,1027,24,458
2020-07-02,CO-CES,Cesar,,departamento,1071,26,475
2020-07-03,CO-CES,Cesar,,departamento,1076,26,493
2020-07-04,CO-CES,Cesar,,departamento,1169,26,501
2020-07-05,CO-CES,Cesar,,departamento,1272,30,515
2020-07-06,CO-CES,Cesar,,departamento,1299,31,565
2020-07-07,CO-CES,Cesar,,departamento,1321,31,641
2020-07-08,CO-CES,Cesar,,departamento,1341,32,683
2020-07-09,CO-CES,Cesar,,departamento,1359,32,687
2020-07-10,CO-CES,Cesar,,departamento,1382,33,704
2020-07-11,CO-CES,Cesar,,departamento,1418,33,784
2020-07-12,CO-CES,Cesar,,departamento,1433,34,796
2020-07-13,CO-CES,Cesar,,departamento,1505,34,840
2020-07-14,CO-CES,Cesar,,departamento,1557,35,872
2020-07-15,CO-CES,Cesar,,departamento,1584,37,889
2020-07-16,CO-CES,Cesar,,departamento,1665,37,924
2020-07-17,CO-CES,Cesar,,departamento,1766,37,959
2020-07-18,CO-CES,Cesar,,departamento,1819,38,979
2020-07-19,CO-CES,Cesar,,departamento,1893,38,1054
2020-07-20,CO-CES,Cesar,,departamento,1997,38,1114
2020-07-21,CO-CES,Cesar,,departamento,2126,39,1137
2020-07-22,CO-CES,Cesar,,departamento,2126,41,1153
2020-07-23,CO-CES,Cesar,,departamento,2225,42,1178
2020-07-24,CO-CES,Cesar,,departamento,2309,44,1221
2020-07-25,CO-CES,Cesar,,departamento,2367,46,1259
2020-07-26,CO-CES,Cesar,,departamento,2447,49,1297
2020-07-27,CO-CES,Cesar,,departamento,2535,52,1332
2020-07-28,CO-CES,Cesar,,departamento,2636,52,1398
2020-07-29,CO-CES,Cesar,,departamento,2798,53,1440
2020-07-30,CO-CES,Cesar,,departamento,2886,61,1482
2020-07-31,CO-CES,Cesar,,departamento,3001,61,1532
2020-08-01,CO-CES,Cesar,,departamento,3116,64,1565
2020-08-02,CO-CES,Cesar,,departamento,3351,63,1596
2020-08-03,CO-CES,Cesar,,departamento,3504,68,1652
2020-08-04,CO-CES,Cesar,,departamento,3542,73,1713
2020-08-05,CO-CES,Cesar,,departamento,3735,75,1754
2020-08-06,CO-CES,Cesar,,departamento,3835,82,1814
2020-08-07,CO-CES,Cesar,,departamento,3979,82,1881
2020-08-08,CO-CES,Cesar,,departamento,4204,83,1942
2020-08-09,CO-CES,Cesar,,departamento,4382,90,2002
2020-08-10,CO-CES,Cesar,,departamento,4466,97,2062
2020-08-11,CO-CES,Cesar,,departamento,4511,100,2148
2020-08-12,CO-CES,Cesar,,departamento,4786,101,2286
2020-08-13,CO-CES,Cesar,,departamento,4858,104,2327
2020-08-14,CO-CES,Cesar,,departamento,5123,106,2475
2020-08-15,CO-CES,Cesar,,departamento,5297,113,2622
2020-08-16,CO-CES,Cesar,,departamento,5452,117,2748
2020-08-17,CO-CES,Cesar,,departamento,5732,124,2884
2020-08-18,CO-CES,Cesar,,departamento,5891,130,3111
2020-08-19,CO-CES,Cesar,,departamento,6060,136,3308
2020-08-20,CO-CES,Cesar,,departamento,6439,139,3526
2020-08-21,CO-CES,Cesar,,departamento,6968,146,3650
2020-08-22,CO-CES,Cesar,,departamento,7187,165,3885
2020-08-23,CO-CES,Cesar,,departamento,7777,183,4059
2020-08-24,CO-CES,Cesar,,departamento,7889,200,4351
2020-08-25,CO-CES,Cesar,,departamento,8067,212,4541
2020-08-26,CO-CES,Cesar,,departamento,8385,222,4824
2020-08-27,CO-CES,Cesar,,departamento,8770,233,5013
2020-08-28,CO-CES,Cesar,,departamento,9330,233,5133
2020-08-29,CO-CES,Cesar,,departamento,9655,252,5395
2020-08-30,CO-CES,Cesar,,departamento,10013,267,5626
2020-08-31,CO-CES,Cesar,,departamento,10514,285,5955
2020-09-01,CO-CES,Cesar,,departamento,10815,296,6242
2020-09-02,CO-CES,Cesar,,departamento,11211,313,6428
2020-09-03,CO-CES,Cesar,,departamento,11797,325,6813
2020-09-04,CO-CES,Cesar,,departamento,11964,336,7066
2020-09-05,CO-CES,Cesar,,departamento,12228,345,7580
2020-09-06,CO-CES,Cesar,,departamento,12688,354,7807
2020-09-07,CO-CES,Cesar,,departamento,12934,365,8405
2020-09-08,CO-CES,Cesar,,departamento,13010,370,8857
2020-09-09,CO-CES,Cesar,,departamento,13488,371,9429
2020-09-10,CO-CES,Cesar,,departamento,13777,376,9790
2020-09-11,CO-CES,Cesar,,departamento,14405,390,10650
2020-09-12,CO-CES,Cesar,,departamento,14983,412,11013
2020-09-16,CO-CES,Cesar,,departamento,16113,448,11981
2020-09-17,CO-CES,Cesar,,departamento,16416,458,12057
2020-09-18,CO-CES,Cesar,,departamento,16649,475,12324
2020-09-19,CO-CES,Cesar,,departamento,16852,487,12432
2020-09-20,CO-CES,Cesar,,departamento,17236,494,12740
2020-09-21,CO-CES,Cesar,,departamento,17403,504,13018
2020-09-22,CO-CES,Cesar,,departamento,17451,514,13274
2020-09-23,CO-CES,Cesar,,departamento,17551,523,13395
2020-09-24,CO-CES,Cesar,,departamento,17878,526,13899
2020-09-25,CO-CES,Cesar,,departamento,18129,536,14346
2020-09-26,CO-CES,Cesar,,departamento,18561,546,14838
2020-09-27,CO-CES,Cesar,,departamento,18885,555,15130
2020-09-28,CO-CES,Cesar,,departamento,19460,565,15580
2020-09-29,CO-CES,Cesar,,departamento,19549,576,16122
2020-09-30,CO-CES,Cesar,,departamento,19793,590,16883
2020-10-01,CO-CES,Cesar,,departamento,20010,599,17277
2020-10-02,CO-CES,Cesar,,departamento,20311,608,17729
2020-10-03,CO-CES,Cesar,,departamento,20511,630,17859
2020-10-04,CO-CES,Cesar,,departamento,20720,636,18029
2020-10-05,CO-CES,Cesar,,departamento,20933,646,18122
2020-10-06,CO-CES,Cesar,,departamento,21231,656,18124
2020-10-07,CO-CES,Cesar,,departamento,21343,665,18126
2020-10-08,CO-CES,Cesar,,departamento,21593,672,18179
2020-10-09,CO-CES,Cesar,,departamento,21958,675,18265
2020-10-10,CO-CES,Cesar,,departamento,21958,682,18326
2020-10-11,CO-CES,Cesar,,departamento,22214,688,18460
2020-10-12,CO-CES,Cesar,,departamento,22419,692,18755
2020-10-13,CO-CES,Cesar,,departamento,22662,696,19091
2020-10-14,CO-CES,Cesar,,departamento,22725,703,19470
2020-10-15,CO-CES,Cesar,,departamento,22877,705,19720
2020-10-16,CO-CES,Cesar,,departamento,22968,713,19960
2020-10-17,CO-CES,Cesar,,departamento,23272,719,20170
2020-10-18,CO-CES,Cesar,,departamento,23370,728,20483
2020-10-19,CO-CES,Cesar,,departamento,23645,735,20798
2020-10-20,CO-CES,Cesar,,departamento,23894,741,21026
2020-10-21,CO-CES,Cesar,,departamento,23894,743,21208
2020-10-22,CO-CES,Cesar,,departamento,24108,750,21338
2020-10-23,CO-CES,Cesar,,departamento,24108,756,21598
2020-10-24,CO-CES,Cesar,,departamento,24275,761,21746
2020-10-25,CO-CES,Cesar,,departamento,24452,764,21891
2020-10-26,CO-CES,Cesar,,departamento,24774,774,22049
2020-10-27,CO-CES,Cesar,,departamento,25072,787,22211
2020-10-28,CO-CES,Cesar,,departamento,25133,796,22420
2020-10-29,CO-CES,Cesar,,departamento,25212,801,22618
2020-10-30,CO-CES,Cesar,,departamento,25212,801,22618
2020-10-31,CO-CES,Cesar,,departamento,25681,812,23001
2020-11-01,CO-CES,Cesar,,departamento,25971,813,23177
2020-11-02,CO-CES,Cesar,,departamento,26080,819,23455
2020-11-03,CO-CES,Cesar,,departamento,26293,820,23508
2020-11-04,CO-CES,Cesar,,departamento,26407,825,23718
2020-11-05,CO-CES,Cesar,,departamento,26833,827,23808
2020-11-06,CO-CES,Cesar,,departamento,26920,830,24152
2020-11-07,CO-CES,Cesar,,departamento,26992,832,24280
2020-11-08,CO-CES,Cesar,,departamento,27104,835,24457
2020-11-09,CO-CES,Cesar,,departamento,27235,841,24617
2020-11-10,CO-CES,Cesar,,departamento,27371,847,24870
2020-11-11,CO-CES,Cesar,,departamento,27452,850,25100
2020-11-12,CO-CES,Cesar,,departamento,27552,851,25177
2020-11-13,CO-CES,Cesar,,departamento,27665,853,25316
2020-11-14,CO-CES,Cesar,,departamento,27812,856,25377
2020-11-15,CO-CES,Cesar,,departamento,27906,856,25493
2020-11-16,CO-CES,Cesar,,departamento,27979,860,25600
2020-11-17,CO-CES,Cesar,,departamento,28037,863,25696
2020-11-18,CO-CES,Cesar,,departamento,28061,865,25755
2020-11-19,CO-CES,Cesar,,departamento,28146,868,25782
2020-11-20,CO-CES,Cesar,,departamento,28294,870,25886
2020-11-21,CO-CES,Cesar,,departamento,28476,874,25977
2020-11-22,CO-CES,Cesar,,departamento,28541,877,26106
2020-11-23,CO-CES,Cesar,,departamento,28606,879,26177
2020-11-24,CO-CES,Cesar,,departamento,28721,880,26251
2020-11-25,CO-CES,Cesar,,departamento,28782,881,26344
2020-11-26,CO-CES,Cesar,,departamento,28953,884,26413
2020-11-27,CO-CES,Cesar,,departamento,29160,889,26516
2020-11-28,CO-CES,Cesar,,departamento,29261,894,26618
2020-11-29,CO-CES,Cesar,,departamento,29410,896,26737
2020-11-30,CO-CES,Cesar,,departamento,29530,898,26876
2020-12-01,CO-CES,Cesar,,departamento,29781,902,26972
2020-12-02,CO-CES,Cesar,,departamento,29869,904,27156
2020-12-03,CO-CES,Cesar,,departamento,30075,913,27298
2020-12-04,CO-CES,Cesar,,departamento,30177,918,27517
2020-12-05,CO-CES,Cesar,,departamento,30355,923,27620
2020-12-06,CO-CES,Cesar,,departamento,30391,926,27737
2020-12-07,CO-CES,Cesar,,departamento,30520,925,27823
2020-12-08,CO-CES,Cesar,,departamento,30561,927,27974
2020-12-09,CO-CES,Cesar,,departamento,30619,929,28125
2020-12-10,CO-CES,Cesar,,departamento,30683,930,28214
2020-12-11,CO-CES,Cesar,,departamento,30795,931,28300
2020-12-12,CO-CES,Cesar,,departamento,31000,934,28426
2020-12-13,CO-CES,Cesar,,departamento,31025,939,28544
2020-12-14,CO-CES,Cesar,,departamento,31048,941,28560
2020-12-15,CO-CES,Cesar,,departamento,31137,943,28644
2020-12-16,CO-CES,Cesar,,departamento,31236,945,28715
2020-12-17,CO-CES,Cesar,,departamento,31404,948,28824
2020-12-18,CO-CES,Cesar,,departamento,31690,951,29071
2020-12-19,CO-CES,Cesar,,departamento,31846,956,29178
2020-12-20,CO-CES,Cesar,,departamento,31981,960,29268
2020-12-21,CO-CES,Cesar,,departamento,32129,962,29368
2020-12-22,CO-CES,Cesar,,departamento,32228,967,29494
2020-12-23,CO-CES,Cesar,,departamento,32473,970,29592
2020-12-24,CO-CES,Cesar,,departamento,32580,972,29809
2020-12-25,CO-CES,Cesar,,departamento,32785,975,29904
2020-12-26,CO-CES,Cesar,,departamento,32946,975,30089
2020-12-27,CO-CES,Cesar,,departamento,33096,981,30303
2020-12-28,CO-CES,Cesar,,departamento,33161,985,30439
2020-12-29,CO-CES,Cesar,,departamento,33221,988,30574
2020-12-30,CO-CES,Cesar,,departamento,33258,988,30625
2020-12-31,CO-CES,Cesar,,departamento,33287,992,30729
2021-01-01,CO-CES,Cesar,,departamento,33559,995,30801
2021-01-02,CO-CES,Cesar,,departamento,33559,995,30801
2021-01-04,CO-CES,Cesar,,departamento,33782,1000,31159
2021-01-05,CO-CES,Cesar,,departamento,33795,1000,31242
2021-01-06,CO-CES,Cesar,,departamento,33921,1002,31284
2021-01-07,CO-CES,Cesar,,departamento,34088,1004,31335
2021-01-08,CO-CES,Cesar,,departamento,34489,1009,31398
2021-01-09,CO-CES,Cesar,,departamento,34584,1012,31715
2021-01-10,CO-CES,Cesar,,departamento,34809,1014,31868
2021-01-11,CO-CES,Cesar,,departamento,34913,1016,31938
2021-01-12,CO-CES,Cesar,,departamento,35018,1020,32026
2021-01-13,CO-CES,Cesar,,departamento,35194,1024,32200
2021-01-14,CO-CES,Cesar,,departamento,35332,1028,32576
2021-01-15,CO-CES,Cesar,,departamento,35534,1031,32658
2021-01-16,CO-CES,Cesar,,departamento,35845,1034,32829
2021-01-17,CO-CES,Cesar,,departamento,36065,1039,32923
2021-01-18,CO-CES,Cesar,,departamento,36388,1042,33456
2021-01-19,CO-CES,Cesar,,departamento,36511,1043,33804
2021-01-20,CO-CES,Cesar,,departamento,36586,1048,34047
2021-01-21,CO-CES,Cesar,,departamento,36777,1050,34209
2021-01-22,CO-CES,Cesar,,departamento,37083,1055,34457
2021-01-23,CO-CES,Cesar,,departamento,37227,1058,34659
2021-01-24,CO-CES,Cesar,,departamento,37324,1062,34657
2021-01-25,CO-CES,Cesar,,departamento,37406,1066,34780
2021-01-26,CO-CES,Cesar,,departamento,37519,1070,34919
2021-01-27,CO-CES,Cesar,,departamento,37637,1071,35191
2021-01-28,CO-CES,Cesar,,departamento,37884,1076,35289
2021-01-29,CO-CES,Cesar,,departamento,38024,1078,35517
2021-01-30,CO-CES,Cesar,,departamento,38173,1083,35664
2021-01-31,CO-CES,Cesar,,departamento,38258,1086,35806
2021-02-01,CO-CES,Cesar,,departamento,38289,1092,35933
2021-02-02,CO-CES,Cesar,,departamento,38348,1095,36016
2021-02-03,CO-CES,Cesar,,departamento,38425,1097,36154
2021-02-04,CO-CES,Cesar,,departamento,38718,1102,36308
2021-02-05,CO-CES,Cesar,,departamento,38873,1106,36546
2021-02-06,CO-CES,Cesar,,departamento,38956,1108,36708
2021-02-07,CO-CES,Cesar,,departamento,39126,1111,36777
2021-02-08,CO-CES,Cesar,,departamento,39182,1115,36844
2021-02-09,CO-CES,Cesar,,departamento,39204,1119,36947
2021-02-10,CO-CES,Cesar,,departamento,39286,1123,37024
2021-02-11,CO-CES,Cesar,,departamento,39424,1129,37104
2021-02-12,CO-CES,Cesar,,departamento,39536,1131,37513
2021-02-13,CO-CES,Cesar,,departamento,39622,1131,37607
2021-02-14,CO-CES,Cesar,,departamento,39685,1142,37706
2021-02-15,CO-CES,Cesar,,departamento,39789,1143,37773
2021-02-16,CO-CES,Cesar,,departamento,39804,1150,37912
2021-02-17,CO-CES,Cesar,,departamento,39825,1153,37938
2021-02-18,CO-CES,Cesar,,departamento,39839,1159,37968
2021-02-19,CO-CES,Cesar,,departamento,39918,1164,37989
2021-02-20,CO-CES,Cesar,,departamento,39950,1164,38057
2021-02-21,CO-CES,Cesar,,departamento,40006,1166,38087
2021-02-22,CO-CES,Cesar,,departamento,40059,1169,38136
2021-02-23,CO-CES,Cesar,,departamento,40072,1174,38168
2021-02-24,CO-CES,Cesar,,departamento,40130,1176,38185
2021-02-25,CO-CES,Cesar,,departamento,40195,1176,38336
2021-02-26,CO-CES,Cesar,,departamento,40244,1178,38356
2021-02-27,CO-CES,Cesar,,departamento,40273,1178,38390
2021-02-28,CO-CES,Cesar,,departamento,40321,1179,38420
2021-03-01,CO-CES,Cesar,,departamento,40395,1181,38449
2021-03-02,CO-CES,Cesar,,departamento,40473,1182,38484
2021-03-03,CO-CES,Cesar,,departamento,40575,1183,38588
2021-03-04,CO-CES,Cesar,,departamento,40605,1186,38712
2021-03-05,CO-CES,Cesar,,departamento,40670,1186,38772
2021-03-06,CO-CES,Cesar,,departamento,40705,1190,38844
2021-03-07,CO-CES,Cesar,,departamento,40757,1191,38901
2021-03-08,CO-CES,Cesar,,departamento,40820,1192,38957
2021-03-09,CO-CES,Cesar,,departamento,40831,1195,39043
2021-03-10,CO-CES,Cesar,,departamento,40902,1196,39086
2021-03-11,CO-CES,Cesar,,departamento,40978,1200,39174
2021-03-12,CO-CES,Cesar,,departamento,41057,1201,39268
2021-03-13,CO-CES,Cesar,,departamento,41114,1202,39336
2021-03-14,CO-CES,Cesar,,departamento,41211,1204,39453
2021-03-15,CO-CES,Cesar,,departamento,41274,1205,39519
2021-03-16,CO-CES,Cesar,,departamento,41289,1208,39569
2021-03-17,CO-CES,Cesar,,departamento,41366,1209,39594
2021-03-18,CO-CES,Cesar,,departamento,41487,1210,39632
2021-03-19,CO-CES,Cesar,,departamento,41613,1211,39751
2021-03-20,CO-CES,Cesar,,departamento,41679,1214,39881
2021-03-21,CO-CES,Cesar,,departamento,41788,1216,39949
2021-03-22,CO-CES,Cesar,,departamento,41951,1218,39995
2021-03-23,CO-CES,Cesar,,departamento,42020,1218,40143
2021-03-24,CO-CES,Cesar,,departamento,42062,1222,40234
2021-03-25,CO-CES,Cesar,,departamento,42184,1225,40288
2021-03-26,CO-CES,Cesar,,departamento,42413,1226,40355
2021-03-27,CO-CES,Cesar,,departamento,42626,1228,40544
2021-03-28,CO-CES,Cesar,,departamento,42794,1235,40706
2021-03-29,CO-CES,Cesar,,departamento,42794,1235,40706
2021-03-30,CO-CES,Cesar,,departamento,42907,1236,40976
2021-03-31,CO-CES,Cesar,,departamento,42907,1236,40976
2021-04-01,CO-CES,Cesar,,departamento,42907,1236,40976
2021-04-02,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-03,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-04,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-05,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-06,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-07,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-08,CO-CES,Cesar,,departamento,43448,1245,41275
2021-04-09,CO-CES,Cesar,,departamento,44850,1270,42856
2021-04-10,CO-CES,Cesar,,departamento,44936,1274,42933
2021-04-11,CO-CES,Cesar,,departamento,45266,1280,42995
2021-04-12,CO-CES,Cesar,,departamento,45568,1284,43139
2021-04-13,CO-CES,Cesar,,departamento,45942,1289,43336
2021-04-14,CO-CES,Cesar,,departamento,46208,1295,43715
2021-04-15,CO-CES,Cesar,,departamento,46593,1299,43976
2021-04-16,CO-CES,Cesar,,departamento,46817,1307,44302
2021-04-17,CO-CES,Cesar,,departamento,47082,1311,44442
2021-04-18,CO-CES,Cesar,,departamento,47454,1323,44688
2021-04-19,CO-CES,Cesar,,departamento,47784,1331,45018
2021-04-20,CO-CES,Cesar,,departamento,48165,1336,45465
2021-04-21,CO-CES,Cesar,,departamento,48505,1342,45797
2021-04-22,CO-CES,Cesar,,departamento,48985,1351,46182
2021-04-23,CO-CES,Cesar,,departamento,48985,1351,46182
2021-04-24,CO-CES,Cesar,,departamento,49970,1366,47018
2021-04-25,CO-CES,Cesar,,departamento,50425,1372,47489
2021-04-26,CO-CES,Cesar,,departamento,50826,1378,47780
2021-04-27,CO-CES,Cesar,,departamento,51246,1386,47976
2021-04-28,CO-CES,Cesar,,departamento,51636,1391,48501
2021-04-29,CO-CES,Cesar,,departamento,51958,1400,48890
2021-04-30,CO-CES,Cesar,,departamento,51958,1400,48890
2021-05-01,CO-CES,Cesar,,departamento,53090,1424,49850
2021-05-02,CO-CES,Cesar,,departamento,53749,1437,50457
2021-05-03,CO-CES,Cesar,,departamento,54417,1453,50816
2021-05-04,CO-CES,Cesar,,departamento,54700,1471,51712
2021-05-05,CO-CES,Cesar,,departamento,54700,1471,51712
2021-05-06,CO-CES,Cesar,,departamento,54700,1471,51712
2021-05-07,CO-CES,Cesar,,departamento,54700,1471,51712
2021-05-08,CO-CES,Cesar,,departamento,57027,1511,53760
2021-05-09,CO-CES,Cesar,,departamento,57455,1530,54283
2021-05-10,CO-CES,Cesar,,departamento,57895,1544,54596
2021-05-11,CO-CES,Cesar,,departamento,58178,1558,55048
2021-05-12,CO-CES,Cesar,,departamento,58559,1575,55365
2021-05-13,CO-CES,Cesar,,departamento,59116,1582,55795
2021-05-14,CO-CES,Cesar,,departamento,59686,1591,56376
2021-05-15,CO-CES,Cesar,,departamento,60182,1605,56757
2021-05-16,CO-CES,Cesar,,departamento,60656,1620,57239
2021-05-17,CO-CES,Cesar,,departamento,61073,1638,57682
2021-05-18,CO-CES,Cesar,,departamento,61608,1659,57894
2021-05-19,CO-CES,Cesar,,departamento,62108,1672,58459
2021-05-20,CO-CES,Cesar,,departamento,62522,1682,59096
2021-05-21,CO-CES,Cesar,,departamento,63090,1697,59602
2021-05-22,CO-CES,Cesar,,departamento,63283,1711,60182
2021-05-23,CO-CES,Cesar,,departamento,63612,1726,60341
2021-05-24,CO-CES,Cesar,,departamento,63612,1726,60341
2021-05-25,CO-CES,Cesar,,departamento,63612,1726,60341
2021-05-26,CO-CES,Cesar,,departamento,65522,1770,61711
2021-05-27,CO-CES,Cesar,,departamento,66237,1784,62441
2021-05-28,CO-CES,Cesar,,departamento,66511,1801,63204
2021-05-29,CO-CES,Cesar,,departamento,66814,1816,63633
2021-05-30,CO-CES,Cesar,,departamento,67073,1829,63922
2021-05-31,CO-CES,Cesar,,departamento,67305,1840,64095
2021-06-01,CO-CES,Cesar,,departamento,68124,1846,64301
2021-06-02,CO-CES,Cesar,,departamento,68124,1846,64301
2021-06-03,CO-CES,Cesar,,departamento,69427,1872,65782
2021-06-04,CO-CES,Cesar,,departamento,69906,1885,66198
2021-06-05,CO-CES,Cesar,,departamento,70504,1900,66541
2021-06-06,CO-CES,Cesar,,departamento,70851,1915,67075
2021-06-07,CO-CES,Cesar,,departamento,71276,1931,67388
2021-06-08,CO-CES,Cesar,,departamento,71454,1944,67819
2021-06-09,CO-CES,Cesar,,departamento,71560,1958,67996
2021-06-10,CO-CES,Cesar,,departamento,71998,1971,68148
2021-06-11,CO-CES,Cesar,,departamento,72459,1979,68483
2021-06-12,CO-CES,Cesar,,departamento,72961,1991,68949
2021-06-13,CO-CES,Cesar,,departamento,73417,1999,69312
2021-06-14,CO-CES,Cesar,,departamento,73940,2010,69606
2021-06-15,CO-CES,Cesar,,departamento,74215,2021,70086
2021-06-16,CO-CES,Cesar,,departamento,74215,2021,70086
2021-06-17,CO-CES,Cesar,,departamento,74215,2021,70086
2021-06-18,CO-CES,Cesar,,departamento,75205,2047,71159
2021-06-19,CO-CES,Cesar,,departamento,76119,2056,71388
2021-06-20,CO-CES,Cesar,,departamento,76326,2062,71883
2021-06-21,CO-CES,Cesar,,departamento,76676,2066,72082
2021-06-22,CO-CES,Cesar,,departamento,76945,2082,72236
2021-06-23,CO-CES,Cesar,,departamento,76945,2082,72236
2021-06-24,CO-CES,Cesar,,departamento,77817,2101,73084
2021-06-25,CO-CES,Cesar,,departamento,78127,2113,73723
2021-06-26,CO-CES,Cesar,,departamento,78659,2129,73968
2021-06-27,CO-CES,Cesar,,departamento,78955,2139,74465
2021-06-28,CO-CES,Cesar,,departamento,79400,2150,74739
2021-06-29,CO-CES,Cesar,,departamento,79496,2165,75154
2021-06-30,CO-CES,Cesar,,departamento,79736,2173,75375
2021-07-01,CO-CES,Cesar,,departamento,79890,2181,75619
2021-07-02,CO-CES,Cesar,,departamento,80170,2185,75823
2021-07-03,CO-CES,Cesar,,departamento,80487,2193,76047
2021-07-04,CO-CES,Cesar,,departamento,80838,2201,76360
2021-07-05,CO-CES,Cesar,,departamento,81161,2208,76735
2021-07-06,CO-CES,Cesar,,departamento,81498,2218,77042
2021-07-07,CO-CES,Cesar,,departamento,81673,2233,77587
2021-07-08,CO-CES,Cesar,,departamento,81913,2246,77799
2021-07-09,CO-CES,Cesar,,departamento,82157,2259,78078
2021-07-10,CO-CES,Cesar,,departamento,82360,2269,78357
2021-07-11,CO-CES,Cesar,,departamento,82624,2275,78552
2021-07-12,CO-CES,Cesar,,departamento,82871,2282,78684
2021-07-13,CO-CES,Cesar,,departamento,83126,2290,78891
2021-07-14,CO-CES,Cesar,,departamento,83126,2290,78891
2021-07-15,CO-CES,Cesar,,departamento,83452,2305,79419
2021-07-16,CO-CES,Cesar,,departamento,83531,2313,79552
2021-07-17,CO-CES,Cesar,,departamento,84134,2319,79673
2021-07-18,CO-CES,Cesar,,departamento,84327,2325,80246
2021-07-19,CO-CES,Cesar,,departamento,84670,2331,80363
2021-07-20,CO-CES,Cesar,,departamento,84904,2340,80642
2021-07-21,CO-CES,Cesar,,departamento,85104,2348,80919
