date,iso,region,city,place_type,cases,deaths,recovered
2021-07-19,CO-SAN,Santander,,departamento,213326,6753,200934
2021-07-20,CO-SAN,Santander,,departamento,213545,6778,201821
2021-07-21,CO-SAN,Santander,,departamento,213804,6802,202057
2021-07-22,CO-SAN,Santander,,departamento,214108,6817,202349
2021-07-23,CO-SAN,Santander,,departamento,214442,6834,202907
2021-07-24,CO-SAN,Santander,,departamento,214771,6859,203032
2021-07-25,CO-SAN,Santander,,departamento,215127,6883,203442
2021-07-26,CO-SAN,Santander,,departamento,215666,6895,203770
2021-07-27,CO-SAN,Santander,,departamento,216263,6915,204560
2021-07-28,CO-SAN,Santander,,departamento,216937,6934,205204
2021-07-29,CO-SAN,Santander,,departamento,217608,6949,206062
2021-07-30,CO-SAN,Santander,,departamento,218182,6973,206669
2021-07-31,CO-SAN,Santander,,departamento,218499,6996,207246
2021-08-01,CO-SAN,Santander,,departamento,218800,7010,207634
2021-08-02,CO-SAN,Santander,,departamento,219257,7024,207943
2021-08-03,CO-SAN,Santander,,departamento,219629,7033,208484
2021-08-04,CO-SAN,Santander,,departamento,219896,7054,208848
2021-08-05,CO-SAN,Santander,,departamento,220136,7069,209273
2021-08-06,CO-SAN,Santander,,departamento,220381,7078,209580
2021-08-07,CO-SAN,Santander,,departamento,220652,7091,209933
2021-08-08,CO-SAN,Santander,,departamento,220894,7103,210309
2021-08-09,CO-SAN,Santander,,departamento,221168,7111,210602
2021-08-10,CO-SAN,Santander,,departamento,221419,7117,210948
2021-08-11,CO-SAN,Santander,,departamento,221685,7125,211297
2021-08-12,CO-SAN,Santander,,departamento,221838,7137,211617
2021-08-13,CO-SAN,Santander,,departamento,221998,7143,211791
2021-08-14,CO-SAN,Santander,,departamento,222083,7151,212055
2021-08-15,CO-SAN,Santander,,departamento,222229,7158,212217
2021-08-16,CO-SAN,Santander,,departamento,222355,7162,212470
2021-08-17,CO-SAN,Santander,,departamento,222488,7166,212607
2021-08-18,CO-SAN,Santander,,departamento,222561,7173,212786
2021-08-19,CO-SAN,Santander,,departamento,222665,7180,212923
2021-08-20,CO-SAN,Santander,,departamento,222742,7188,213033
2021-08-21,CO-SAN,Santander,,departamento,222811,7193,213153
2021-08-22,CO-SAN,Santander,,departamento,222811,7193,213153
2021-08-23,CO-SAN,Santander,,departamento,222970,7202,213298
2021-08-24,CO-SAN,Santander,,departamento,223033,7203,213421
2021-08-25,CO-SAN,Santander,,departamento,223097,7206,213528
2021-08-26,CO-SAN,Santander,,departamento,223165,7206,213603
2021-08-27,CO-SAN,Santander,,departamento,223248,7210,213791
2021-08-28,CO-SAN,Santander,,departamento,223397,7214,213916
2021-08-29,CO-SAN,Santander,,departamento,223497,7220,214082
2021-08-30,CO-SAN,Santander,,departamento,223586,7222,214180
2021-08-31,CO-SAN,Santander,,departamento,223732,7224,214252
2021-09-01,CO-SAN,Santander,,departamento,223886,7226,214391
2021-09-02,CO-SAN,Santander,,departamento,224044,7228,214556
2021-09-03,CO-SAN,Santander,,departamento,224141,7232,214687
2021-09-04,CO-SAN,Santander,,departamento,224141,7232,214687
2021-09-05,CO-SAN,Santander,,departamento,224141,7232,214687
2021-09-06,CO-SAN,Santander,,departamento,224332,7248,215028
2021-09-07,CO-SAN,Santander,,departamento,224382,7252,215117
2021-09-08,CO-SAN,Santander,,departamento,224425,7255,215177
2021-09-09,CO-SAN,Santander,,departamento,224483,7257,215233
2021-09-10,CO-SAN,Santander,,departamento,224518,7258,215268
2021-09-11,CO-SAN,Santander,,departamento,224549,7261,215348
2021-09-12,CO-SAN,Santander,,departamento,224584,7262,215407
2021-09-13,CO-SAN,Santander,,departamento,224635,7263,215436
2021-09-14,CO-SAN,Santander,,departamento,224706,7266,215527
2021-09-15,CO-SAN,Santander,,departamento,224780,7268,215586
2021-09-16,CO-SAN,Santander,,departamento,224819,7272,215704
2021-09-17,CO-SAN,Santander,,departamento,224855,7273,215763
2021-09-18,CO-SAN,Santander,,departamento,224878,7276,215819
2021-09-19,CO-SAN,Santander,,departamento,224907,7276,215872
2021-09-20,CO-SAN,Santander,,departamento,224957,7276,215941
2021-09-21,CO-SAN,Santander,,departamento,224957,7276,215941
2021-09-22,CO-SAN,Santander,,departamento,224957,7276,215941
2021-09-23,CO-SAN,Santander,,departamento,225073,7279,216138
2021-09-24,CO-SAN,Santander,,departamento,225073,7279,216138
2021-09-25,CO-SAN,Santander,,departamento,225073,7279,216138
2021-09-26,CO-SAN,Santander,,departamento,225169,7283,216305
2021-09-27,CO-SAN,Santander,,departamento,225169,7283,216305
2021-09-28,CO-SAN,Santander,,departamento,225169,7283,216305
2021-09-29,CO-SAN,Santander,,departamento,225248,7289,216561
2021-09-30,CO-SAN,Santander,,departamento,225248,7289,216561
2021-10-01,CO-SAN,Santander,,departamento,225248,7289,216561
2021-10-02,CO-SAN,Santander,,departamento,225319,7293,216694
2021-10-03,CO-SAN,Santander,,departamento,225319,7293,216694
2021-10-04,CO-SAN,Santander,,departamento,225319,7293,216694
2021-10-05,CO-SAN,Santander,,departamento,225384,7298,216774
2021-10-06,CO-SAN,Santander,,departamento,225384,7298,216774
2021-10-07,CO-SAN,Santander,,departamento,225384,7298,216774
2021-10-08,CO-SAN,Santander,,departamento,225384,7298,216774
2021-10-09,CO-SAN,Santander,,departamento,225498,7300,216869
2021-10-10,CO-SAN,Santander,,departamento,225498,7300,216869
2021-10-11,CO-SAN,Santander,,departamento,225498,7300,216869
2021-10-12,CO-SAN,Santander,,departamento,225498,7300,216869
2021-10-13,CO-SAN,Santander,,departamento,225615,7303,216985
2021-10-14,CO-SAN,Santander,,departamento,225615,7303,216985
2021-10-15,CO-SAN,Santander,,departamento,225615,7303,216985
2021-10-16,CO-SAN,Santander,,departamento,225698,7307,217429
2021-10-17,CO-SAN,Santander,,departamento,225698,7307,217429
