date,iso,region,city,place_type,cases,deaths,recovered
2020-07-21,CO-AMA,Amazonas,,departamento,2458,101,2276
2020-07-22,CO-AMA,Amazonas,,departamento,2458,101,2279
2020-07-23,CO-AMA,Amazonas,,departamento,2466,101,2279
2020-07-24,CO-AMA,Amazonas,,departamento,2470,101,2285
2020-07-25,CO-AMA,Amazonas,,departamento,2479,101,2296
2020-07-26,CO-AMA,Amazonas,,departamento,2497,101,2301
2020-07-27,CO-AMA,Amazonas,,departamento,2503,101,2307
2020-07-28,CO-AMA,Amazonas,,departamento,2506,101,2309
2020-07-29,CO-AMA,Amazonas,,departamento,2507,102,2313
2020-07-30,CO-AMA,Amazonas,,departamento,2508,102,2315
2020-07-31,CO-AMA,Amazonas,,departamento,2510,102,2333
2020-08-01,CO-AMA,Amazonas,,departamento,2510,102,2339
2020-08-02,CO-AMA,Amazonas,,departamento,2511,102,2343
2020-08-03,CO-AMA,Amazonas,,departamento,2513,102,2348
2020-08-04,CO-AMA,Amazonas,,departamento,2513,104,2350
2020-08-05,CO-AMA,Amazonas,,departamento,2513,104,2354
2020-08-06,CO-AMA,Amazonas,,departamento,2524,104,2357
2020-08-07,CO-AMA,Amazonas,,departamento,2537,104,2360
2020-08-08,CO-AMA,Amazonas,,departamento,2565,104,2365
2020-08-09,CO-AMA,Amazonas,,departamento,2584,104,2365
2020-08-10,CO-AMA,Amazonas,,departamento,2599,104,2366
2020-08-11,CO-AMA,Amazonas,,departamento,2615,104,2382
2020-08-12,CO-AMA,Amazonas,,departamento,2626,105,2384
2020-08-13,CO-AMA,Amazonas,,departamento,2641,105,2388
2020-08-14,CO-AMA,Amazonas,,departamento,2644,105,2391
2020-08-15,CO-AMA,Amazonas,,departamento,2649,106,2401
2020-08-16,CO-AMA,Amazonas,,departamento,2654,107,2404
2020-08-17,CO-AMA,Amazonas,,departamento,2661,107,2419
2020-08-18,CO-AMA,Amazonas,,departamento,2662,107,2429
2020-08-19,CO-AMA,Amazonas,,departamento,2669,107,2437
2020-08-20,CO-AMA,Amazonas,,departamento,2673,107,2467
2020-08-21,CO-AMA,Amazonas,,departamento,2677,107,2487
2020-08-22,CO-AMA,Amazonas,,departamento,2678,107,2507
2020-08-23,CO-AMA,Amazonas,,departamento,2681,107,2515
2020-08-24,CO-AMA,Amazonas,,departamento,2687,107,2518
2020-08-25,CO-AMA,Amazonas,,departamento,2690,107,2531
2020-08-26,CO-AMA,Amazonas,,departamento,2691,107,2539
2020-08-27,CO-AMA,Amazonas,,departamento,2693,107,2542
2020-08-28,CO-AMA,Amazonas,,departamento,2693,107,2548
2020-08-29,CO-AMA,Amazonas,,departamento,2696,108,2552
2020-08-30,CO-AMA,Amazonas,,departamento,2696,109,2556
2020-08-31,CO-AMA,Amazonas,,departamento,2698,109,2557
2020-09-01,CO-AMA,Amazonas,,departamento,2701,111,2559
2020-09-02,CO-AMA,Amazonas,,departamento,2704,111,2562
2020-09-03,CO-AMA,Amazonas,,departamento,2703,110,2563
2020-09-04,CO-AMA,Amazonas,,departamento,2704,110,2570
2020-09-05,CO-AMA,Amazonas,,departamento,2708,111,2572
2020-09-06,CO-AMA,Amazonas,,departamento,2712,111,2575
2020-09-07,CO-AMA,Amazonas,,departamento,2714,111,2578
2020-09-08,CO-AMA,Amazonas,,departamento,2714,111,2582
2020-09-09,CO-AMA,Amazonas,,departamento,2719,111,2584
2020-09-10,CO-AMA,Amazonas,,departamento,2721,111,2587
2020-09-11,CO-AMA,Amazonas,,departamento,2721,111,2587
2020-09-12,CO-AMA,Amazonas,,departamento,2721,113,2587
2020-09-16,CO-AMA,Amazonas,,departamento,2725,115,2597
2020-09-17,CO-AMA,Amazonas,,departamento,2728,115,2597
