date,iso,region,city,place_type,cases,deaths,recovered
2020-07-27,CO-ANT,Antioquia,,departamento,24143,345,6889
2020-07-28,CO-ANT,Antioquia,,departamento,26117,363,7378
2020-07-29,CO-ANT,Antioquia,,departamento,27226,394,7983
2020-07-30,CO-ANT,Antioquia,,departamento,28845,429,8721
2020-07-31,CO-ANT,Antioquia,,departamento,30685,478,9248
2020-08-01,CO-ANT,Antioquia,,departamento,32759,521,10133
2020-08-02,CO-ANT,Antioquia,,departamento,35746,537,10976
2020-08-03,CO-ANT,Antioquia,,departamento,38026,593,11859
2020-08-04,CO-ANT,Antioquia,,departamento,40927,625,13170
2020-08-05,CO-ANT,Antioquia,,departamento,41978,655,14378
2020-08-06,CO-ANT,Antioquia,,departamento,43370,712,15721
2020-08-07,CO-ANT,Antioquia,,departamento,44730,736,16901
2020-08-08,CO-ANT,Antioquia,,departamento,46834,788,18389
2020-08-09,CO-ANT,Antioquia,,departamento,48342,834,19654
2020-08-10,CO-ANT,Antioquia,,departamento,49947,878,22017
2020-08-11,CO-ANT,Antioquia,,departamento,52417,903,23671
2020-08-12,CO-ANT,Antioquia,,departamento,54165,937,24659
2020-08-13,CO-ANT,Antioquia,,departamento,55820,989,25896
2020-08-14,CO-ANT,Antioquia,,departamento,57360,1023,27747
2020-08-15,CO-ANT,Antioquia,,departamento,59122,1066,29781
2020-08-16,CO-ANT,Antioquia,,departamento,60873,1121,32702
2020-08-17,CO-ANT,Antioquia,,departamento,62232,1161,35264
2020-08-18,CO-ANT,Antioquia,,departamento,63266,1201,37954
2020-08-19,CO-ANT,Antioquia,,departamento,64679,1226,39880
2020-08-20,CO-ANT,Antioquia,,departamento,66206,1270,42789
2020-08-21,CO-ANT,Antioquia,,departamento,67033,1293,45345
2020-08-22,CO-ANT,Antioquia,,departamento,68313,1334,47006
2020-08-23,CO-ANT,Antioquia,,departamento,68313,1334,47006
