date,iso,province,city,place_type,cases,deaths,recovered
2021-07-05,ON,Ontario,,province,552427,9191,534791
2021-07-06,ON,Ontario,,province,552545,9199,535110
2021-07-07,ON,Ontario,,province,552763,9201,535346
2021-07-08,ON,Ontario,,province,552975,9206,535577
2021-07-09,ON,Ontario,,province,553154,9211,535810
2021-07-10,ON,Ontario,,province,553256,9213,536028
2021-07-11,ON,Ontario,,province,553339,9214,536306
2021-07-12,ON,Ontario,,province,553590,9225,536402
2021-07-13,ON,Ontario,,province,553717,9231,536603
2021-07-14,ON,Ontario,,province,553862,9242,536819
2021-07-15,ON,Ontario,,province,554005,9250,536987
2021-07-16,ON,Ontario,,province,554184,9255,537176
2021-07-17,ON,Ontario,,province,554312,9256,537379
2021-07-18,ON,Ontario,,province,554436,9257,537545
2021-07-19,ON,Ontario,,province,554653,9264,537698
2021-07-20,ON,Ontario,,province,554787,9266,537824
2021-07-21,ON,Ontario,,province,554944,9270,537975
2021-07-22,ON,Ontario,,province,555130,9272,538124
2021-07-23,ON,Ontario,,province,555303,9275,538271
2021-07-24,ON,Ontario,,province,555414,9279,538421
2021-07-25,ON,Ontario,,province,555525,9280,538565
2021-07-26,ON,Ontario,,province,555775,9282,538702
2021-07-27,ON,Ontario,,province,555916,9288,538860
2021-07-28,ON,Ontario,,province,556107,9293,539031
2021-07-29,ON,Ontario,,province,556330,9304,539200
2021-07-30,ON,Ontario,,province,556586,9310,539348
2021-07-31,ON,Ontario,,province,556686,9315,539485
2021-08-01,ON,Ontario,,province,556743,9316,539640
2021-08-02,ON,Ontario,,province,556775,9316,539640
2021-08-03,ON,Ontario,,province,557328,9320,539920
2021-08-04,ON,Ontario,,province,557496,9332,540075
2021-08-05,ON,Ontario,,province,557792,9345,540258
2021-08-06,ON,Ontario,,province,558187,9358,540407
2021-08-07,ON,Ontario,,province,558377,9360,540598
2021-08-08,ON,Ontario,,province,558588,9360,540830
2021-08-09,ON,Ontario,,province,559278,9366,541022
2021-08-10,ON,Ontario,,province,559600,9367,541222
2021-08-11,ON,Ontario,,province,560026,9371,541426
2021-08-12,ON,Ontario,,province,560540,9374,541682
2021-08-13,ON,Ontario,,province,561099,9378,541946
2021-08-14,ON,Ontario,,province,561412,9380,542206
2021-08-15,ON,Ontario,,province,561675,9380,542476
2021-08-16,ON,Ontario,,province,562618,9384,542797
2021-08-17,ON,Ontario,,province,563025,9393,543077
2021-08-18,ON,Ontario,,province,563630,9405,543422
2021-08-19,ON,Ontario,,province,564248,9415,543760
2021-08-20,ON,Ontario,,province,564915,9426,544204
2021-08-21,ON,Ontario,,province,565066,9423,544679
2021-08-22,ON,Ontario,,province,565228,9423,545070
2021-08-23,ON,Ontario,,province,566823,9426,545572
2021-08-24,ON,Ontario,,province,567352,9433,546113
2021-08-25,ON,Ontario,,province,567994,9443,546685
2021-08-26,ON,Ontario,,province,568803,9445,547198
2021-08-27,ON,Ontario,,province,569632,9451,547823
2021-08-28,ON,Ontario,,province,569962,9457,548398
2021-08-29,ON,Ontario,,province,570176,9457,548959
2021-08-30,ON,Ontario,,province,571748,9460,549499
2021-08-31,ON,Ontario,,province,572338,9470,550179
2021-09-01,ON,Ontario,,province,573142,9481,550829
2021-09-02,ON,Ontario,,province,573973,9491,551510
2021-09-03,ON,Ontario,,province,574903,9499,552248
2021-09-04,ON,Ontario,,province,575324,9504,552976
2021-09-05,ON,Ontario,,province,575573,9505,553549
2021-09-06,ON,Ontario,,province,575723,9506,553549
2021-09-07,ON,Ontario,,province,577638,9517,562165
2021-09-08,ON,Ontario,,province,578266,9533,562980
2021-09-09,ON,Ontario,,province,579110,9545,563716
2021-09-10,ON,Ontario,,province,580001,9558,564482
2021-09-11,ON,Ontario,,province,580458,9559,564746
2021-09-12,ON,Ontario,,province,580734,9563,564984
2021-09-13,ON,Ontario,,province,582133,9574,566574
2021-09-14,ON,Ontario,,province,582661,9584,567341
2021-09-15,ON,Ontario,,province,583429,9586,568033
2021-09-16,ON,Ontario,,province,584259,9591,568708
2021-09-17,ON,Ontario,,province,585084,9599,569686
2021-09-18,ON,Ontario,,province,585536,9600,569948
2021-09-19,ON,Ontario,,province,585946,9603,570149
2021-09-20,ON,Ontario,,province,587075,9613,571387
2021-09-21,ON,Ontario,,province,587548,9623,572204
2021-09-22,ON,Ontario,,province,588199,9630,572921
2021-09-23,ON,Ontario,,province,588872,9636,573716
2021-09-24,ON,Ontario,,province,589569,9646,574502
2021-09-25,ON,Ontario,,province,589947,9651,574787
2021-09-26,ON,Ontario,,province,590213,9651,575013
2021-09-27,ON,Ontario,,province,591428,9657,576536
2021-09-28,ON,Ontario,,province,591885,9670,577335
2021-09-29,ON,Ontario,,province,592440,9680,578002
2021-09-30,ON,Ontario,,province,592860,9687,578485
2021-10-01,ON,Ontario,,province,593797,9700,579298
2021-10-02,ON,Ontario,,province,594071,9701,579511
2021-10-03,ON,Ontario,,province,594372,9702,579710
2021-10-04,ON,Ontario,,province,595516,9708,580988
2021-10-05,ON,Ontario,,province,595935,9719,581705
2021-10-06,ON,Ontario,,province,596497,9726,582284
2021-10-07,ON,Ontario,,province,597084,9732,582890
2021-10-08,ON,Ontario,,province,597726,9738,583491
2021-10-09,ON,Ontario,,province,597940,9738,583765
2021-10-10,ON,Ontario,,province,598125,9740,583968
2021-10-11,ON,Ontario,,province,598284,9740,584133
2021-10-12,ON,Ontario,,province,599570,9745,585704
2021-10-13,ON,Ontario,,province,599901,9757,586196
2021-10-14,ON,Ontario,,province,600393,9760,586723
2021-10-15,ON,Ontario,,province,600899,9764,587247
2021-10-16,ON,Ontario,,province,601095,9765,587455
2021-10-17,ON,Ontario,,province,601266,9765,587612
2021-10-18,ON,Ontario,,province,602143,9769,588724
2021-10-19,ON,Ontario,,province,602411,9774,589286
2021-10-20,ON,Ontario,,province,602804,9778,589756
2021-10-21,ON,Ontario,,province,603226,9786,590155
2021-10-22,ON,Ontario,,province,603662,9795,590559
2021-10-23,ON,Ontario,,province,603826,9796,590738
2021-10-24,ON,Ontario,,province,603934,9797,590868
2021-10-25,ON,Ontario,,province,604659,9799,591786
2021-10-26,ON,Ontario,,province,604991,9804,592231
2021-10-27,ON,Ontario,,province,605341,9814,592574
2021-10-28,ON,Ontario,,province,605773,9817,592946
2021-10-29,ON,Ontario,,province,606172,9819,593316
2021-10-30,ON,Ontario,,province,606295,9819,593472
2021-10-31,ON,Ontario,,province,606443,9820,593583
2021-11-01,ON,Ontario,,province,607296,9827,594324
2021-11-02,ON,Ontario,,province,607630,9835,594750
2021-11-03,ON,Ontario,,province,608068,9840,595101
2021-11-04,ON,Ontario,,province,608548,9842,595428
2021-11-05,ON,Ontario,,province,609093,9846,595780
2021-11-06,ON,Ontario,,province,609269,9848,595902
2021-11-07,ON,Ontario,,province,609453,9849,596001
2021-11-08,ON,Ontario,,province,610703,9848,596879
2021-11-09,ON,Ontario,,province,611131,9855,597371
2021-11-10,ON,Ontario,,province,611731,9861,597767
2021-11-11,ON,Ontario,,province,612023,9863,598010
2021-11-12,ON,Ontario,,province,612981,9869,598660
2021-11-13,ON,Ontario,,province,613204,9872,598818
2021-11-14,ON,Ontario,,province,613402,9872,598938
2021-11-15,ON,Ontario,,province,614730,9884,600083
2021-11-16,ON,Ontario,,province,615181,9891,600703
2021-11-17,ON,Ontario,,province,615866,9901,601233
2021-11-18,ON,Ontario,,province,616597,9905,601811
2021-11-19,ON,Ontario,,province,617409,9911,602382
2021-11-20,ON,Ontario,,province,617598,9912,602510
2021-11-21,ON,Ontario,,province,617835,9912,602707
2021-11-22,ON,Ontario,,province,619374,9917,603986
2021-11-23,ON,Ontario,,province,619983,9931,604703
2021-11-24,ON,Ontario,,province,620690,9938,605319
2021-11-25,ON,Ontario,,province,621481,9941,605937
2021-11-26,ON,Ontario,,province,622406,9945,606593
2021-11-27,ON,Ontario,,province,622637,9947,606757
2021-11-28,ON,Ontario,,province,622895,9947,606912
2021-11-29,ON,Ontario,,province,624888,9949,608276
2021-11-30,ON,Ontario,,province,625598,9954,608938
2021-12-01,ON,Ontario,,province,626513,9955,609786
2021-12-02,ON,Ontario,,province,627504,9962,610681
2021-12-03,ON,Ontario,,province,628618,9970,611378
2021-12-04,ON,Ontario,,province,628915,9970,611595
2021-12-05,ON,Ontario,,province,629190,9971,611805
2021-12-06,ON,Ontario,,province,631631,9979,613571
2021-12-07,ON,Ontario,,province,632598,9992,614572
2021-12-08,ON,Ontario,,province,633860,10001,615584
2021-12-09,ON,Ontario,,province,635087,10005,616408
2021-12-10,ON,Ontario,,province,636711,10015,617229
2021-12-11,ON,Ontario,,province,637157,10015,617441
2021-12-12,ON,Ontario,,province,637524,10016,617659
2021-12-13,ON,Ontario,,province,641318,10025,619779
2021-12-14,ON,Ontario,,province,642896,10035,620775
2021-12-15,ON,Ontario,,province,645081,10043,621875
2021-12-16,ON,Ontario,,province,648033,10049,623009
2021-12-17,ON,Ontario,,province,651269,10054,624444
2021-12-18,ON,Ontario,,province,652268,10054,624915
2021-12-19,ON,Ontario,,province,653456,10054,625246
2021-12-20,ON,Ontario,,province,662639,10056,627960
2021-12-21,ON,Ontario,,province,666679,10074,629797
2021-12-22,ON,Ontario,,province,671811,10081,631665
2021-12-23,ON,Ontario,,province,679787,10087,633903
2021-12-24,ON,Ontario,,province,689194,10093,635965
2021-12-25,ON,Ontario,,province,689636,10094,636100
2021-12-26,ON,Ontario,,province,690553,10094,636190
2021-12-27,ON,Ontario,,province,703468,10101,640623
2021-12-28,ON,Ontario,,province,708472,10107,643121
2021-12-29,ON,Ontario,,province,741089,10114,653136
2021-12-30,ON,Ontario,,province,756551,10129,658360
2021-12-31,ON,Ontario,,province,773785,10142,664222
2022-01-01,ON,Ontario,,province,774816,10142,664439
2022-01-02,ON,Ontario,,province,777220,10145,665117
2022-01-03,ON,Ontario,,province,796084,10155,673637
2022-01-04,ON,Ontario,,province,831319,10177,698670
2022-01-05,ON,Ontario,,province,843666,10195,708725
2022-01-06,ON,Ontario,,province,857421,10227,720369
2022-01-07,ON,Ontario,,province,869744,10260,733170
2022-01-08,ON,Ontario,,province,873334,10267,737831
2022-01-09,ON,Ontario,,province,876084,10274,741896
2022-01-10,ON,Ontario,,province,902010,10318,769159
2022-01-11,ON,Ontario,,province,908579,10344,778086
2022-01-12,ON,Ontario,,province,921058,10393,793936
2022-01-13,ON,Ontario,,province,931792,10421,807306
2022-01-14,ON,Ontario,,province,942287,10461,824152
2022-01-15,ON,Ontario,,province,945791,10472,828507
2022-01-16,ON,Ontario,,province,948220,10476,831514
2022-01-17,ON,Ontario,,province,970367,10560,856537
2022-01-18,ON,Ontario,,province,976564,10605,867114
2022-01-19,ON,Ontario,,province,984006,10677,878882
2022-01-20,ON,Ontario,,province,990636,10742,893896
2022-01-21,ON,Ontario,,province,996753,10792,902360
