date,iso,province,city,place_type,cases,deaths,recovered
2021-06-26,BC,British Columbia,,province,147418,1749,144554
2021-06-27,BC,British Columbia,,province,147418,1749,144554
2021-06-28,BC,British Columbia,,province,147549,1754,144848
2021-06-29,BC,British Columbia,,province,147578,1754,144931
2021-06-30,BC,British Columbia,,province,147621,1754,145032
2021-07-01,BC,British Columbia,,province,147621,1754,145032
2021-07-02,BC,British Columbia,,province,147705,1756,145200
2021-07-03,BC,British Columbia,,province,147705,1756,145200
2021-07-04,BC,British Columbia,,province,147705,1756,145200
2021-07-05,BC,British Columbia,,province,147790,1759,145362
2021-07-06,BC,British Columbia,,province,147797,1759,145420
2021-07-07,BC,British Columbia,,province,147856,1759,145455
2021-07-08,BC,British Columbia,,province,147919,1760,145491
2021-07-09,BC,British Columbia,,province,148031,1760,145594
2021-07-10,BC,British Columbia,,province,148031,1760,145594
2021-07-11,BC,British Columbia,,province,148031,1760,145594
2021-07-12,BC,British Columbia,,province,148154,1760,145722
2021-07-13,BC,British Columbia,,province,148187,1760,145775
2021-07-14,BC,British Columbia,,province,148228,1760,145817
2021-07-15,BC,British Columbia,,province,148286,1761,145859
2021-07-16,BC,British Columbia,,province,148331,1761,145908
2021-07-17,BC,British Columbia,,province,148331,1761,145908
2021-07-18,BC,British Columbia,,province,148331,1761,145908
2021-07-19,BC,British Columbia,,province,148487,1763,146062
2021-07-20,BC,British Columbia,,province,148563,1763,146099
2021-07-21,BC,British Columbia,,province,148641,1763,146142
2021-07-22,BC,British Columbia,,province,148730,1763,146178
2021-07-23,BC,British Columbia,,province,148842,1767,146463
2021-07-24,BC,British Columbia,,province,148842,1767,146463
2021-07-25,BC,British Columbia,,province,148842,1767,146463
2021-07-26,BC,British Columbia,,province,149109,1768,146636
2021-07-27,BC,British Columbia,,province,149259,1768,146700
2021-07-28,BC,British Columbia,,province,149444,1771,146756
2021-07-29,BC,British Columbia,,province,149646,1771,146810
2021-07-30,BC,British Columbia,,province,149889,1771,146876
2021-07-31,BC,British Columbia,,province,149889,1771,146876
2021-08-01,BC,British Columbia,,province,149889,1771,146876
2021-08-02,BC,British Columbia,,province,149889,1771,146876
2021-08-03,BC,British Columbia,,province,150631,1772,147285
2021-08-04,BC,British Columbia,,province,150973,1772,147409
2021-08-05,BC,British Columbia,,province,151375,1772,147510
2021-08-06,BC,British Columbia,,province,151839,1772,147627
2021-08-07,BC,British Columbia,,province,151839,1772,147627
2021-08-08,BC,British Columbia,,province,151839,1772,147627
2021-08-09,BC,British Columbia,,province,152918,1777,148066
