date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-27,PR,Campo Bonito,city,39,0,79,False,3833,4104055,1017.47978,0.0000
2020-07-26,PR,Campo Bonito,city,39,0,78,False,3833,4104055,1017.47978,0.0000
2020-07-25,PR,Campo Bonito,city,39,0,77,False,3833,4104055,1017.47978,0.0000
2020-07-24,PR,Campo Bonito,city,39,0,76,False,3833,4104055,1017.47978,0.0000
2020-07-23,PR,Campo Bonito,city,38,0,75,False,3833,4104055,991.39056,0.0000
2020-07-22,PR,Campo Bonito,city,37,0,74,False,3833,4104055,965.30133,0.0000
2020-07-21,PR,Campo Bonito,city,36,0,73,False,3833,4104055,939.21211,0.0000
2020-07-20,PR,Campo Bonito,city,35,0,72,False,3833,4104055,913.12288,0.0000
2020-07-19,PR,Campo Bonito,city,35,0,71,False,3833,4104055,913.12288,0.0000
2020-07-18,PR,Campo Bonito,city,35,0,70,False,3833,4104055,913.12288,0.0000
2020-07-17,PR,Campo Bonito,city,35,0,69,False,3833,4104055,913.12288,0.0000
2020-07-16,PR,Campo Bonito,city,31,0,68,False,3833,4104055,808.76598,0.0000
2020-07-15,PR,Campo Bonito,city,30,0,67,False,3833,4104055,782.67675,0.0000
2020-07-14,PR,Campo Bonito,city,30,0,66,False,3833,4104055,782.67675,0.0000
2020-07-13,PR,Campo Bonito,city,30,0,65,False,3833,4104055,782.67675,0.0000
2020-07-12,PR,Campo Bonito,city,30,0,64,False,3833,4104055,782.67675,0.0000
2020-07-11,PR,Campo Bonito,city,30,0,63,False,3833,4104055,782.67675,0.0000
2020-07-10,PR,Campo Bonito,city,30,0,62,False,3833,4104055,782.67675,0.0000
2020-07-09,PR,Campo Bonito,city,30,0,61,False,3833,4104055,782.67675,0.0000
2020-07-08,PR,Campo Bonito,city,30,0,60,False,3833,4104055,782.67675,0.0000
2020-07-07,PR,Campo Bonito,city,30,0,59,False,3833,4104055,782.67675,0.0000
2020-07-06,PR,Campo Bonito,city,29,0,58,False,3833,4104055,756.58753,0.0000
2020-07-05,PR,Campo Bonito,city,29,0,57,False,3833,4104055,756.58753,0.0000
2020-07-04,PR,Campo Bonito,city,29,0,56,False,3833,4104055,756.58753,0.0000
2020-07-03,PR,Campo Bonito,city,29,0,55,False,3833,4104055,756.58753,0.0000
2020-07-02,PR,Campo Bonito,city,29,0,54,False,3833,4104055,756.58753,0.0000
2020-07-01,PR,Campo Bonito,city,28,0,53,False,3833,4104055,730.49830,0.0000
2020-06-30,PR,Campo Bonito,city,28,0,52,False,3833,4104055,730.49830,0.0000
2020-06-29,PR,Campo Bonito,city,28,0,51,False,3833,4104055,730.49830,0.0000
2020-06-28,PR,Campo Bonito,city,28,0,50,False,3833,4104055,730.49830,0.0000
2020-06-27,PR,Campo Bonito,city,26,0,49,False,3833,4104055,678.31985,0.0000
2020-06-26,PR,Campo Bonito,city,25,0,48,False,3833,4104055,652.23063,0.0000
2020-06-25,PR,Campo Bonito,city,25,0,47,False,3833,4104055,652.23063,0.0000
2020-06-24,PR,Campo Bonito,city,25,0,46,False,3833,4104055,652.23063,0.0000
2020-06-23,PR,Campo Bonito,city,25,0,45,False,3833,4104055,652.23063,0.0000
2020-06-22,PR,Campo Bonito,city,25,0,44,False,3833,4104055,652.23063,0.0000
2020-06-21,PR,Campo Bonito,city,25,0,43,False,3833,4104055,652.23063,0.0000
2020-06-20,PR,Campo Bonito,city,24,0,42,False,3833,4104055,626.14140,0.0000
2020-06-19,PR,Campo Bonito,city,21,0,41,False,3833,4104055,547.87373,0.0000
2020-06-18,PR,Campo Bonito,city,21,0,40,False,3833,4104055,547.87373,0.0000
2020-06-17,PR,Campo Bonito,city,21,0,39,False,3833,4104055,547.87373,0.0000
2020-06-16,PR,Campo Bonito,city,20,0,38,False,3833,4104055,521.78450,0.0000
2020-06-15,PR,Campo Bonito,city,20,0,37,False,3833,4104055,521.78450,0.0000
2020-06-14,PR,Campo Bonito,city,20,0,36,False,3833,4104055,521.78450,0.0000
2020-06-13,PR,Campo Bonito,city,19,0,35,False,3833,4104055,495.69528,0.0000
2020-06-12,PR,Campo Bonito,city,19,0,34,False,3833,4104055,495.69528,0.0000
2020-06-11,PR,Campo Bonito,city,19,0,33,False,3833,4104055,495.69528,0.0000
2020-06-10,PR,Campo Bonito,city,19,0,32,False,3833,4104055,495.69528,0.0000
2020-06-09,PR,Campo Bonito,city,16,0,31,False,3833,4104055,417.42760,0.0000
2020-06-08,PR,Campo Bonito,city,16,0,30,False,3833,4104055,417.42760,0.0000
2020-06-07,PR,Campo Bonito,city,16,0,29,False,3833,4104055,417.42760,0.0000
2020-06-06,PR,Campo Bonito,city,16,0,28,False,3833,4104055,417.42760,0.0000
2020-06-05,PR,Campo Bonito,city,15,0,27,False,3833,4104055,391.33838,0.0000
2020-06-04,PR,Campo Bonito,city,13,0,26,False,3833,4104055,339.15993,0.0000
2020-06-03,PR,Campo Bonito,city,13,0,25,False,3833,4104055,339.15993,0.0000
2020-06-02,PR,Campo Bonito,city,13,0,24,False,3833,4104055,339.15993,0.0000
2020-06-01,PR,Campo Bonito,city,12,0,23,False,3833,4104055,313.07070,0.0000
2020-05-31,PR,Campo Bonito,city,12,0,22,False,3833,4104055,313.07070,0.0000
2020-05-30,PR,Campo Bonito,city,9,0,21,False,3833,4104055,234.80303,0.0000
2020-05-29,PR,Campo Bonito,city,8,0,20,False,3833,4104055,208.71380,0.0000
2020-05-28,PR,Campo Bonito,city,6,0,19,False,3833,4104055,156.53535,0.0000
2020-05-27,PR,Campo Bonito,city,6,0,18,False,3833,4104055,156.53535,0.0000
2020-05-26,PR,Campo Bonito,city,6,0,17,False,3833,4104055,156.53535,0.0000
2020-05-25,PR,Campo Bonito,city,5,0,16,False,3833,4104055,130.44613,0.0000
2020-05-24,PR,Campo Bonito,city,2,0,15,False,3833,4104055,52.17845,0.0000
2020-05-23,PR,Campo Bonito,city,2,0,14,False,3833,4104055,52.17845,0.0000
2020-05-22,PR,Campo Bonito,city,2,0,13,False,3833,4104055,52.17845,0.0000
2020-05-21,PR,Campo Bonito,city,2,0,12,False,3833,4104055,52.17845,0.0000
2020-05-20,PR,Campo Bonito,city,2,0,11,False,3833,4104055,52.17845,0.0000
2020-05-19,PR,Campo Bonito,city,2,0,10,False,3833,4104055,52.17845,0.0000
2020-05-18,PR,Campo Bonito,city,2,0,9,False,3833,4104055,52.17845,0.0000
2020-05-17,PR,Campo Bonito,city,2,0,8,False,3833,4104055,52.17845,0.0000
2020-05-16,PR,Campo Bonito,city,1,0,7,False,3833,4104055,26.08923,0.0000
2020-05-15,PR,Campo Bonito,city,1,0,6,False,3833,4104055,26.08923,0.0000
2020-05-14,PR,Campo Bonito,city,1,0,5,False,3833,4104055,26.08923,0.0000
2020-05-13,PR,Campo Bonito,city,1,0,4,False,3833,4104055,26.08923,0.0000
2020-05-12,PR,Campo Bonito,city,1,0,3,False,3833,4104055,26.08923,0.0000
2020-05-11,PR,Campo Bonito,city,1,0,2,False,3833,4104055,26.08923,0.0000
2020-05-10,PR,Campo Bonito,city,1,0,1,False,3833,4104055,26.08923,0.0000
2020-09-29,PR,Campo Largo,city,3009,76,193,True,132002,4104204,2279.51092,0.0253
2020-09-28,PR,Campo Largo,city,3000,75,192,False,132002,4104204,2272.69284,0.0250
2020-09-26,PR,Campo Largo,city,2969,75,191,False,132002,4104204,2249.20835,0.0253
2020-09-25,PR,Campo Largo,city,2936,75,190,False,132002,4104204,2224.20872,0.0255
2020-09-24,PR,Campo Largo,city,2901,75,189,False,132002,4104204,2197.69397,0.0259
2020-09-23,PR,Campo Largo,city,2881,73,188,False,132002,4104204,2182.54269,0.0253
2020-09-22,PR,Campo Largo,city,2877,72,187,False,132002,4104204,2179.51243,0.0250
2020-09-21,PR,Campo Largo,city,2853,72,186,False,132002,4104204,2161.33089,0.0252
2020-09-20,PR,Campo Largo,city,2847,72,185,False,132002,4104204,2156.78550,0.0253
2020-09-19,PR,Campo Largo,city,2826,71,184,False,132002,4104204,2140.87665,0.0251
2020-09-18,PR,Campo Largo,city,2812,68,183,False,132002,4104204,2130.27075,0.0242
2020-09-17,PR,Campo Largo,city,2796,66,182,False,132002,4104204,2118.14973,0.0236
2020-09-16,PR,Campo Largo,city,2767,65,181,False,132002,4104204,2096.18036,0.0235
2020-09-15,PR,Campo Largo,city,2742,65,180,False,132002,4104204,2077.24125,0.0237
2020-09-14,PR,Campo Largo,city,2735,63,179,False,132002,4104204,2071.93830,0.0230
2020-09-13,PR,Campo Largo,city,2711,63,178,False,132002,4104204,2053.75676,0.0232
2020-09-12,PR,Campo Largo,city,2691,62,177,False,132002,4104204,2038.60548,0.0230
2020-09-11,PR,Campo Largo,city,2677,61,176,False,132002,4104204,2027.99958,0.0228
2020-09-10,PR,Campo Largo,city,2641,60,175,False,132002,4104204,2000.72726,0.0227
2020-09-09,PR,Campo Largo,city,2620,59,174,False,132002,4104204,1984.81841,0.0225
2020-09-08,PR,Campo Largo,city,2617,59,173,False,132002,4104204,1982.54572,0.0225
2020-09-07,PR,Campo Largo,city,2609,59,172,False,132002,4104204,1976.48520,0.0226
2020-09-06,PR,Campo Largo,city,2591,58,171,False,132002,4104204,1962.84905,0.0224
2020-09-05,PR,Campo Largo,city,2575,58,170,False,132002,4104204,1950.72802,0.0225
2020-09-04,PR,Campo Largo,city,2552,57,169,False,132002,4104204,1933.30404,0.0223
2020-09-03,PR,Campo Largo,city,2527,57,168,False,132002,4104204,1914.36493,0.0226
2020-09-02,PR,Campo Largo,city,2487,55,167,False,132002,4104204,1884.06236,0.0221
2020-09-01,PR,Campo Largo,city,2472,55,166,False,132002,4104204,1872.69890,0.0222
2020-08-31,PR,Campo Largo,city,2451,54,165,False,132002,4104204,1856.79005,0.0220
2020-08-28,PR,Campo Largo,city,2350,51,164,False,132002,4104204,1780.27606,0.0217
2020-08-27,PR,Campo Largo,city,2305,51,163,False,132002,4104204,1746.18566,0.0221
2020-08-26,PR,Campo Largo,city,2264,50,162,False,132002,4104204,1715.12553,0.0221
2020-08-25,PR,Campo Largo,city,2254,50,161,False,132002,4104204,1707.54989,0.0222
2020-08-24,PR,Campo Largo,city,2218,50,160,False,132002,4104204,1680.27757,0.0225
2020-08-23,PR,Campo Largo,city,2204,51,159,False,132002,4104204,1669.67167,0.0231
2020-08-22,PR,Campo Largo,city,2170,50,158,False,132002,4104204,1643.91449,0.0230
2020-08-21,PR,Campo Largo,city,2146,49,157,False,132002,4104204,1625.73294,0.0228
2020-08-20,PR,Campo Largo,city,2117,49,156,False,132002,4104204,1603.76358,0.0231
2020-08-19,PR,Campo Largo,city,2080,48,155,False,132002,4104204,1575.73370,0.0231
2020-08-18,PR,Campo Largo,city,2064,48,154,False,132002,4104204,1563.61267,0.0233
2020-08-17,PR,Campo Largo,city,2018,48,153,False,132002,4104204,1528.76472,0.0238
2020-08-16,PR,Campo Largo,city,1960,47,152,False,132002,4104204,1484.82599,0.0240
2020-08-15,PR,Campo Largo,city,1935,47,151,False,132002,4104204,1465.88688,0.0243
2020-08-14,PR,Campo Largo,city,1915,46,150,False,132002,4104204,1450.73559,0.0240
2020-08-13,PR,Campo Largo,city,1869,46,149,False,132002,4104204,1415.88764,0.0246
2020-08-12,PR,Campo Largo,city,1823,44,148,False,132002,4104204,1381.03968,0.0241
2020-08-11,PR,Campo Largo,city,1798,44,147,False,132002,4104204,1362.10057,0.0245
2020-08-10,PR,Campo Largo,city,1767,43,146,False,132002,4104204,1338.61608,0.0243
2020-08-09,PR,Campo Largo,city,1740,41,145,False,132002,4104204,1318.16185,0.0236
2020-08-08,PR,Campo Largo,city,1709,38,144,False,132002,4104204,1294.67735,0.0222
2020-08-07,PR,Campo Largo,city,1672,37,143,False,132002,4104204,1266.64748,0.0221
2020-08-05,PR,Campo Largo,city,1617,37,142,False,132002,4104204,1224.98144,0.0229
2020-08-04,PR,Campo Largo,city,1575,34,141,False,132002,4104204,1193.16374,0.0216
2020-08-03,PR,Campo Largo,city,1535,33,140,False,132002,4104204,1162.86117,0.0215
2020-08-02,PR,Campo Largo,city,1494,32,139,False,132002,4104204,1131.80103,0.0214
2020-08-01,PR,Campo Largo,city,1465,32,138,False,132002,4104204,1109.83167,0.0218
2020-07-31,PR,Campo Largo,city,1435,30,137,False,132002,4104204,1087.10474,0.0209
2020-07-30,PR,Campo Largo,city,1424,28,136,False,132002,4104204,1078.77153,0.0197
2020-07-29,PR,Campo Largo,city,1399,27,135,False,132002,4104204,1059.83243,0.0193
2020-07-28,PR,Campo Largo,city,1376,27,134,False,132002,4104204,1042.40845,0.0196
2020-07-27,PR,Campo Largo,city,1347,27,133,False,132002,4104204,1020.43908,0.0200
2020-07-26,PR,Campo Largo,city,1325,26,132,False,132002,4104204,1003.77267,0.0196
2020-07-25,PR,Campo Largo,city,1325,26,131,False,132002,4104204,1003.77267,0.0196
2020-07-24,PR,Campo Largo,city,1290,26,130,False,132002,4104204,977.25792,0.0202
2020-07-23,PR,Campo Largo,city,1240,25,129,False,132002,4104204,939.37971,0.0202
2020-07-22,PR,Campo Largo,city,1224,24,128,False,132002,4104204,927.25868,0.0196
2020-07-21,PR,Campo Largo,city,1181,20,127,False,132002,4104204,894.68341,0.0169
2020-07-20,PR,Campo Largo,city,1170,20,126,False,132002,4104204,886.35021,0.0171
2020-07-19,PR,Campo Largo,city,1109,18,125,False,132002,4104204,840.13879,0.0162
2020-07-18,PR,Campo Largo,city,1082,18,124,False,132002,4104204,819.68455,0.0166
2020-07-17,PR,Campo Largo,city,1047,18,123,False,132002,4104204,793.16980,0.0172
2020-07-16,PR,Campo Largo,city,1014,16,122,False,132002,4104204,768.17018,0.0158
2020-07-15,PR,Campo Largo,city,967,15,121,False,132002,4104204,732.56466,0.0155
2020-07-14,PR,Campo Largo,city,928,15,120,False,132002,4104204,703.01965,0.0162
2020-07-13,PR,Campo Largo,city,884,15,119,False,132002,4104204,669.68682,0.0170
2020-07-12,PR,Campo Largo,city,806,13,118,False,132002,4104204,610.59681,0.0161
2020-07-11,PR,Campo Largo,city,756,13,117,False,132002,4104204,572.71860,0.0172
2020-07-10,PR,Campo Largo,city,743,12,116,False,132002,4104204,562.87026,0.0162
2020-07-09,PR,Campo Largo,city,679,12,115,False,132002,4104204,514.38615,0.0177
2020-07-08,PR,Campo Largo,city,660,12,114,False,132002,4104204,499.99242,0.0182
2020-07-07,PR,Campo Largo,city,626,12,113,False,132002,4104204,474.23524,0.0192
2020-07-06,PR,Campo Largo,city,593,12,112,False,132002,4104204,449.23562,0.0202
2020-07-05,PR,Campo Largo,city,568,11,111,False,132002,4104204,430.29651,0.0194
2020-07-04,PR,Campo Largo,city,528,11,110,False,132002,4104204,399.99394,0.0208
2020-07-03,PR,Campo Largo,city,479,9,109,False,132002,4104204,362.87329,0.0188
2020-07-02,PR,Campo Largo,city,438,9,108,False,132002,4104204,331.81315,0.0205
2020-07-01,PR,Campo Largo,city,367,9,107,False,132002,4104204,278.02609,0.0245
2020-06-30,PR,Campo Largo,city,345,9,106,False,132002,4104204,261.35968,0.0261
2020-06-29,PR,Campo Largo,city,326,7,105,False,132002,4104204,246.96596,0.0215
2020-06-28,PR,Campo Largo,city,302,7,104,False,132002,4104204,228.78441,0.0232
2020-06-27,PR,Campo Largo,city,296,7,103,False,132002,4104204,224.23903,0.0236
2020-06-26,PR,Campo Largo,city,251,6,102,False,132002,4104204,190.14863,0.0239
2020-06-25,PR,Campo Largo,city,230,5,101,False,132002,4104204,174.23978,0.0217
2020-06-24,PR,Campo Largo,city,228,5,100,False,132002,4104204,172.72466,0.0219
2020-06-23,PR,Campo Largo,city,219,4,99,False,132002,4104204,165.90658,0.0183
2020-06-22,PR,Campo Largo,city,190,2,98,False,132002,4104204,143.93721,0.0105
2020-06-21,PR,Campo Largo,city,179,2,97,False,132002,4104204,135.60401,0.0112
2020-06-20,PR,Campo Largo,city,149,2,96,False,132002,4104204,112.87708,0.0134
2020-06-19,PR,Campo Largo,city,145,2,95,False,132002,4104204,109.84682,0.0138
2020-06-18,PR,Campo Largo,city,135,2,94,False,132002,4104204,102.27118,0.0148
2020-06-17,PR,Campo Largo,city,119,2,93,False,132002,4104204,90.15015,0.0168
2020-06-16,PR,Campo Largo,city,114,2,92,False,132002,4104204,86.36233,0.0175
2020-06-15,PR,Campo Largo,city,100,2,91,False,132002,4104204,75.75643,0.0200
2020-06-14,PR,Campo Largo,city,94,2,90,False,132002,4104204,71.21104,0.0213
2020-06-13,PR,Campo Largo,city,87,2,89,False,132002,4104204,65.90809,0.0230
2020-06-12,PR,Campo Largo,city,77,2,88,False,132002,4104204,58.33245,0.0260
2020-06-11,PR,Campo Largo,city,73,2,87,False,132002,4104204,55.30219,0.0274
2020-06-10,PR,Campo Largo,city,66,2,86,False,132002,4104204,49.99924,0.0303
2020-06-09,PR,Campo Largo,city,62,2,85,False,132002,4104204,46.96899,0.0323
2020-06-08,PR,Campo Largo,city,58,2,84,False,132002,4104204,43.93873,0.0345
2020-06-07,PR,Campo Largo,city,55,2,83,False,132002,4104204,41.66604,0.0364
2020-06-06,PR,Campo Largo,city,50,2,82,False,132002,4104204,37.87821,0.0400
2020-06-05,PR,Campo Largo,city,48,2,81,False,132002,4104204,36.36309,0.0417
2020-06-04,PR,Campo Largo,city,43,2,80,False,132002,4104204,32.57526,0.0465
2020-06-03,PR,Campo Largo,city,43,2,79,False,132002,4104204,32.57526,0.0465
2020-06-02,PR,Campo Largo,city,41,2,78,False,132002,4104204,31.06014,0.0488
2020-06-01,PR,Campo Largo,city,39,2,77,False,132002,4104204,29.54501,0.0513
2020-05-31,PR,Campo Largo,city,38,2,76,False,132002,4104204,28.78744,0.0526
2020-05-30,PR,Campo Largo,city,37,2,75,False,132002,4104204,28.02988,0.0541
2020-05-29,PR,Campo Largo,city,37,2,74,False,132002,4104204,28.02988,0.0541
2020-05-28,PR,Campo Largo,city,37,2,73,False,132002,4104204,28.02988,0.0541
2020-05-27,PR,Campo Largo,city,37,2,72,False,132002,4104204,28.02988,0.0541
2020-05-26,PR,Campo Largo,city,35,2,71,False,132002,4104204,26.51475,0.0571
2020-05-25,PR,Campo Largo,city,34,2,70,False,132002,4104204,25.75719,0.0588
2020-05-24,PR,Campo Largo,city,35,2,69,False,132002,4104204,26.51475,0.0571
2020-05-23,PR,Campo Largo,city,35,2,68,False,132002,4104204,26.51475,0.0571
2020-05-22,PR,Campo Largo,city,35,2,67,False,132002,4104204,26.51475,0.0571
2020-05-21,PR,Campo Largo,city,35,2,66,False,132002,4104204,26.51475,0.0571
2020-05-20,PR,Campo Largo,city,35,2,65,False,132002,4104204,26.51475,0.0571
2020-05-19,PR,Campo Largo,city,31,2,64,False,132002,4104204,23.48449,0.0645
2020-05-18,PR,Campo Largo,city,30,2,63,False,132002,4104204,22.72693,0.0667
2020-05-17,PR,Campo Largo,city,29,2,62,False,132002,4104204,21.96936,0.0690
2020-05-16,PR,Campo Largo,city,29,2,61,False,132002,4104204,21.96936,0.0690
2020-05-15,PR,Campo Largo,city,28,2,60,False,132002,4104204,21.21180,0.0714
2020-05-14,PR,Campo Largo,city,26,2,59,False,132002,4104204,19.69667,0.0769
2020-05-13,PR,Campo Largo,city,26,2,58,False,132002,4104204,19.69667,0.0769
2020-05-12,PR,Campo Largo,city,24,2,57,False,132002,4104204,18.18154,0.0833
2020-05-11,PR,Campo Largo,city,24,2,56,False,132002,4104204,18.18154,0.0833
2020-05-10,PR,Campo Largo,city,24,2,55,False,132002,4104204,18.18154,0.0833
2020-05-09,PR,Campo Largo,city,23,2,54,False,132002,4104204,17.42398,0.0870
2020-05-08,PR,Campo Largo,city,23,2,53,False,132002,4104204,17.42398,0.0870
2020-05-07,PR,Campo Largo,city,22,2,52,False,132002,4104204,16.66641,0.0909
2020-05-06,PR,Campo Largo,city,19,2,51,False,132002,4104204,14.39372,0.1053
2020-05-05,PR,Campo Largo,city,19,2,50,False,132002,4104204,14.39372,0.1053
2020-05-04,PR,Campo Largo,city,19,2,49,False,132002,4104204,14.39372,0.1053
2020-05-03,PR,Campo Largo,city,18,2,48,False,132002,4104204,13.63616,0.1111
2020-05-02,PR,Campo Largo,city,18,2,47,False,132002,4104204,13.63616,0.1111
2020-05-01,PR,Campo Largo,city,18,2,46,False,132002,4104204,13.63616,0.1111
2020-04-30,PR,Campo Largo,city,18,2,45,False,132002,4104204,13.63616,0.1111
2020-04-29,PR,Campo Largo,city,18,2,44,False,132002,4104204,13.63616,0.1111
2020-04-28,PR,Campo Largo,city,18,2,43,False,132002,4104204,13.63616,0.1111
2020-04-27,PR,Campo Largo,city,18,2,42,False,132002,4104204,13.63616,0.1111
2020-04-26,PR,Campo Largo,city,18,2,41,False,132002,4104204,13.63616,0.1111
2020-04-25,PR,Campo Largo,city,18,2,40,False,132002,4104204,13.63616,0.1111
2020-04-24,PR,Campo Largo,city,18,2,39,False,132002,4104204,13.63616,0.1111
2020-04-23,PR,Campo Largo,city,17,2,38,False,132002,4104204,12.87859,0.1176
2020-04-22,PR,Campo Largo,city,17,2,37,False,132002,4104204,12.87859,0.1176
2020-04-21,PR,Campo Largo,city,17,2,36,False,132002,4104204,12.87859,0.1176
2020-04-20,PR,Campo Largo,city,17,2,35,False,132002,4104204,12.87859,0.1176
2020-04-19,PR,Campo Largo,city,16,2,34,False,132002,4104204,12.12103,0.1250
2020-04-18,PR,Campo Largo,city,15,2,33,False,132002,4104204,11.36346,0.1333
2020-04-17,PR,Campo Largo,city,13,2,32,False,132002,4104204,9.84834,0.1538
2020-04-16,PR,Campo Largo,city,13,2,31,False,132002,4104204,9.84834,0.1538
2020-04-15,PR,Campo Largo,city,12,2,30,False,132002,4104204,9.09077,0.1667
2020-04-14,PR,Campo Largo,city,12,2,29,False,132002,4104204,9.09077,0.1667
2020-04-13,PR,Campo Largo,city,12,1,28,False,132002,4104204,9.09077,0.0833
2020-04-12,PR,Campo Largo,city,12,1,27,False,132002,4104204,9.09077,0.0833
2020-04-11,PR,Campo Largo,city,11,0,26,False,132002,4104204,8.33321,0.0000
2020-04-10,PR,Campo Largo,city,13,0,25,False,132002,4104204,9.84834,0.0000
2020-04-09,PR,Campo Largo,city,11,0,24,False,132002,4104204,8.33321,0.0000
2020-04-08,PR,Campo Largo,city,10,0,23,False,132002,4104204,7.57564,0.0000
2020-04-07,PR,Campo Largo,city,9,0,22,False,132002,4104204,6.81808,0.0000
2020-04-06,PR,Campo Largo,city,9,0,21,False,132002,4104204,6.81808,0.0000
2020-04-05,PR,Campo Largo,city,9,0,20,False,132002,4104204,6.81808,0.0000
2020-04-04,PR,Campo Largo,city,8,0,19,False,132002,4104204,6.06051,0.0000
2020-04-03,PR,Campo Largo,city,5,0,18,False,132002,4104204,3.78782,0.0000
2020-04-02,PR,Campo Largo,city,5,0,17,False,132002,4104204,3.78782,0.0000
2020-04-01,PR,Campo Largo,city,4,0,16,False,132002,4104204,3.03026,0.0000
2020-03-31,PR,Campo Largo,city,3,0,15,False,132002,4104204,2.27269,0.0000
2020-03-30,PR,Campo Largo,city,3,0,14,False,132002,4104204,2.27269,0.0000
2020-03-29,PR,Campo Largo,city,2,0,13,False,132002,4104204,1.51513,0.0000
2020-03-28,PR,Campo Largo,city,2,0,12,False,132002,4104204,1.51513,0.0000
2020-03-27,PR,Campo Largo,city,1,0,11,False,132002,4104204,0.75756,0.0000
2020-03-26,PR,Campo Largo,city,1,0,10,False,132002,4104204,0.75756,0.0000
2020-03-25,PR,Campo Largo,city,1,0,9,False,132002,4104204,0.75756,0.0000
2020-03-24,PR,Campo Largo,city,1,0,8,False,132002,4104204,0.75756,0.0000
2020-03-23,PR,Campo Largo,city,1,0,7,False,132002,4104204,0.75756,0.0000
2020-03-22,PR,Campo Largo,city,1,0,6,False,132002,4104204,0.75756,0.0000
2020-03-21,PR,Campo Largo,city,1,0,5,False,132002,4104204,0.75756,0.0000
2020-03-20,PR,Campo Largo,city,1,0,4,False,132002,4104204,0.75756,0.0000
2020-03-19,PR,Campo Largo,city,1,0,3,False,132002,4104204,0.75756,0.0000
2020-03-18,PR,Campo Largo,city,1,0,2,False,132002,4104204,0.75756,0.0000
2020-03-17,PR,Campo Largo,city,1,0,1,False,132002,4104204,0.75756,0.0000
2020-09-29,PR,Campo Magro,city,541,12,176,True,29318,4104253,1845.28276,0.0222
2020-09-28,PR,Campo Magro,city,533,12,175,False,29318,4104253,1817.99577,0.0225
2020-09-26,PR,Campo Magro,city,528,12,174,False,29318,4104253,1800.94140,0.0227
2020-09-25,PR,Campo Magro,city,527,11,173,False,29318,4104253,1797.53053,0.0209
2020-09-24,PR,Campo Magro,city,519,11,172,False,29318,4104253,1770.24354,0.0212
2020-09-23,PR,Campo Magro,city,516,11,171,False,29318,4104253,1760.01091,0.0213
2020-09-22,PR,Campo Magro,city,508,11,170,False,29318,4104253,1732.72392,0.0217
2020-09-21,PR,Campo Magro,city,500,11,169,False,29318,4104253,1705.43693,0.0220
2020-09-20,PR,Campo Magro,city,500,10,168,False,29318,4104253,1705.43693,0.0200
2020-09-19,PR,Campo Magro,city,492,10,167,False,29318,4104253,1678.14994,0.0203
2020-09-18,PR,Campo Magro,city,489,10,166,False,29318,4104253,1667.91732,0.0204
2020-09-17,PR,Campo Magro,city,488,9,165,False,29318,4104253,1664.50645,0.0184
2020-09-16,PR,Campo Magro,city,480,9,164,False,29318,4104253,1637.21946,0.0187
2020-09-15,PR,Campo Magro,city,475,9,163,False,29318,4104253,1620.16509,0.0189
2020-09-14,PR,Campo Magro,city,475,9,162,False,29318,4104253,1620.16509,0.0189
2020-09-13,PR,Campo Magro,city,464,9,161,False,29318,4104253,1582.64547,0.0194
2020-09-12,PR,Campo Magro,city,464,9,160,False,29318,4104253,1582.64547,0.0194
2020-09-11,PR,Campo Magro,city,463,9,159,False,29318,4104253,1579.23460,0.0194
2020-09-10,PR,Campo Magro,city,451,9,158,False,29318,4104253,1538.30411,0.0200
2020-09-09,PR,Campo Magro,city,448,9,157,False,29318,4104253,1528.07149,0.0201
2020-09-08,PR,Campo Magro,city,447,9,156,False,29318,4104253,1524.66062,0.0201
2020-09-07,PR,Campo Magro,city,441,9,155,False,29318,4104253,1504.19537,0.0204
2020-09-06,PR,Campo Magro,city,436,8,154,False,29318,4104253,1487.14101,0.0183
2020-09-05,PR,Campo Magro,city,435,8,153,False,29318,4104253,1483.73013,0.0184
2020-09-04,PR,Campo Magro,city,435,8,152,False,29318,4104253,1483.73013,0.0184
2020-09-03,PR,Campo Magro,city,418,8,151,False,29318,4104253,1425.74528,0.0191
2020-09-02,PR,Campo Magro,city,408,8,150,False,29318,4104253,1391.63654,0.0196
2020-09-01,PR,Campo Magro,city,408,7,149,False,29318,4104253,1391.63654,0.0172
2020-08-31,PR,Campo Magro,city,402,7,148,False,29318,4104253,1371.17129,0.0174
2020-08-28,PR,Campo Magro,city,387,6,147,False,29318,4104253,1320.00819,0.0155
2020-08-27,PR,Campo Magro,city,379,6,146,False,29318,4104253,1292.72120,0.0158
2020-08-26,PR,Campo Magro,city,379,5,145,False,29318,4104253,1292.72120,0.0132
2020-08-25,PR,Campo Magro,city,372,5,144,False,29318,4104253,1268.84508,0.0134
2020-08-24,PR,Campo Magro,city,369,5,143,False,29318,4104253,1258.61246,0.0136
2020-08-23,PR,Campo Magro,city,369,5,142,False,29318,4104253,1258.61246,0.0136
2020-08-22,PR,Campo Magro,city,363,5,141,False,29318,4104253,1238.14721,0.0138
2020-08-21,PR,Campo Magro,city,356,5,140,False,29318,4104253,1214.27110,0.0140
2020-08-20,PR,Campo Magro,city,342,5,139,False,29318,4104253,1166.51886,0.0146
