date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-19,PI,Cajueiro da Praia,city,148,3,47,False,7642,7674,2202083,1928.59004,0.0203
2020-07-18,PI,Cajueiro da Praia,city,148,3,46,False,7642,7674,2202083,1928.59004,0.0203
2020-07-17,PI,Cajueiro da Praia,city,148,3,45,False,7642,7674,2202083,1928.59004,0.0203
2020-07-16,PI,Cajueiro da Praia,city,145,3,44,False,7642,7674,2202083,1889.49700,0.0207
2020-07-15,PI,Cajueiro da Praia,city,144,3,43,False,7642,7674,2202083,1876.46599,0.0208
2020-07-14,PI,Cajueiro da Praia,city,144,3,42,False,7642,7674,2202083,1876.46599,0.0208
2020-07-13,PI,Cajueiro da Praia,city,144,3,41,False,7642,7674,2202083,1876.46599,0.0208
2020-07-12,PI,Cajueiro da Praia,city,139,3,40,False,7642,7674,2202083,1811.31092,0.0216
2020-07-11,PI,Cajueiro da Praia,city,139,3,39,False,7642,7674,2202083,1811.31092,0.0216
2020-07-10,PI,Cajueiro da Praia,city,137,3,38,False,7642,7674,2202083,1785.24889,0.0219
2020-07-09,PI,Cajueiro da Praia,city,132,3,37,False,7642,7674,2202083,1720.09382,0.0227
2020-07-08,PI,Cajueiro da Praia,city,117,3,36,False,7642,7674,2202083,1524.62862,0.0256
2020-07-07,PI,Cajueiro da Praia,city,106,3,35,False,7642,7674,2202083,1381.28746,0.0283
2020-07-06,PI,Cajueiro da Praia,city,106,3,34,False,7642,7674,2202083,1381.28746,0.0283
2020-07-05,PI,Cajueiro da Praia,city,105,3,33,False,7642,7674,2202083,1368.25645,0.0286
2020-07-04,PI,Cajueiro da Praia,city,100,3,32,False,7642,7674,2202083,1303.10138,0.0300
2020-07-03,PI,Cajueiro da Praia,city,100,3,31,False,7642,7674,2202083,1303.10138,0.0300
2020-07-02,PI,Cajueiro da Praia,city,99,2,30,False,7642,7674,2202083,1290.07037,0.0202
2020-07-01,PI,Cajueiro da Praia,city,89,2,29,False,7642,7674,2202083,1159.76023,0.0225
2020-06-30,PI,Cajueiro da Praia,city,86,2,28,False,7642,7674,2202083,1120.66719,0.0233
2020-06-29,PI,Cajueiro da Praia,city,75,2,27,False,7642,7674,2202083,977.32604,0.0267
2020-06-28,PI,Cajueiro da Praia,city,75,2,26,False,7642,7674,2202083,977.32604,0.0267
2020-06-27,PI,Cajueiro da Praia,city,74,2,25,False,7642,7674,2202083,964.29502,0.0270
2020-06-26,PI,Cajueiro da Praia,city,72,2,24,False,7642,7674,2202083,938.23299,0.0278
2020-06-25,PI,Cajueiro da Praia,city,66,2,23,False,7642,7674,2202083,860.04691,0.0303
2020-06-24,PI,Cajueiro da Praia,city,65,2,22,False,7642,7674,2202083,847.01590,0.0308
2020-06-23,PI,Cajueiro da Praia,city,62,2,21,False,7642,7674,2202083,807.92286,0.0323
2020-06-22,PI,Cajueiro da Praia,city,59,2,20,False,7642,7674,2202083,768.82981,0.0339
2020-06-21,PI,Cajueiro da Praia,city,53,2,19,False,7642,7674,2202083,690.64373,0.0377
2020-06-20,PI,Cajueiro da Praia,city,40,2,18,False,7642,7674,2202083,521.24055,0.0500
2020-06-19,PI,Cajueiro da Praia,city,37,1,17,False,7642,7674,2202083,482.14751,0.0270
2020-06-18,PI,Cajueiro da Praia,city,37,1,16,False,7642,7674,2202083,482.14751,0.0270
2020-06-17,PI,Cajueiro da Praia,city,37,1,15,False,7642,7674,2202083,482.14751,0.0270
2020-06-16,PI,Cajueiro da Praia,city,37,1,14,False,7642,7674,2202083,482.14751,0.0270
2020-06-15,PI,Cajueiro da Praia,city,30,1,13,False,7642,7674,2202083,390.93041,0.0333
2020-06-14,PI,Cajueiro da Praia,city,24,1,12,False,7642,7674,2202083,312.74433,0.0417
2020-06-13,PI,Cajueiro da Praia,city,24,1,11,False,7642,7674,2202083,312.74433,0.0417
2020-06-12,PI,Cajueiro da Praia,city,22,1,10,False,7642,7674,2202083,286.68230,0.0455
2020-06-11,PI,Cajueiro da Praia,city,18,1,9,False,7642,7674,2202083,234.55825,0.0556
2020-06-10,PI,Cajueiro da Praia,city,16,0,8,False,7642,7674,2202083,208.49622,0.0000
2020-06-09,PI,Cajueiro da Praia,city,6,0,7,False,7642,7674,2202083,78.18608,0.0000
2020-06-08,PI,Cajueiro da Praia,city,4,0,6,False,7642,7674,2202083,52.12406,0.0000
2020-06-07,PI,Cajueiro da Praia,city,4,0,5,False,7642,7674,2202083,52.12406,0.0000
2020-06-06,PI,Cajueiro da Praia,city,4,0,4,False,7642,7674,2202083,52.12406,0.0000
2020-06-05,PI,Cajueiro da Praia,city,4,0,3,False,7642,7674,2202083,52.12406,0.0000
2020-06-04,PI,Cajueiro da Praia,city,2,0,2,False,7642,7674,2202083,26.06203,0.0000
2020-06-03,PI,Cajueiro da Praia,city,1,0,1,False,7642,7674,2202083,13.03101,0.0000
2020-10-24,PI,Caldeirão Grande do Piauí,city,126,0,154,True,5776,5781,2202091,2179.55371,0.0000
2020-10-23,PI,Caldeirão Grande do Piauí,city,126,0,153,False,5776,5781,2202091,2179.55371,0.0000
2020-10-22,PI,Caldeirão Grande do Piauí,city,126,0,152,False,5776,5781,2202091,2179.55371,0.0000
2020-10-21,PI,Caldeirão Grande do Piauí,city,126,0,151,False,5776,5781,2202091,2179.55371,0.0000
2020-10-20,PI,Caldeirão Grande do Piauí,city,126,0,150,False,5776,5781,2202091,2179.55371,0.0000
2020-10-19,PI,Caldeirão Grande do Piauí,city,126,0,149,False,5776,5781,2202091,2179.55371,0.0000
2020-10-18,PI,Caldeirão Grande do Piauí,city,126,0,148,False,5776,5781,2202091,2179.55371,0.0000
2020-10-17,PI,Caldeirão Grande do Piauí,city,126,0,147,False,5776,5781,2202091,2179.55371,0.0000
2020-10-16,PI,Caldeirão Grande do Piauí,city,126,0,146,False,5776,5781,2202091,2179.55371,0.0000
2020-10-15,PI,Caldeirão Grande do Piauí,city,126,0,145,False,5776,5781,2202091,2179.55371,0.0000
2020-10-14,PI,Caldeirão Grande do Piauí,city,126,0,144,False,5776,5781,2202091,2179.55371,0.0000
2020-10-13,PI,Caldeirão Grande do Piauí,city,126,0,143,False,5776,5781,2202091,2179.55371,0.0000
2020-10-12,PI,Caldeirão Grande do Piauí,city,126,0,142,False,5776,5781,2202091,2179.55371,0.0000
2020-10-11,PI,Caldeirão Grande do Piauí,city,126,0,141,False,5776,5781,2202091,2179.55371,0.0000
2020-10-10,PI,Caldeirão Grande do Piauí,city,126,0,140,False,5776,5781,2202091,2179.55371,0.0000
2020-10-09,PI,Caldeirão Grande do Piauí,city,126,0,139,False,5776,5781,2202091,2179.55371,0.0000
2020-10-08,PI,Caldeirão Grande do Piauí,city,126,0,138,False,5776,5781,2202091,2179.55371,0.0000
2020-10-07,PI,Caldeirão Grande do Piauí,city,126,0,137,False,5776,5781,2202091,2179.55371,0.0000
2020-10-06,PI,Caldeirão Grande do Piauí,city,126,0,136,False,5776,5781,2202091,2179.55371,0.0000
2020-10-05,PI,Caldeirão Grande do Piauí,city,126,0,135,False,5776,5781,2202091,2179.55371,0.0000
2020-10-04,PI,Caldeirão Grande do Piauí,city,126,0,134,False,5776,5781,2202091,2179.55371,0.0000
2020-10-03,PI,Caldeirão Grande do Piauí,city,126,0,133,False,5776,5781,2202091,2179.55371,0.0000
2020-10-02,PI,Caldeirão Grande do Piauí,city,126,0,132,False,5776,5781,2202091,2179.55371,0.0000
2020-10-01,PI,Caldeirão Grande do Piauí,city,126,0,131,False,5776,5781,2202091,2179.55371,0.0000
2020-09-30,PI,Caldeirão Grande do Piauí,city,126,0,130,False,5776,5781,2202091,2179.55371,0.0000
2020-09-29,PI,Caldeirão Grande do Piauí,city,126,0,129,False,5776,5781,2202091,2179.55371,0.0000
2020-09-28,PI,Caldeirão Grande do Piauí,city,126,0,128,False,5776,5781,2202091,2179.55371,0.0000
2020-09-27,PI,Caldeirão Grande do Piauí,city,126,0,127,False,5776,5781,2202091,2179.55371,0.0000
2020-09-26,PI,Caldeirão Grande do Piauí,city,126,0,126,False,5776,5781,2202091,2179.55371,0.0000
2020-09-25,PI,Caldeirão Grande do Piauí,city,126,0,125,False,5776,5781,2202091,2179.55371,0.0000
2020-09-23,PI,Caldeirão Grande do Piauí,city,126,0,124,False,5776,5781,2202091,2179.55371,0.0000
2020-09-22,PI,Caldeirão Grande do Piauí,city,126,0,123,False,5776,5781,2202091,2179.55371,0.0000
2020-09-21,PI,Caldeirão Grande do Piauí,city,126,0,122,False,5776,5781,2202091,2179.55371,0.0000
2020-09-20,PI,Caldeirão Grande do Piauí,city,126,0,121,False,5776,5781,2202091,2179.55371,0.0000
2020-09-19,PI,Caldeirão Grande do Piauí,city,126,0,120,False,5776,5781,2202091,2179.55371,0.0000
2020-09-18,PI,Caldeirão Grande do Piauí,city,126,0,119,False,5776,5781,2202091,2179.55371,0.0000
2020-09-17,PI,Caldeirão Grande do Piauí,city,126,0,118,False,5776,5781,2202091,2179.55371,0.0000
2020-09-16,PI,Caldeirão Grande do Piauí,city,126,0,117,False,5776,5781,2202091,2179.55371,0.0000
2020-09-15,PI,Caldeirão Grande do Piauí,city,126,0,116,False,5776,5781,2202091,2179.55371,0.0000
2020-09-14,PI,Caldeirão Grande do Piauí,city,126,0,115,False,5776,5781,2202091,2179.55371,0.0000
2020-09-13,PI,Caldeirão Grande do Piauí,city,126,0,114,False,5776,5781,2202091,2179.55371,0.0000
2020-09-12,PI,Caldeirão Grande do Piauí,city,126,0,113,False,5776,5781,2202091,2179.55371,0.0000
2020-09-11,PI,Caldeirão Grande do Piauí,city,126,0,112,False,5776,5781,2202091,2179.55371,0.0000
2020-09-10,PI,Caldeirão Grande do Piauí,city,126,0,111,False,5776,5781,2202091,2179.55371,0.0000
2020-09-09,PI,Caldeirão Grande do Piauí,city,126,0,110,False,5776,5781,2202091,2179.55371,0.0000
2020-09-08,PI,Caldeirão Grande do Piauí,city,125,0,109,False,5776,5781,2202091,2162.25567,0.0000
2020-09-07,PI,Caldeirão Grande do Piauí,city,124,0,108,False,5776,5781,2202091,2144.95762,0.0000
2020-09-06,PI,Caldeirão Grande do Piauí,city,124,0,107,False,5776,5781,2202091,2144.95762,0.0000
2020-09-05,PI,Caldeirão Grande do Piauí,city,124,0,106,False,5776,5781,2202091,2144.95762,0.0000
2020-09-04,PI,Caldeirão Grande do Piauí,city,124,0,105,False,5776,5781,2202091,2144.95762,0.0000
2020-09-03,PI,Caldeirão Grande do Piauí,city,124,0,104,False,5776,5781,2202091,2144.95762,0.0000
2020-09-02,PI,Caldeirão Grande do Piauí,city,124,0,103,False,5776,5781,2202091,2144.95762,0.0000
2020-09-01,PI,Caldeirão Grande do Piauí,city,124,0,102,False,5776,5781,2202091,2144.95762,0.0000
2020-08-31,PI,Caldeirão Grande do Piauí,city,124,0,101,False,5776,5781,2202091,2144.95762,0.0000
2020-08-30,PI,Caldeirão Grande do Piauí,city,124,0,100,False,5776,5781,2202091,2144.95762,0.0000
2020-08-29,PI,Caldeirão Grande do Piauí,city,124,0,99,False,5776,5781,2202091,2144.95762,0.0000
2020-08-28,PI,Caldeirão Grande do Piauí,city,124,0,98,False,5776,5781,2202091,2144.95762,0.0000
2020-08-27,PI,Caldeirão Grande do Piauí,city,124,0,97,False,5776,5781,2202091,2144.95762,0.0000
2020-08-26,PI,Caldeirão Grande do Piauí,city,120,0,96,False,5776,5781,2202091,2075.76544,0.0000
2020-08-25,PI,Caldeirão Grande do Piauí,city,120,0,95,False,5776,5781,2202091,2075.76544,0.0000
2020-08-24,PI,Caldeirão Grande do Piauí,city,119,0,94,False,5776,5781,2202091,2058.46739,0.0000
2020-08-23,PI,Caldeirão Grande do Piauí,city,116,0,93,False,5776,5781,2202091,2006.57326,0.0000
2020-08-22,PI,Caldeirão Grande do Piauí,city,116,0,92,False,5776,5781,2202091,2006.57326,0.0000
2020-08-21,PI,Caldeirão Grande do Piauí,city,116,0,91,False,5776,5781,2202091,2006.57326,0.0000
2020-08-20,PI,Caldeirão Grande do Piauí,city,68,0,90,False,5776,5781,2202091,1176.26708,0.0000
2020-08-19,PI,Caldeirão Grande do Piauí,city,68,0,89,False,5776,5781,2202091,1176.26708,0.0000
2020-08-18,PI,Caldeirão Grande do Piauí,city,64,0,88,False,5776,5781,2202091,1107.07490,0.0000
2020-08-17,PI,Caldeirão Grande do Piauí,city,64,0,87,False,5776,5781,2202091,1107.07490,0.0000
2020-08-16,PI,Caldeirão Grande do Piauí,city,64,0,86,False,5776,5781,2202091,1107.07490,0.0000
2020-08-15,PI,Caldeirão Grande do Piauí,city,64,0,85,False,5776,5781,2202091,1107.07490,0.0000
2020-08-14,PI,Caldeirão Grande do Piauí,city,64,0,84,False,5776,5781,2202091,1107.07490,0.0000
2020-08-13,PI,Caldeirão Grande do Piauí,city,63,0,83,False,5776,5781,2202091,1089.77686,0.0000
2020-08-12,PI,Caldeirão Grande do Piauí,city,60,0,82,False,5776,5781,2202091,1037.88272,0.0000
2020-08-11,PI,Caldeirão Grande do Piauí,city,56,0,81,False,5776,5781,2202091,968.69054,0.0000
2020-08-10,PI,Caldeirão Grande do Piauí,city,51,0,80,False,5776,5781,2202091,882.20031,0.0000
2020-08-09,PI,Caldeirão Grande do Piauí,city,48,0,79,False,5776,5781,2202091,830.30618,0.0000
2020-08-08,PI,Caldeirão Grande do Piauí,city,48,0,78,False,5776,5781,2202091,830.30618,0.0000
2020-08-07,PI,Caldeirão Grande do Piauí,city,48,0,77,False,5776,5781,2202091,830.30618,0.0000
2020-08-06,PI,Caldeirão Grande do Piauí,city,48,0,76,False,5776,5781,2202091,830.30618,0.0000
2020-08-05,PI,Caldeirão Grande do Piauí,city,47,0,75,False,5776,5781,2202091,813.00813,0.0000
2020-08-04,PI,Caldeirão Grande do Piauí,city,34,0,74,False,5776,5781,2202091,588.13354,0.0000
2020-08-03,PI,Caldeirão Grande do Piauí,city,28,0,73,False,5776,5781,2202091,484.34527,0.0000
2020-08-02,PI,Caldeirão Grande do Piauí,city,28,0,72,False,5776,5781,2202091,484.34527,0.0000
2020-08-01,PI,Caldeirão Grande do Piauí,city,28,0,71,False,5776,5781,2202091,484.34527,0.0000
2020-07-31,PI,Caldeirão Grande do Piauí,city,28,0,70,False,5776,5781,2202091,484.34527,0.0000
2020-07-30,PI,Caldeirão Grande do Piauí,city,28,0,69,False,5776,5781,2202091,484.34527,0.0000
2020-07-29,PI,Caldeirão Grande do Piauí,city,28,0,68,False,5776,5781,2202091,484.34527,0.0000
2020-07-28,PI,Caldeirão Grande do Piauí,city,28,0,67,False,5776,5781,2202091,484.34527,0.0000
2020-07-27,PI,Caldeirão Grande do Piauí,city,28,0,66,False,5776,5781,2202091,484.34527,0.0000
2020-07-26,PI,Caldeirão Grande do Piauí,city,28,0,65,False,5776,5781,2202091,484.34527,0.0000
2020-07-25,PI,Caldeirão Grande do Piauí,city,28,0,64,False,5776,5781,2202091,484.34527,0.0000
2020-07-24,PI,Caldeirão Grande do Piauí,city,28,0,63,False,5776,5781,2202091,484.34527,0.0000
2020-07-23,PI,Caldeirão Grande do Piauí,city,28,0,62,False,5776,5781,2202091,484.34527,0.0000
2020-07-22,PI,Caldeirão Grande do Piauí,city,28,0,61,False,5776,5781,2202091,484.34527,0.0000
2020-07-21,PI,Caldeirão Grande do Piauí,city,27,0,60,False,5776,5781,2202091,467.04722,0.0000
2020-07-20,PI,Caldeirão Grande do Piauí,city,26,0,59,False,5776,5781,2202091,449.74918,0.0000
2020-07-19,PI,Caldeirão Grande do Piauí,city,26,0,58,False,5776,5781,2202091,449.74918,0.0000
2020-07-18,PI,Caldeirão Grande do Piauí,city,26,0,57,False,5776,5781,2202091,449.74918,0.0000
2020-07-17,PI,Caldeirão Grande do Piauí,city,26,0,56,False,5776,5781,2202091,449.74918,0.0000
2020-07-16,PI,Caldeirão Grande do Piauí,city,26,0,55,False,5776,5781,2202091,449.74918,0.0000
2020-07-15,PI,Caldeirão Grande do Piauí,city,26,0,54,False,5776,5781,2202091,449.74918,0.0000
2020-07-14,PI,Caldeirão Grande do Piauí,city,25,0,53,False,5776,5781,2202091,432.45113,0.0000
2020-07-13,PI,Caldeirão Grande do Piauí,city,25,0,52,False,5776,5781,2202091,432.45113,0.0000
2020-07-12,PI,Caldeirão Grande do Piauí,city,25,0,51,False,5776,5781,2202091,432.45113,0.0000
2020-07-11,PI,Caldeirão Grande do Piauí,city,25,0,50,False,5776,5781,2202091,432.45113,0.0000
2020-07-10,PI,Caldeirão Grande do Piauí,city,25,0,49,False,5776,5781,2202091,432.45113,0.0000
2020-07-09,PI,Caldeirão Grande do Piauí,city,25,0,48,False,5776,5781,2202091,432.45113,0.0000
2020-07-08,PI,Caldeirão Grande do Piauí,city,19,0,47,False,5776,5781,2202091,328.66286,0.0000
2020-07-07,PI,Caldeirão Grande do Piauí,city,18,0,46,False,5776,5781,2202091,311.36482,0.0000
2020-07-06,PI,Caldeirão Grande do Piauí,city,17,0,45,False,5776,5781,2202091,294.06677,0.0000
2020-07-05,PI,Caldeirão Grande do Piauí,city,17,0,44,False,5776,5781,2202091,294.06677,0.0000
2020-07-04,PI,Caldeirão Grande do Piauí,city,17,0,43,False,5776,5781,2202091,294.06677,0.0000
2020-07-03,PI,Caldeirão Grande do Piauí,city,17,0,42,False,5776,5781,2202091,294.06677,0.0000
2020-07-02,PI,Caldeirão Grande do Piauí,city,17,0,41,False,5776,5781,2202091,294.06677,0.0000
2020-07-01,PI,Caldeirão Grande do Piauí,city,17,0,40,False,5776,5781,2202091,294.06677,0.0000
2020-06-30,PI,Caldeirão Grande do Piauí,city,17,0,39,False,5776,5781,2202091,294.06677,0.0000
2020-06-29,PI,Caldeirão Grande do Piauí,city,16,0,38,False,5776,5781,2202091,276.76873,0.0000
2020-06-28,PI,Caldeirão Grande do Piauí,city,15,0,37,False,5776,5781,2202091,259.47068,0.0000
2020-06-27,PI,Caldeirão Grande do Piauí,city,15,0,36,False,5776,5781,2202091,259.47068,0.0000
2020-06-26,PI,Caldeirão Grande do Piauí,city,15,0,35,False,5776,5781,2202091,259.47068,0.0000
2020-06-25,PI,Caldeirão Grande do Piauí,city,14,0,34,False,5776,5781,2202091,242.17263,0.0000
2020-06-24,PI,Caldeirão Grande do Piauí,city,14,0,33,False,5776,5781,2202091,242.17263,0.0000
2020-06-23,PI,Caldeirão Grande do Piauí,city,14,0,32,False,5776,5781,2202091,242.17263,0.0000
2020-06-22,PI,Caldeirão Grande do Piauí,city,12,0,31,False,5776,5781,2202091,207.57654,0.0000
2020-06-21,PI,Caldeirão Grande do Piauí,city,12,0,30,False,5776,5781,2202091,207.57654,0.0000
2020-06-20,PI,Caldeirão Grande do Piauí,city,12,0,29,False,5776,5781,2202091,207.57654,0.0000
2020-06-19,PI,Caldeirão Grande do Piauí,city,11,0,28,False,5776,5781,2202091,190.27850,0.0000
2020-06-18,PI,Caldeirão Grande do Piauí,city,11,0,27,False,5776,5781,2202091,190.27850,0.0000
2020-06-17,PI,Caldeirão Grande do Piauí,city,4,0,26,False,5776,5781,2202091,69.19218,0.0000
2020-06-16,PI,Caldeirão Grande do Piauí,city,4,0,25,False,5776,5781,2202091,69.19218,0.0000
2020-06-15,PI,Caldeirão Grande do Piauí,city,4,0,24,False,5776,5781,2202091,69.19218,0.0000
2020-06-14,PI,Caldeirão Grande do Piauí,city,4,0,23,False,5776,5781,2202091,69.19218,0.0000
2020-06-13,PI,Caldeirão Grande do Piauí,city,4,0,22,False,5776,5781,2202091,69.19218,0.0000
2020-06-12,PI,Caldeirão Grande do Piauí,city,4,0,21,False,5776,5781,2202091,69.19218,0.0000
2020-06-11,PI,Caldeirão Grande do Piauí,city,4,0,20,False,5776,5781,2202091,69.19218,0.0000
2020-06-10,PI,Caldeirão Grande do Piauí,city,4,0,19,False,5776,5781,2202091,69.19218,0.0000
2020-06-09,PI,Caldeirão Grande do Piauí,city,3,0,18,False,5776,5781,2202091,51.89414,0.0000
2020-06-08,PI,Caldeirão Grande do Piauí,city,3,0,17,False,5776,5781,2202091,51.89414,0.0000
2020-06-07,PI,Caldeirão Grande do Piauí,city,3,0,16,False,5776,5781,2202091,51.89414,0.0000
2020-06-06,PI,Caldeirão Grande do Piauí,city,3,0,15,False,5776,5781,2202091,51.89414,0.0000
2020-06-05,PI,Caldeirão Grande do Piauí,city,3,0,14,False,5776,5781,2202091,51.89414,0.0000
2020-06-04,PI,Caldeirão Grande do Piauí,city,3,0,13,False,5776,5781,2202091,51.89414,0.0000
2020-06-03,PI,Caldeirão Grande do Piauí,city,3,0,12,False,5776,5781,2202091,51.89414,0.0000
2020-06-02,PI,Caldeirão Grande do Piauí,city,3,0,11,False,5776,5781,2202091,51.89414,0.0000
2020-06-01,PI,Caldeirão Grande do Piauí,city,3,0,10,False,5776,5781,2202091,51.89414,0.0000
2020-05-31,PI,Caldeirão Grande do Piauí,city,3,0,9,False,5776,5781,2202091,51.89414,0.0000
2020-05-30,PI,Caldeirão Grande do Piauí,city,3,0,8,False,5776,5781,2202091,51.89414,0.0000
2020-05-29,PI,Caldeirão Grande do Piauí,city,3,0,7,False,5776,5781,2202091,51.89414,0.0000
2020-05-28,PI,Caldeirão Grande do Piauí,city,3,0,6,False,5776,5781,2202091,51.89414,0.0000
2020-05-27,PI,Caldeirão Grande do Piauí,city,2,0,5,False,5776,5781,2202091,34.59609,0.0000
2020-05-26,PI,Caldeirão Grande do Piauí,city,2,0,4,False,5776,5781,2202091,34.59609,0.0000
2020-05-25,PI,Caldeirão Grande do Piauí,city,2,0,3,False,5776,5781,2202091,34.59609,0.0000
2020-05-24,PI,Caldeirão Grande do Piauí,city,2,0,2,False,5776,5781,2202091,34.59609,0.0000
2020-05-23,PI,Caldeirão Grande do Piauí,city,2,0,1,False,5776,5781,2202091,34.59609,0.0000
2020-10-24,PI,Campinas do Piauí,city,43,1,149,True,5613,5620,2202109,765.12456,0.0233
2020-10-23,PI,Campinas do Piauí,city,43,1,148,False,5613,5620,2202109,765.12456,0.0233
2020-10-22,PI,Campinas do Piauí,city,43,1,147,False,5613,5620,2202109,765.12456,0.0233
2020-10-21,PI,Campinas do Piauí,city,43,1,146,False,5613,5620,2202109,765.12456,0.0233
2020-10-20,PI,Campinas do Piauí,city,43,1,145,False,5613,5620,2202109,765.12456,0.0233
2020-10-19,PI,Campinas do Piauí,city,43,1,144,False,5613,5620,2202109,765.12456,0.0233
2020-10-18,PI,Campinas do Piauí,city,43,1,143,False,5613,5620,2202109,765.12456,0.0233
2020-10-17,PI,Campinas do Piauí,city,43,1,142,False,5613,5620,2202109,765.12456,0.0233
2020-10-16,PI,Campinas do Piauí,city,43,1,141,False,5613,5620,2202109,765.12456,0.0233
2020-10-15,PI,Campinas do Piauí,city,43,1,140,False,5613,5620,2202109,765.12456,0.0233
2020-10-14,PI,Campinas do Piauí,city,43,1,139,False,5613,5620,2202109,765.12456,0.0233
2020-10-13,PI,Campinas do Piauí,city,43,1,138,False,5613,5620,2202109,765.12456,0.0233
2020-10-12,PI,Campinas do Piauí,city,43,1,137,False,5613,5620,2202109,765.12456,0.0233
2020-10-11,PI,Campinas do Piauí,city,43,1,136,False,5613,5620,2202109,765.12456,0.0233
2020-10-10,PI,Campinas do Piauí,city,43,1,135,False,5613,5620,2202109,765.12456,0.0233
2020-10-09,PI,Campinas do Piauí,city,43,1,134,False,5613,5620,2202109,765.12456,0.0233
2020-10-08,PI,Campinas do Piauí,city,43,1,133,False,5613,5620,2202109,765.12456,0.0233
2020-10-07,PI,Campinas do Piauí,city,43,1,132,False,5613,5620,2202109,765.12456,0.0233
2020-10-06,PI,Campinas do Piauí,city,43,1,131,False,5613,5620,2202109,765.12456,0.0233
2020-10-05,PI,Campinas do Piauí,city,40,1,130,False,5613,5620,2202109,711.74377,0.0250
2020-10-04,PI,Campinas do Piauí,city,39,1,129,False,5613,5620,2202109,693.95018,0.0256
2020-10-03,PI,Campinas do Piauí,city,39,1,128,False,5613,5620,2202109,693.95018,0.0256
2020-10-02,PI,Campinas do Piauí,city,39,1,127,False,5613,5620,2202109,693.95018,0.0256
2020-10-01,PI,Campinas do Piauí,city,38,1,126,False,5613,5620,2202109,676.15658,0.0263
2020-09-30,PI,Campinas do Piauí,city,38,1,125,False,5613,5620,2202109,676.15658,0.0263
2020-09-29,PI,Campinas do Piauí,city,38,1,124,False,5613,5620,2202109,676.15658,0.0263
2020-09-28,PI,Campinas do Piauí,city,38,1,123,False,5613,5620,2202109,676.15658,0.0263
2020-09-27,PI,Campinas do Piauí,city,38,1,122,False,5613,5620,2202109,676.15658,0.0263
2020-09-26,PI,Campinas do Piauí,city,38,1,121,False,5613,5620,2202109,676.15658,0.0263
2020-09-25,PI,Campinas do Piauí,city,38,1,120,False,5613,5620,2202109,676.15658,0.0263
2020-09-23,PI,Campinas do Piauí,city,38,1,119,False,5613,5620,2202109,676.15658,0.0263
2020-09-22,PI,Campinas do Piauí,city,38,1,118,False,5613,5620,2202109,676.15658,0.0263
2020-09-21,PI,Campinas do Piauí,city,38,1,117,False,5613,5620,2202109,676.15658,0.0263
2020-09-20,PI,Campinas do Piauí,city,37,1,116,False,5613,5620,2202109,658.36299,0.0270
2020-09-19,PI,Campinas do Piauí,city,37,1,115,False,5613,5620,2202109,658.36299,0.0270
2020-09-18,PI,Campinas do Piauí,city,37,1,114,False,5613,5620,2202109,658.36299,0.0270
2020-09-17,PI,Campinas do Piauí,city,37,1,113,False,5613,5620,2202109,658.36299,0.0270
2020-09-16,PI,Campinas do Piauí,city,37,1,112,False,5613,5620,2202109,658.36299,0.0270
2020-09-15,PI,Campinas do Piauí,city,34,1,111,False,5613,5620,2202109,604.98221,0.0294
2020-09-14,PI,Campinas do Piauí,city,34,1,110,False,5613,5620,2202109,604.98221,0.0294
2020-09-13,PI,Campinas do Piauí,city,34,1,109,False,5613,5620,2202109,604.98221,0.0294
2020-09-12,PI,Campinas do Piauí,city,34,1,108,False,5613,5620,2202109,604.98221,0.0294
2020-09-11,PI,Campinas do Piauí,city,32,1,107,False,5613,5620,2202109,569.39502,0.0312
2020-09-10,PI,Campinas do Piauí,city,32,1,106,False,5613,5620,2202109,569.39502,0.0312
2020-09-09,PI,Campinas do Piauí,city,31,1,105,False,5613,5620,2202109,551.60142,0.0323
2020-09-08,PI,Campinas do Piauí,city,31,1,104,False,5613,5620,2202109,551.60142,0.0323
2020-09-07,PI,Campinas do Piauí,city,31,1,103,False,5613,5620,2202109,551.60142,0.0323
2020-09-06,PI,Campinas do Piauí,city,31,1,102,False,5613,5620,2202109,551.60142,0.0323
2020-09-05,PI,Campinas do Piauí,city,31,1,101,False,5613,5620,2202109,551.60142,0.0323
2020-09-04,PI,Campinas do Piauí,city,31,1,100,False,5613,5620,2202109,551.60142,0.0323
2020-09-03,PI,Campinas do Piauí,city,31,1,99,False,5613,5620,2202109,551.60142,0.0323
2020-09-02,PI,Campinas do Piauí,city,31,1,98,False,5613,5620,2202109,551.60142,0.0323
2020-09-01,PI,Campinas do Piauí,city,31,1,97,False,5613,5620,2202109,551.60142,0.0323
2020-08-31,PI,Campinas do Piauí,city,31,1,96,False,5613,5620,2202109,551.60142,0.0323
2020-08-30,PI,Campinas do Piauí,city,30,1,95,False,5613,5620,2202109,533.80783,0.0333
2020-08-29,PI,Campinas do Piauí,city,30,1,94,False,5613,5620,2202109,533.80783,0.0333
2020-08-28,PI,Campinas do Piauí,city,30,1,93,False,5613,5620,2202109,533.80783,0.0333
2020-08-27,PI,Campinas do Piauí,city,30,1,92,False,5613,5620,2202109,533.80783,0.0333
2020-08-26,PI,Campinas do Piauí,city,29,1,91,False,5613,5620,2202109,516.01423,0.0345
